iteration: 100 average cost: 65.705
iteration: 200 average cost: 55.919
iteration: 300 average cost: 52.635
iteration: 400 average cost: 50.989
iteration: 500 average cost: 50.001
iteration: 600 average cost: 49.341
iteration: 700 average cost: 48.869
iteration: 800 average cost: 48.516
iteration: 900 average cost: 48.240
iteration: 1000 average cost: 48.020
iteration: 1100 average cost: 47.840
iteration: 1200 average cost: 47.690
iteration: 1300 average cost: 47.562
iteration: 1400 average cost: 47.453
iteration: 1500 average cost: 47.359
iteration: 1600 average cost: 47.276
iteration: 1700 average cost: 47.203
iteration: 1800 average cost: 47.138
iteration: 1900 average cost: 47.080
iteration: 2000 average cost: 47.028
iteration: 2100 average cost: 46.981
iteration: 2200 average cost: 46.938
iteration: 2300 average cost: 46.899
iteration: 2400 average cost: 46.863
iteration: 2500 average cost: 46.830
iteration: 2600 average cost: 46.799
iteration: 2700 average cost: 46.771
iteration: 2800 average cost: 46.745
iteration: 2900 average cost: 46.720
iteration: 3000 average cost: 46.697
iteration: 3100 average cost: 46.676
iteration: 3200 average cost: 46.656
iteration: 3300 average cost: 46.637
iteration: 3400 average cost: 46.620
iteration: 3500 average cost: 46.603
iteration: 3600 average cost: 46.587
iteration: 3700 average cost: 46.572
iteration: 3800 average cost: 46.558
iteration: 3900 average cost: 46.545
iteration: 4000 average cost: 46.532
iteration: 4100 average cost: 46.520
iteration: 4200 average cost: 46.508
iteration: 4300 average cost: 46.497
iteration: 4400 average cost: 46.487
iteration: 4500 average cost: 46.477
iteration: 4600 average cost: 46.467
iteration: 4700 average cost: 46.458
iteration: 4800 average cost: 46.449
iteration: 4900 average cost: 46.441
iteration: 5000 average cost: 46.433
iteration: 5100 average cost: 46.425
iteration: 5200 average cost: 46.417
iteration: 5300 average cost: 46.410
iteration: 5400 average cost: 46.403
iteration: 5500 average cost: 46.397
iteration: 5600 average cost: 46.390
iteration: 5700 average cost: 46.384
iteration: 5800 average cost: 46.378
iteration: 5900 average cost: 46.372
iteration: 6000 average cost: 46.366
iteration: 6100 average cost: 46.361
iteration: 6200 average cost: 46.356
iteration: 6300 average cost: 46.351
iteration: 6400 average cost: 46.346
iteration: 6500 average cost: 46.341
iteration: 6600 average cost: 46.336
iteration: 6700 average cost: 46.332
iteration: 6800 average cost: 46.328
iteration: 6900 average cost: 46.323
iteration: 7000 average cost: 46.319
iteration: 7100 average cost: 46.315
iteration: 7200 average cost: 46.311
iteration: 7300 average cost: 46.308
iteration: 7400 average cost: 46.304
iteration: 7500 average cost: 46.300
iteration: 7600 average cost: 46.297
iteration: 7700 average cost: 46.293
iteration: 7800 average cost: 46.290
iteration: 7900 average cost: 46.287
iteration: 8000 average cost: 46.284
iteration: 8100 average cost: 46.281
iteration: 8200 average cost: 46.278
iteration: 8300 average cost: 46.275
iteration: 8400 average cost: 46.272
iteration: 8500 average cost: 46.269
iteration: 8600 average cost: 46.266
iteration: 8700 average cost: 46.264
iteration: 8800 average cost: 46.261
iteration: 8900 average cost: 46.259
iteration: 9000 average cost: 46.256
iteration: 9100 average cost: 46.254
iteration: 9200 average cost: 46.251
iteration: 9300 average cost: 46.249
iteration: 9400 average cost: 46.247
iteration: 9500 average cost: 46.244
iteration: 9600 average cost: 46.242
iteration: 9700 average cost: 46.240
iteration: 9800 average cost: 46.238
iteration: 9900 average cost: 46.236
iteration: 10000 average cost: 46.234
iteration: 10100 average cost: 46.232
iteration: 10200 average cost: 46.230
iteration: 10300 average cost: 46.228
iteration: 10400 average cost: 46.226
iteration: 10500 average cost: 46.225
iteration: 10600 average cost: 46.223
iteration: 10700 average cost: 46.221
iteration: 10800 average cost: 46.219
iteration: 10900 average cost: 46.218
iteration: 11000 average cost: 46.216
iteration: 11100 average cost: 46.214
iteration: 11200 average cost: 46.213
iteration: 11300 average cost: 46.211
iteration: 11400 average cost: 46.210
iteration: 11500 average cost: 46.208
iteration: 11600 average cost: 46.207
iteration: 11700 average cost: 46.205
iteration: 11800 average cost: 46.204
iteration: 11900 average cost: 46.202
iteration: 12000 average cost: 46.201
iteration: 12100 average cost: 46.200
iteration: 12200 average cost: 46.198
iteration: 12300 average cost: 46.197
iteration: 12400 average cost: 46.196
iteration: 12500 average cost: 46.194
iteration: 12600 average cost: 46.193
iteration: 12700 average cost: 46.192
iteration: 12800 average cost: 46.191
iteration: 12900 average cost: 46.189
iteration: 13000 average cost: 46.188
iteration: 13100 average cost: 46.187
iteration: 13200 average cost: 46.186
iteration: 13300 average cost: 46.185
iteration: 13400 average cost: 46.184
iteration: 13500 average cost: 46.183
iteration: 13600 average cost: 46.181
iteration: 13700 average cost: 46.180
iteration: 13800 average cost: 46.179
iteration: 13900 average cost: 46.178
iteration: 14000 average cost: 46.177
iteration: 14100 average cost: 46.176
iteration: 14200 average cost: 46.175
iteration: 14300 average cost: 46.174
iteration: 14400 average cost: 46.173
iteration: 14500 average cost: 46.172
iteration: 14600 average cost: 46.171
iteration: 14700 average cost: 46.171
iteration: 14800 average cost: 46.170
iteration: 14900 average cost: 46.169
iteration: 15000 average cost: 46.168
iteration: 15100 average cost: 46.167
iteration: 15200 average cost: 46.166
iteration: 15300 average cost: 46.165
iteration: 15400 average cost: 46.164
iteration: 15500 average cost: 46.164
iteration: 15600 average cost: 46.163
iteration: 15700 average cost: 46.162
iteration: 15800 average cost: 46.161
iteration: 15900 average cost: 46.160
iteration: 16000 average cost: 46.160
iteration: 16100 average cost: 46.159
iteration: 16200 average cost: 46.158
iteration: 16300 average cost: 46.157
iteration: 16400 average cost: 46.157
iteration: 16500 average cost: 46.156
iteration: 16600 average cost: 46.155
iteration: 16700 average cost: 46.154
iteration: 16800 average cost: 46.154
iteration: 16900 average cost: 46.153
iteration: 17000 average cost: 46.152
iteration: 17100 average cost: 46.152
iteration: 17200 average cost: 46.151
iteration: 17300 average cost: 46.150
iteration: 17400 average cost: 46.150
