# iteration,run time [seconds],cost
15000,3713.82,20.645576766
15100,3738.44,20.645355953
15200,3763.06,20.645138045
15300,3787.85,20.644922986
15400,3812.48,20.644710719
15500,3837.11,20.644501191
15600,3861.75,20.644294349
15700,3886.37,20.644090142
15800,3911.00,20.643888520
15900,3935.73,20.643689434
16000,3960.53,20.643492836
16100,3985.33,20.643298680
16200,4010.14,20.643106921
16300,4034.95,20.642917515
16400,4059.74,20.642730418
16500,4084.57,20.642545589
16600,4109.35,20.642362987
16700,4134.11,20.642182572
16800,4158.93,20.642004304
16900,4183.74,20.641828146
17000,4208.53,20.641654060
17100,4233.36,20.641482010
17200,4258.15,20.641311960
17300,4282.97,20.641143877
17400,4307.75,20.640977725
17500,4332.56,20.640813472
17600,4357.45,20.640651085
17700,4382.38,20.640490533
17800,4407.22,20.640331785
17900,4432.04,20.640174811
18000,4456.90,20.640019581
18100,4481.82,20.639866066
18200,4506.70,20.639714237
18300,4531.51,20.639564068
18400,4556.30,20.639415532
18500,4581.16,20.639268600
18600,4606.06,20.639123249
18700,4630.84,20.638979452
18800,4655.67,20.638837185
18900,4680.56,20.638696423
19000,4705.45,20.638557143
19100,4730.35,20.638419321
19200,4755.17,20.638282935
19300,4779.98,20.638147962
19400,4804.92,20.638014381
19500,4829.87,20.637882169
19600,4854.85,20.637751307
19700,4879.81,20.637621772
19800,4904.60,20.637493547
19900,4929.30,20.637366610
20000,4953.97,20.637240942
20100,4978.57,20.637116525
20200,5003.17,20.636993339
20300,5027.55,20.636871367
20400,5051.93,20.636750591
20500,5076.39,20.636630993
20600,5100.78,20.636512556
20700,5125.07,20.636395263
20800,5149.53,20.636279098
20900,5173.97,20.636164045
21000,5198.30,20.636050087
21100,5222.70,20.635937210
21200,5247.03,20.635825397
21300,5271.38,20.635714634
21400,5295.79,20.635604907
21500,5320.22,20.635496199
21600,5344.75,20.635388499
21700,5369.26,20.635281791
21800,5393.71,20.635176062
21900,5418.13,20.635071298
22000,5442.46,20.634967487
22100,5466.72,20.634864615
22200,5491.05,20.634762670
22300,5515.46,20.634661640
22400,5539.80,20.634561511
22500,5564.16,20.634462272
22600,5588.53,20.634363912
22700,5612.89,20.634266418
22800,5637.03,20.634169779
22900,5661.29,20.634073984
23000,5685.58,20.633979022
23100,5709.88,20.633884882
23200,5734.18,20.633791554
23300,5758.46,20.633699027
23400,5782.72,20.633607291
23500,5806.91,20.633516335
23600,5831.16,20.633426150
23700,5855.48,20.633336726
23800,5879.78,20.633248054
23900,5904.15,20.633160124
24000,5928.45,20.633072926
24100,5952.76,20.632986452
24200,5977.10,20.632900692
24300,6001.41,20.632815639
24400,6025.90,20.632731282
24500,6050.28,20.632647614
24600,6074.55,20.632564626
24700,6099.08,20.632482311
24800,6123.66,20.632400659
24900,6148.32,20.632319662
25000,6172.88,20.632239314
25100,6197.34,20.632159606
25200,6221.89,20.632080531
25300,6246.44,20.632002080
25400,6270.93,20.631924248
25500,6295.26,20.631847025
25600,6319.52,20.631770407
25700,6343.68,20.631694384
25800,6367.88,20.631618950
25900,6392.06,20.631544099
26000,6416.33,20.631469824
26100,6440.49,20.631396118
26200,6464.68,20.631322975
26300,6488.70,20.631250387
26400,6512.88,20.631178350
26500,6537.06,20.631106856
26600,6561.18,20.631035900
26700,6585.32,20.630965475
26800,6609.31,20.630895576
26900,6633.35,20.630826197
27000,6657.48,20.630757331
27100,6681.60,20.630688974
27200,6705.76,20.630621119
27300,6729.84,20.630553762
27400,6753.82,20.630486895
27500,6777.87,20.630420516
27600,6802.04,20.630354617
27700,6826.19,20.630289194
27800,6850.43,20.630224242
27900,6874.69,20.630159755
28000,6898.86,20.630095729
28100,6923.12,20.630032158
28200,6947.54,20.629969039
28300,6971.97,20.629906365
28400,6996.26,20.629844133
28500,7020.54,20.629782338
28600,7044.61,20.629720974
28700,7068.55,20.629660039
28800,7092.49,20.629599526
28900,7116.45,20.629539432
29000,7140.47,20.629479753
29100,7164.46,20.629420483
29200,7188.44,20.629361620
29300,7212.41,20.629303159
29400,7236.34,20.629245095
29500,7260.29,20.629187424
29600,7284.30,20.629130144
29700,7308.31,20.629073249
29800,7332.20,20.629016736
29900,7356.10,20.628960601
30000,7379.98,20.628904840
30100,7403.86,20.628849450
30200,7427.84,20.628794426
30300,7451.80,20.628739766
30400,7475.69,20.628685465
30500,7499.58,20.628631521
30600,7523.49,20.628577929
30700,7547.56,20.628524686
30800,7571.64,20.628471788
30900,7595.86,20.628419233
31000,7620.15,20.628367018
31100,7644.54,20.628315138
31200,7669.09,20.628263590
31300,7693.55,20.628212372
31400,7718.02,20.628161480
31500,7742.62,20.628110911
31600,7767.17,20.628060663
31700,7791.74,20.628010731
31800,7816.25,20.627961113
31900,7840.79,20.627911806
32000,7865.33,20.627862808
32100,7889.76,20.627814115
32200,7914.24,20.627765724
32300,7938.65,20.627717633
32400,7963.06,20.627669839
32500,7987.55,20.627622338
32600,8012.10,20.627575130
32700,8036.63,20.627528210
32800,8061.15,20.627481576
32900,8085.59,20.627435225
33000,8110.01,20.627389156
33100,8134.50,20.627343364
33200,8159.08,20.627297849
33300,8183.56,20.627252607
33400,8207.96,20.627207636
33500,8232.40,20.627162933
33600,8256.80,20.627118497
33700,8281.19,20.627074324
33800,8305.60,20.627030412
33900,8330.03,20.626986760
34000,8354.46,20.626943364
34100,8378.77,20.626900223
34200,8403.05,20.626857334
34300,8427.32,20.626814695
34400,8451.61,20.626772304
34500,8475.89,20.626730159
34600,8500.27,20.626688258
34700,8524.54,20.626646598
34800,8548.79,20.626605177
34900,8573.05,20.626563994
35000,8597.30,20.626523046
35100,8621.56,20.626482331
35200,8645.89,20.626441848
35300,8670.25,20.626401594
35400,8694.50,20.626361567
35500,8718.75,20.626321766
35600,8742.98,20.626282189
35700,8767.22,20.626242833
35800,8791.48,20.626203697
35900,8815.73,20.626164780
36000,8839.97,20.626126078
36100,8864.24,20.626087591
36200,8888.53,20.626049316
36300,8912.97,20.626011252
36400,8937.36,20.625973398
36500,8961.75,20.625935751
36600,8986.04,20.625898309
36700,9010.35,20.625861072
36800,9034.67,20.625824037
36900,9059.12,20.625787202
37000,9083.46,20.625750567
37100,9107.68,20.625714129
37200,9131.89,20.625677888
37300,9156.11,20.625641840
37400,9180.29,20.625605985
37500,9204.46,20.625570322
37600,9228.64,20.625534848
37700,9252.91,20.625499562
37800,9277.10,20.625464463
37900,9301.31,20.625429550
38000,9325.60,20.625394820
38100,9349.99,20.625360272
38200,9374.23,20.625325905
38300,9398.44,20.625291718
38400,9422.63,20.625257708
38500,9446.83,20.625223876
38600,9471.02,20.625190218
38700,9495.15,20.625156735
38800,9519.33,20.625123424
38900,9543.54,20.625090285
39000,9567.78,20.625057315
39100,9591.99,20.625024514
39200,9616.22,20.624991880
39300,9640.43,20.624959413
39400,9664.64,20.624927110
39500,9688.83,20.624894971
39600,9713.02,20.624862994
39700,9737.24,20.624831178
39800,9761.42,20.624799522
39900,9785.70,20.624768025
40000,9809.99,20.624736685
40100,9834.17,20.624705502
40200,9858.38,20.624674473
40300,9882.61,20.624643599
40400,9906.91,20.624612878
40500,9931.25,20.624582308
40600,9955.62,20.624551888
40700,9979.98,20.624521619
40800,10004.34,20.624491497
40900,10028.65,20.624461523
41000,10052.94,20.624431695
41100,10077.21,20.624402013
41200,10101.47,20.624372474
41300,10125.73,20.624343079
41400,10150.00,20.624313825
41500,10174.27,20.624284712
41600,10198.54,20.624255740
41700,10222.84,20.624226906
41800,10247.22,20.624198210
41900,10271.71,20.624169652
42000,10296.16,20.624141229
42100,10320.44,20.624112941
42200,10344.68,20.624084787
42300,10368.90,20.624056767
42400,10393.27,20.624028878
42500,10417.69,20.624001121
42600,10442.09,20.623973494
42700,10466.40,20.623945997
42800,10490.79,20.623918628
42900,10515.23,20.623891386
43000,10539.57,20.623864272
43100,10563.94,20.623837283
43200,10588.26,20.623810419
43300,10612.55,20.623783679
43400,10636.90,20.623757063
43500,10661.30,20.623730568
43600,10685.70,20.623704196
43700,10710.09,20.623677944
43800,10734.51,20.623651811
43900,10758.94,20.623625798
44000,10783.27,20.623599904
44100,10807.69,20.623574126
44200,10831.97,20.623548465
44300,10856.39,20.623522920
44400,10880.80,20.623497491
44500,10905.26,20.623472175
44600,10929.69,20.623446973
44700,10954.10,20.623421884
44800,10978.55,20.623396906
44900,11003.01,20.623372040
45000,11027.40,20.623347285
45100,11051.77,20.623322639
45200,11076.13,20.623298102
45300,11100.50,20.623273674
45400,11124.81,20.623249353
45500,11149.07,20.623225139
45600,11173.02,20.623201032
45700,11197.12,20.623177029
45800,11221.49,20.623153132
45900,11245.88,20.623129339
46000,11270.19,20.623105649
46100,11294.57,20.623082062
46200,11318.83,20.623058577
46300,11343.10,20.623035194
46400,11367.39,20.623011911
46500,11391.66,20.622988728
46600,11415.93,20.622965645
46700,11440.22,20.622942661
46800,11464.49,20.622919775
46900,11488.74,20.622896987
47000,11513.01,20.622874296
47100,11537.29,20.622851701
47200,11561.54,20.622829201
47300,11585.75,20.622806797
47400,11610.06,20.622784487
47500,11634.35,20.622762272
47600,11658.52,20.622740149
47700,11682.80,20.622718120
47800,11707.10,20.622696182
47900,11731.33,20.622674336
48000,11755.55,20.622652582
48100,11779.78,20.622630917
48200,11804.01,20.622609343
48300,11828.21,20.622587858
48400,11852.39,20.622566461
48500,11876.58,20.622545153
48600,11900.78,20.622523933
48700,11925.19,20.622502799
48800,11949.35,20.622481753
48900,11973.54,20.622460792
49000,11997.77,20.622439917
49100,12022.03,20.622419127
49200,12046.28,20.622398421
49300,12070.53,20.622377800
49400,12094.80,20.622357262
49500,12119.08,20.622336807
49600,12143.40,20.622316434
49700,12167.74,20.622296144
49800,12192.17,20.622275934
49900,12216.58,20.622255806
50000,12240.95,20.622235759
50100,12265.27,20.622215791
50200,12289.67,20.622195903
50300,12314.05,20.622176094
50400,12338.37,20.622156364
50500,12362.65,20.622136712
50600,12386.93,20.622117137
50700,12411.28,20.622097640
50800,12435.68,20.622078219
50900,12459.99,20.622058875
51000,12484.27,20.622039607
51100,12508.53,20.622020414
51200,12532.75,20.622001296
51300,12557.02,20.621982252
51400,12581.35,20.621963283
51500,12605.56,20.621944387
51600,12629.93,20.621925565
51700,12654.28,20.621906815
51800,12678.75,20.621888138
51900,12703.17,20.621869532
52000,12727.57,20.621850999
52100,12751.93,20.621832536
52200,12776.29,20.621814144
52300,12800.62,20.621795823
52400,12824.98,20.621777571
52500,12849.37,20.621759389
52600,12873.71,20.621741276
52700,12898.06,20.621723232
52800,12922.27,20.621705256
52900,12946.45,20.621687348
53000,12970.65,20.621669508
53100,12994.99,20.621651735
53200,13019.30,20.621634028
53300,13043.59,20.621616389
53400,13067.78,20.621598815
53500,13091.93,20.621581307
53600,13116.12,20.621563864
53700,13140.32,20.621546486
53800,13164.53,20.621529173
53900,13188.69,20.621511924
54000,13212.85,20.621494739
54100,13237.02,20.621477617
54200,13261.27,20.621460559
54300,13285.47,20.621443563
54400,13309.69,20.621426630
54500,13333.88,20.621409759
54600,13358.03,20.621392950
54700,13382.19,20.621376202
54800,13406.35,20.621359516
54900,13430.47,20.621342890
55000,13454.60,20.621326325
55100,13478.77,20.621309820
55200,13502.94,20.621293374
55300,13527.13,20.621276988
55400,13551.30,20.621260662
55500,13575.52,20.621244394
55600,13599.81,20.621228184
55700,13624.18,20.621212033
55800,13648.65,20.621195940
55900,13672.98,20.621179904
56000,13697.27,20.621163926
56100,13721.54,20.621148004
56200,13745.84,20.621132139
56300,13770.08,20.621116331
56400,13794.26,20.621100578
56500,13818.43,20.621084882
56600,13842.65,20.621069240
56700,13866.82,20.621053654
56800,13891.06,20.621038123
56900,13915.32,20.621022647
57000,13939.51,20.621007224
57100,13963.71,20.620991856
57200,13987.90,20.620976542
57300,14012.07,20.620961281
57400,14036.24,20.620946073
57500,14060.44,20.620930918
57600,14084.64,20.620915815
57700,14108.84,20.620900765
57800,14133.13,20.620885767
57900,14157.16,20.620870821
58000,14181.28,20.620855927
58100,14205.58,20.620841083
58200,14229.81,20.620826291
58300,14254.08,20.620811549
58400,14278.20,20.620796858
58500,14302.32,20.620782217
58600,14326.55,20.620767627
58700,14350.70,20.620753085
58800,14374.80,20.620738594
58900,14398.83,20.620724151
59000,14422.84,20.620709758
59100,14446.87,20.620695413
59200,14470.95,20.620681116
59300,14495.08,20.620666868
59400,14519.21,20.620652668
59500,14543.27,20.620638515
59600,14567.49,20.620624410
59700,14591.60,20.620610353
59800,14615.71,20.620596342
59900,14639.80,20.620582378
60000,14663.95,20.620568461
60100,14688.05,20.620554590
60200,14712.18,20.620540765
60300,14736.31,20.620526985
60400,14760.40,20.620513252
60500,14784.66,20.620499564
60600,14808.98,20.620485921
60700,14833.28,20.620472323
60800,14857.61,20.620458770
60900,14881.87,20.620445261
61000,14906.04,20.620431796
61100,14930.41,20.620418376
61200,14954.50,20.620404999
61300,14978.52,20.620391667
61400,15002.53,20.620378377
61500,15026.55,20.620365131
61600,15050.56,20.620351928
61700,15074.65,20.620338767
61800,15098.68,20.620325649
61900,15122.64,20.620312574
62000,15146.62,20.620299541
62100,15170.60,20.620286549
62200,15194.58,20.620273600
62300,15218.64,20.620260692
62400,15242.70,20.620247825
62500,15266.71,20.620235000
62600,15290.76,20.620222215
62700,15314.81,20.620209472
62800,15338.86,20.620196768
62900,15362.86,20.620184106
63000,15386.86,20.620171483
63100,15410.84,20.620158901
63200,15434.85,20.620146358
63300,15458.87,20.620133855
63400,15482.94,20.620121391
63500,15506.96,20.620108967
63600,15530.96,20.620096582
63700,15555.04,20.620084235
63800,15579.10,20.620071928
63900,15603.14,20.620059659
64000,15627.16,20.620047428
64100,15651.14,20.620035235
64200,15675.14,20.620023080
64300,15699.14,20.620010963
64400,15723.19,20.619998884
64500,15747.23,20.619986842
64600,15771.25,20.619974838
64700,15795.29,20.619962870
64800,15819.33,20.619950940
64900,15843.35,20.619939046
65000,15867.38,20.619927189
65100,15891.39,20.619915368
65200,15915.41,20.619903584
65300,15939.41,20.619891836
65400,15963.43,20.619880123
65500,15987.46,20.619868447
65600,16011.48,20.619856806
65700,16035.50,20.619845200
65800,16059.49,20.619833630
65900,16083.52,20.619822094
66000,16107.56,20.619810594
66100,16131.56,20.619799129
66200,16155.60,20.619787698
66300,16179.64,20.619776302
66400,16203.73,20.619764939
66500,16227.91,20.619753612
66600,16252.03,20.619742318
66700,16276.13,20.619731058
66800,16300.20,20.619719832
66900,16324.25,20.619708639
67000,16348.28,20.619697480
67100,16372.32,20.619686354
67200,16396.38,20.619675261
67300,16420.42,20.619664201
67400,16444.46,20.619653174
67500,16468.51,20.619642179
67600,16492.55,20.619631217
67700,16516.68,20.619620288
67800,16540.74,20.619609390
67900,16564.87,20.619598525
68000,16588.97,20.619587692
68100,16613.06,20.619576890
68200,16637.15,20.619566121
68300,16661.21,20.619555382
68400,16685.28,20.619544676
68500,16709.38,20.619534000
68600,16733.48,20.619523356
68700,16757.56,20.619512742
68800,16781.68,20.619502159
68900,16805.78,20.619491608
69000,16829.88,20.619481086
69100,16853.96,20.619470595
69200,16878.07,20.619460135
69300,16902.16,20.619449705
69400,16926.23,20.619439304
69500,16950.35,20.619428934
69600,16974.42,20.619418593
69700,16998.53,20.619408282
69800,17022.64,20.619398001
69900,17046.71,20.619387749
70000,17070.79,20.619377527
70100,17094.89,20.619367333
70200,17118.90,20.619357169
70300,17143.01,20.619347033
70400,17167.21,20.619336926
70500,17191.40,20.619326848
70600,17215.54,20.619316799
70700,17239.62,20.619306778
70800,17263.73,20.619296785
70900,17287.85,20.619286821
71000,17311.94,20.619276884
71100,17335.99,20.619266975
71200,17360.01,20.619257095
71300,17384.03,20.619247242
71400,17408.06,20.619237416
71500,17432.08,20.619227618
71600,17456.14,20.619217848
71700,17480.16,20.619208105
71800,17504.26,20.619198388
71900,17528.42,20.619188699
72000,17552.42,20.619179037
72100,17576.53,20.619169402
72200,17600.66,20.619159793
72300,17624.77,20.619150211
72400,17648.92,20.619140655
72500,17672.99,20.619131126
72600,17697.09,20.619121623
72700,17721.20,20.619112146
72800,17745.21,20.619102695
72900,17769.30,20.619093270
73000,17793.37,20.619083871
73100,17817.46,20.619074497
73200,17841.54,20.619065149
73300,17865.57,20.619055827
73400,17889.58,20.619046530
73500,17913.57,20.619037259
73600,17937.61,20.619028012
73700,17961.66,20.619018791
73800,17985.66,20.619009595
73900,18009.70,20.619000423
74000,18033.71,20.618991276
74100,18057.73,20.618982155
74200,18081.79,20.618973057
74300,18105.86,20.618963984
74400,18129.98,20.618954936
74500,18154.02,20.618945912
74600,18178.05,20.618936911
74700,18202.06,20.618927936
74800,18226.06,20.618918984
74900,18250.08,20.618910056
75000,18274.08,20.618901151
75100,18298.07,20.618892271
75200,18322.09,20.618883414
75300,18346.10,20.618874581
75400,18370.09,20.618865771
75500,18394.08,20.618856984
75600,18418.10,20.618848221
75700,18442.13,20.618839481
75800,18466.17,20.618830763
75900,18490.16,20.618822069
76000,18514.14,20.618813398
76100,18538.12,20.618804749
76200,18562.11,20.618796124
76300,18586.10,20.618787520
76400,18610.08,20.618778940
76500,18634.07,20.618770382
76600,18658.08,20.618761846
76700,18682.09,20.618753332
76800,18706.15,20.618744841
76900,18730.17,20.618736371
77000,18754.25,20.618727924
77100,18778.37,20.618719498
77200,18802.49,20.618711095
77300,18826.59,20.618702713
77400,18850.67,20.618694353
77500,18874.77,20.618686014
77600,18898.87,20.618677697
77700,18922.96,20.618669401
77800,18947.07,20.618661127
77900,18971.11,20.618652873
78000,18995.18,20.618644641
78100,19019.28,20.618636430
78200,19043.35,20.618628240
78300,19067.39,20.618620071
78400,19091.51,20.618611923
78500,19115.58,20.618603796
78600,19139.66,20.618595689
78700,19163.77,20.618587603
78800,19187.78,20.618579537
78900,19211.79,20.618571492
79000,19235.77,20.618563467
79100,19259.78,20.618555463
79200,19283.81,20.618547478
79300,19307.87,20.618539514
79400,19331.94,20.618531570
79500,19355.99,20.618523646
79600,19380.06,20.618515742
79700,19404.06,20.618507857
79800,19428.02,20.618499993
79900,19452.02,20.618492148
80000,19476.01,20.618484322
80100,19500.02,20.618476517
80200,19524.06,20.618468730
80300,19548.11,20.618460963
80400,19572.14,20.618453216
80500,19596.24,20.618445487
80600,19620.26,20.618437778
80700,19644.29,20.618430088
80800,19668.31,20.618422417
80900,19692.32,20.618414765
81000,19716.35,20.618407132
81100,19740.40,20.618399517
81200,19764.41,20.618391922
81300,19788.41,20.618384345
81400,19812.40,20.618376786
81500,19836.38,20.618369247
81600,19860.32,20.618361725
81700,19884.31,20.618354223
81800,19908.29,20.618346738
81900,19932.23,20.618339272
82000,19956.19,20.618331824
82100,19980.19,20.618324394
82200,20004.34,20.618316982
82300,20028.40,20.618309588
82400,20052.44,20.618302212
82500,20076.51,20.618294854
82600,20100.63,20.618287514
82700,20124.78,20.618280192
82800,20149.03,20.618272887
82900,20173.28,20.618265600
83000,20197.48,20.618258330
83100,20221.66,20.618251078
83200,20245.81,20.618243844
83300,20269.97,20.618236626
83400,20294.16,20.618229427
83500,20318.41,20.618222244
83600,20342.73,20.618215078
83700,20366.94,20.618207930
83800,20391.35,20.618200799
83900,20415.59,20.618193684
84000,20439.85,20.618186587
84100,20464.20,20.618179506
84200,20488.46,20.618172443
84300,20512.72,20.618165396
84400,20536.83,20.618158365
84500,20560.98,20.618151352
84600,20585.22,20.618144355
84700,20609.47,20.618137374
84800,20633.55,20.618130410
84900,20657.73,20.618123463
85000,20681.85,20.618116531
85100,20705.93,20.618109616
85200,20730.10,20.618102718
85300,20754.21,20.618095835
85400,20778.49,20.618088969
85500,20802.91,20.618082118
85600,20827.41,20.618075284
85700,20851.79,20.618068465
85800,20876.27,20.618061663
85900,20900.72,20.618054876
86000,20925.07,20.618048105
86100,20949.56,20.618041350
86200,20973.95,20.618034610
86300,20998.26,20.618027886
86400,21022.50,20.618021178
86500,21046.64,20.618014485
86600,21070.71,20.618007808
86700,21094.80,20.618001146
86800,21118.89,20.617994499
86900,21142.92,20.617987868
87000,21166.96,20.617981252
87100,21190.98,20.617974651
87200,21215.00,20.617968065
87300,21239.04,20.617961495
87400,21263.08,20.617954939
87500,21287.12,20.617948398
87600,21311.15,20.617941873
87700,21335.15,20.617935362
87800,21359.19,20.617928866
87900,21383.16,20.617922384
88000,21407.11,20.617915918
88100,21431.09,20.617909466
88200,21455.13,20.617903029
88300,21479.25,20.617896606
88400,21503.42,20.617890198
88500,21527.55,20.617883805
88600,21551.60,20.617877426
88700,21575.54,20.617871061
88800,21599.53,20.617864710
88900,21623.54,20.617858374
89000,21647.58,20.617852052
89100,21671.53,20.617845744
89200,21695.49,20.617839451
89300,21719.51,20.617833171
89400,21743.46,20.617826906
89500,21767.46,20.617820655
89600,21791.41,20.617814417
89700,21815.34,20.617808193
89800,21839.29,20.617801984
89900,21863.24,20.617795788
90000,21887.21,20.617789606
90100,21911.20,20.617783437
90200,21935.23,20.617777283
90300,21959.21,20.617771141
90400,21983.18,20.617765014
90500,22007.14,20.617758900
90600,22031.09,20.617752799
90700,22055.07,20.617746712
90800,22079.02,20.617740639
90900,22102.95,20.617734579
91000,22126.93,20.617728532
91100,22150.84,20.617722498
91200,22174.80,20.617716478
91300,22198.82,20.617710470
91400,22222.77,20.617704476
91500,22246.82,20.617698495
91600,22270.84,20.617692527
91700,22294.79,20.617686572
91800,22318.68,20.617680630
91900,22342.56,20.617674701
92000,22366.47,20.617668785
92100,22390.41,20.617662882
92200,22414.35,20.617656991
92300,22438.33,20.617651114
92400,22462.24,20.617645249
92500,22486.21,20.617639396
92600,22510.14,20.617633557
92700,22534.05,20.617627730
92800,22558.01,20.617621915
92900,22582.03,20.617616113
93000,22606.02,20.617610324
93100,22630.06,20.617604547
93200,22654.01,20.617598782
93300,22677.98,20.617593030
93400,22702.24,20.617587290
93500,22726.38,20.617581562
93600,22750.56,20.617575846
93700,22774.71,20.617570143
93800,22798.84,20.617564452
93900,22822.96,20.617558773
94000,22847.15,20.617553106
94100,22871.37,20.617547451
94200,22895.57,20.617541808
94300,22919.71,20.617536177
94400,22943.85,20.617530558
94500,22968.04,20.617524951
94600,22992.15,20.617519356
94700,23016.18,20.617513773
94800,23040.20,20.617508201
94900,23064.33,20.617502641
95000,23088.41,20.617497093
95100,23112.51,20.617491556
95200,23136.63,20.617486031
95300,23160.81,20.617480518
95400,23184.96,20.617475016
95500,23209.03,20.617469526
95600,23233.12,20.617464047
95700,23257.21,20.617458580
95800,23281.35,20.617453124
95900,23305.50,20.617447680
96000,23329.67,20.617442247
96100,23353.77,20.617436825
96200,23377.82,20.617431414
96300,23401.88,20.617426015
96400,23425.96,20.617420627
96500,23450.03,20.617415250
96600,23474.12,20.617409884
96700,23498.19,20.617404529
96800,23522.25,20.617399186
96900,23546.43,20.617393853
97000,23570.50,20.617388531
97100,23594.55,20.617383221
97200,23618.73,20.617377921
97300,23642.84,20.617372632
97400,23666.97,20.617367354
97500,23691.04,20.617362087
97600,23715.09,20.617356830
97700,23739.14,20.617351585
97800,23763.18,20.617346350
97900,23787.23,20.617341126
98000,23811.31,20.617335912
98100,23835.38,20.617330709
98200,23859.46,20.617325517
98300,23883.55,20.617320335
98400,23907.61,20.617315164
98500,23931.69,20.617310003
98600,23955.80,20.617304853
98700,23979.91,20.617299713
98800,24004.02,20.617294584
98900,24028.18,20.617289465
99000,24052.27,20.617284356
99100,24076.37,20.617279258
99200,24100.45,20.617274170
99300,24124.53,20.617269092
99400,24148.61,20.617264024
99500,24172.69,20.617258967
99600,24196.87,20.617253919
99700,24221.07,20.617248882
99800,24245.33,20.617243855
99900,24269.62,20.617238838
100000,24293.87,20.617233831
100100,24318.19,20.617228834
