# iteration,run time [seconds],cost
100,9.52,43.299807196
200,18.23,38.043224413
300,26.94,36.279387665
400,35.75,35.395269993
500,44.51,34.864093508
600,53.30,34.509681244
700,62.06,34.256385175
800,70.80,34.066334068
900,79.56,33.918469665
1000,88.37,33.800148600
1100,97.16,33.703320916
1200,105.91,33.622617743
1300,114.70,33.554320899
1400,123.50,33.495773782
1500,132.29,33.445027748
1600,141.18,33.400621005
1700,149.97,33.361435514
1800,158.85,33.326601549
1900,167.66,33.295432388
2000,176.53,33.267378586
2100,185.34,33.241995302
2200,194.18,33.218918542
2300,203.15,33.197847584
2400,212.07,33.178531808
2500,220.98,33.160760676
2600,229.88,33.144356029
2700,238.83,33.129166091
2800,247.81,33.115060761
2900,256.75,33.101927877
3000,265.65,33.089670227
3100,274.58,33.078203138
3200,283.64,33.067452519
3300,292.59,33.057353254
3400,301.46,33.047847890
3500,310.56,33.038885534
3600,321.46,33.030420948
3700,332.20,33.022413784
3800,345.19,33.014827938
3900,355.12,33.007631011
4000,367.19,33.000793840
4100,376.17,32.994290108
4200,387.15,32.988096004
4300,401.49,32.982189931
4400,414.18,32.976552255
4500,428.01,32.971165087
4600,437.57,32.966012092
4700,448.05,32.961078327
4800,458.74,32.956350093
4900,468.50,32.951814808
5000,480.30,32.947460899
5100,494.97,32.943277698
5200,509.15,32.939255358
5300,523.77,32.935384776
5400,537.02,32.931657522
5500,547.53,32.928065780
5600,556.61,32.924602292
5700,566.25,32.921260308
5800,579.74,32.918033545
5900,589.35,32.914916146
6000,600.06,32.911902643
6100,611.28,32.908987926
6200,620.52,32.906167218
6300,630.43,32.903436042
6400,639.41,32.900790201
6500,650.25,32.898225759
6600,663.05,32.895739015
6700,677.23,32.893326491
6800,689.78,32.890984914
6900,703.92,32.888711198
7000,714.13,32.886502437
7100,726.79,32.884355885
7200,735.76,32.882268952
7300,744.66,32.880239186
7400,753.65,32.878264272
7500,762.69,32.876342016
7600,774.28,32.874470338
7700,788.68,32.872647269
7800,799.63,32.870870940
7900,808.58,32.869139575
8000,823.01,32.867451489
8100,837.69,32.865805079
8200,852.35,32.864198820
8300,866.94,32.862631262
8400,881.60,32.861101022
8500,896.18,32.859606783
8600,910.74,32.858147290
8700,925.26,32.856721345
8800,938.91,32.855327804
8900,952.33,32.853965575
9000,964.03,32.852633614
9100,974.68,32.851330924
9200,984.54,32.850056551
9300,997.53,32.848809580
9400,1011.77,32.847589138
9500,1021.69,32.846394386
9600,1034.36,32.845224523
9700,1048.90,32.844078778
9800,1059.73,32.842956413
9900,1071.58,32.841856720
10000,1082.55,32.840779019
10100,1094.57,32.839722656
10200,1108.04,32.838687004
10300,1122.47,32.837671460
10400,1136.83,32.836675443
10500,1148.25,32.835698397
10600,1162.14,32.834739784
10700,1176.52,32.833799087
10800,1190.23,32.832875808
10900,1202.63,32.831969469
11000,1217.39,32.831079608
11100,1231.56,32.830205778
11200,1240.56,32.829347552
11300,1252.56,32.828504514
11400,1267.20,32.827676264
11500,1281.84,32.826862418
11600,1296.48,32.826062602
11700,1310.09,32.825276457
11800,1320.94,32.824503636
11900,1329.94,32.823743802
12000,1343.81,32.822996631
12100,1358.41,32.822261809
12200,1370.63,32.821539032
12300,1385.20,32.820828007
12400,1398.76,32.820128448
12500,1413.42,32.819440082
12600,1428.14,32.818762642
12700,1442.90,32.818095869
12800,1456.84,32.817439513
12900,1471.58,32.816793333
13000,1486.32,32.816157093
13100,1501.02,32.815530566
13200,1515.37,32.814913532
13300,1530.16,32.814305775
13400,1544.10,32.813707088
13500,1558.57,32.813117271
13600,1571.18,32.812536126
13700,1582.64,32.811963465
13800,1596.07,32.811399102
13900,1604.97,32.810842860
14000,1615.34,32.810294563
14100,1626.77,32.809754042
14200,1638.09,32.809221135
14300,1651.97,32.808695680
14400,1663.67,32.808177522
14500,1678.34,32.807666511
14600,1693.02,32.807162499
14700,1707.67,32.806665345
14800,1719.63,32.806174908
14900,1733.47,32.805691054
15000,1748.09,32.805213651
15100,1762.76,32.804742570
15200,1777.40,32.804277688
15300,1792.11,32.803818882
15400,1804.84,32.803366034
15500,1816.17,32.802919029
15600,1826.59,32.802477755
15700,1841.26,32.802042101
15800,1855.84,32.801611962
15900,1870.58,32.801187233
16000,1885.26,32.800767813
16100,1899.94,32.800353603
16200,1914.60,32.799944506
16300,1929.23,32.799540428
16400,1943.87,32.799141278
16500,1955.65,32.798746965
16600,1970.24,32.798357404
16700,1983.85,32.797972507
16800,1992.91,32.797592192
16900,2001.99,32.797216378
17000,2013.18,32.796844984
17100,2026.99,32.796477935
17200,2039.50,32.796115153
17300,2050.89,32.795756564
17400,2062.51,32.795402098
17500,2074.74,32.795051682
17600,2085.90,32.794705247
17700,2096.09,32.794362727
17800,2109.23,32.794024056
17900,2123.77,32.793689168
18000,2136.89,32.793358001
18100,2146.92,32.793030493
18200,2157.82,32.792706584
18300,2169.25,32.792386215
18400,2178.22,32.792069328
18500,2190.04,32.791755866
18600,2204.40,32.791445775
18700,2218.75,32.791139000
18800,2232.14,32.790835489
18900,2244.54,32.790535189
19000,2258.65,32.790238050
19100,2269.66,32.789944022
19200,2281.22,32.789653057
19300,2292.17,32.789365107
19400,2302.80,32.789080125
19500,2312.85,32.788798066
19600,2322.90,32.788518885
19700,2334.48,32.788242538
19800,2344.01,32.787968983
19900,2353.45,32.787698176
20000,2365.87,32.787430078
20100,2377.59,32.787164647
20200,2391.82,32.786901844
20300,2406.23,32.786641630
20400,2420.85,32.786383967
20500,2432.89,32.786128817
20600,2443.56,32.785876145
20700,2456.18,32.785625914
20800,2470.25,32.785378089
20900,2484.83,32.785132635
21000,2494.44,32.784889519
21100,2505.88,32.784648707
21200,2516.70,32.784410167
21300,2528.09,32.784173866
21400,2538.59,32.783939774
21500,2551.47,32.783707859
21600,2562.89,32.783478092
21700,2571.87,32.783250442
21800,2583.01,32.783024881
21900,2592.09,32.782801379
22000,2601.13,32.782579909
22100,2611.45,32.782360444
22200,2626.12,32.782142955
22300,2636.12,32.781927417
22400,2645.90,32.781713803
22500,2655.02,32.781502088
22600,2663.96,32.781292247
22700,2672.90,32.781084254
22800,2681.82,32.780878086
22900,2690.75,32.780673718
23000,2699.64,32.780471127
23100,2708.51,32.780270290
23200,2717.44,32.780071184
23300,2726.94,32.779873788
23400,2735.86,32.779678078
23500,2745.28,32.779484034
23600,2756.29,32.779291635
23700,2768.96,32.779100859
23800,2777.83,32.778911686
23900,2786.72,32.778724096
24000,2800.27,32.778538069
24100,2814.92,32.778353586
24200,2829.56,32.778170627
24300,2844.20,32.777989175
24400,2857.30,32.777809209
24500,2866.47,32.777630713
24600,2878.28,32.777453667
24700,2887.23,32.777278056
24800,2896.18,32.777103860
24900,2905.13,32.776931063
25000,2914.10,32.776759649
25100,2923.07,32.776589601
25200,2937.33,32.776420902
25300,2951.99,32.776253537
25400,2966.61,32.776087489
25500,2981.21,32.775922744
25600,2992.40,32.775759286
25700,3001.29,32.775597099
25800,3011.07,32.775436170
25900,3023.56,32.775276484
26000,3035.73,32.775118026
26100,3048.49,32.774960782
26200,3060.99,32.774804739
26300,3071.87,32.774649882
26400,3081.40,32.774496198
26500,3093.27,32.774343674
26600,3104.35,32.774192296
26700,3113.28,32.774042053
26800,3122.23,32.773892931
26900,3131.18,32.773744917
27000,3142.94,32.773598000
