# iteration,run time [seconds],cost
100,24.67,39.620372391
200,48.78,30.163586029
300,72.97,26.990378645
400,97.26,25.399818335
500,121.56,24.444212241
600,145.71,23.806611503
700,169.63,23.350922530
800,193.58,23.009013575
900,217.58,22.743000060
1000,241.63,22.530136098
1100,265.54,22.355939523
1200,289.42,22.210751536
1300,313.38,22.087882994
1400,337.33,21.982554572
1500,361.29,21.891260584
1600,385.22,21.811371216
1700,409.28,21.740875071
1800,433.18,21.678207483
1900,457.12,21.622133013
2000,481.07,21.571663187
2100,505.04,21.525997724
2200,529.16,21.484481780
2300,553.11,21.446574350
2400,577.11,21.411824556
2500,601.17,21.379853634
2600,625.19,21.350341069
2700,649.34,21.323013810
2800,673.44,21.297637801
2900,697.36,21.274011258
3000,721.37,21.251959294
3100,745.35,21.231329578
3200,769.25,21.211988816
3300,793.09,21.193819867
3400,817.27,21.176719365
3500,841.25,21.160595756
3600,865.36,21.145367654
3700,889.37,21.130962470
3800,913.36,21.117315255
3900,937.19,21.104367717
4000,961.09,21.092067394
4100,985.00,21.080366941
4200,1008.91,21.069223519
4300,1032.71,21.058598276
4400,1056.60,21.048455888
4500,1080.75,21.038764174
4600,1104.81,21.029493746
4700,1128.97,21.020617721
4800,1153.16,21.012111453
4900,1176.72,21.003952309
5000,1200.29,20.996119465
5100,1223.84,20.988593732
5200,1247.62,20.981357394
5300,1271.50,20.974394074
5400,1295.35,20.967688607
5500,1319.05,20.961226931
5600,1342.91,20.954995988
5700,1366.92,20.948983636
5800,1390.77,20.943178571
5900,1414.60,20.937570254
6000,1438.39,20.932148850
6100,1462.10,20.926905168
6200,1485.58,20.921830610
6300,1509.74,20.916917123
6400,1533.92,20.912157158
6500,1558.05,20.907543632
6600,1582.15,20.903069888
6700,1606.21,20.898729669
6800,1630.28,20.894517085
6900,1654.35,20.890426586
7000,1677.81,20.886452943
7100,1701.23,20.882591217
7200,1724.63,20.878836747
7300,1748.33,20.875185124
7400,1772.42,20.871632181
7500,1796.53,20.868173971
7600,1820.65,20.864806754
7700,1844.72,20.861526985
7800,1868.83,20.858331303
7900,1892.93,20.855216514
8000,1917.09,20.852179585
8100,1941.04,20.849217632
8200,1964.95,20.846327913
8300,1988.84,20.843507818
8400,2012.97,20.840754860
8500,2037.02,20.838066670
8600,2061.04,20.835440988
8700,2084.93,20.832875660
8800,2109.00,20.830368628
8900,2133.01,20.827917928
9000,2157.05,20.825521682
9100,2181.15,20.823178095
9200,2205.29,20.820885449
9300,2229.43,20.818642103
9400,2253.44,20.816446482
9500,2277.49,20.814297080
9600,2301.50,20.812192453
9700,2325.56,20.810131215
9800,2349.62,20.808112040
9900,2373.64,20.806133651
10000,2397.58,20.804194827
10100,2421.65,20.802294391
10200,2445.68,20.800431215
10300,2469.70,20.798604213
10400,2493.74,20.796812343
10500,2517.87,20.795054601
10600,2541.95,20.793330020
10700,2566.02,20.791637672
10800,2590.08,20.789976660
10900,2614.28,20.788346123
11000,2638.46,20.786745229
11100,2662.54,20.785173178
11200,2686.54,20.783629196
11300,2710.65,20.782112539
11400,2734.73,20.780622488
11500,2758.85,20.779158349
