iteration: 100 average cost: 24.179026432478793
iteration: 200 average cost: 21.967238820963757
iteration: 300 average cost: 21.22507752939227
iteration: 400 average cost: 20.853071495462416
iteration: 500 average cost: 20.629570864298973
iteration: 600 average cost: 20.480446483106732
iteration: 700 average cost: 20.373868287703996
iteration: 800 average cost: 20.293901377046016
iteration: 900 average cost: 20.231685167976934
iteration: 1000 average cost: 20.181899769910668
iteration: 1100 average cost: 20.141158040884598
iteration: 1200 average cost: 20.10720094616761
iteration: 1300 average cost: 20.07846400436638
iteration: 1400 average cost: 20.053829409717363
iteration: 1500 average cost: 20.032477239405313
iteration: 1600 average cost: 20.013792423285906
iteration: 1700 average cost: 19.997304528520925
iteration: 1800 average cost: 19.982647604856997
iteration: 1900 average cost: 19.96953270367218
iteration: 2000 average cost: 19.957728637188488
iteration: 2100 average cost: 19.94704823243576
iteration: 2200 average cost: 19.937338332431118
iteration: 2300 average cost: 19.928472404612886
iteration: 2400 average cost: 19.920344996396338
iteration: 2500 average cost: 19.91286752086404
iteration: 2600 average cost: 19.90596501461527
iteration: 2700 average cost: 19.899573615826615
iteration: 2800 average cost: 19.893638582535225
iteration: 2900 average cost: 19.888112720791067
iteration: 3000 average cost: 19.882955127073842
iteration: 3100 average cost: 19.87813017403493
iteration: 3200 average cost: 19.87360668635303
iteration: 3300 average cost: 19.8693572663889
iteration: 3400 average cost: 19.86535773880726
iteration: 3500 average cost: 19.86158669037909
iteration: 3600 average cost: 19.85802508646235
iteration: 3700 average cost: 19.854655949658106
iteration: 3800 average cost: 19.851464089191886
iteration: 3900 average cost: 19.848435871917992
iteration: 4000 average cost: 19.84555902766453
iteration: 4100 average cost: 19.842822483057677
iteration: 4200 average cost: 19.84021621907961
iteration: 4300 average cost: 19.83773114849746
iteration: 4400 average cost: 19.835359010002666
iteration: 4500 average cost: 19.83309227646209
iteration: 4600 average cost: 19.830924075133662
iteration: 4700 average cost: 19.82884811806512
iteration: 4800 average cost: 19.82685864119106
iteration: 4900 average cost: 19.824950350886027
iteration: 5000 average cost: 19.823118376929934
iteration: 5100 average cost: 19.821358231005902
iteration: 5200 average cost: 19.8196657699857
iteration: 5300 average cost: 19.818037163371088
iteration: 5400 average cost: 19.81646886435191
iteration: 5500 average cost: 19.814957584020934
iteration: 5600 average cost: 19.81350026835094
iteration: 5700 average cost: 19.812094077594804
iteration: 5800 average cost: 19.810736367816297
iteration: 5900 average cost: 19.80942467429871
iteration: 6000 average cost: 19.80815669661241
iteration: 6100 average cost: 19.806930285150866
iteration: 6200 average cost: 19.805743428969492
iteration: 6300 average cost: 19.804594244782443
iteration: 6400 average cost: 19.80348096699087
iteration: 6500 average cost: 19.80240193863143
iteration: 6600 average cost: 19.801355603147595
iteration: 6700 average cost: 19.800340496897668
iteration: 6800 average cost: 19.799355242323923
iteration: 6900 average cost: 19.79839854171551
iteration: 7000 average cost: 19.79746917150585
iteration: 7100 average cost: 19.796565977051987
iteration: 7200 average cost: 19.795687867848898
iteration: 7300 average cost: 19.79483381313705
iteration: 7400 average cost: 19.79400283786614
iteration: 7500 average cost: 19.79319401898161
iteration: 7600 average cost: 19.79240648200431
iteration: 7700 average cost: 19.791639397876704
iteration: 7800 average cost: 19.79089198005156
iteration: 7900 average cost: 19.79016348180179
iteration: 8000 average cost: 19.78945319373199
iteration: 8100 average cost: 19.78876044147431
iteration: 8200 average cost: 19.78808458355287
iteration: 8300 average cost: 19.787425009402583
iteration: 8400 average cost: 19.786781137529406
iteration: 8500 average cost: 19.786152413800526
iteration: 8600 average cost: 19.785538309853735
iteration: 8700 average cost: 19.784938321616565
iteration: 8800 average cost: 19.78435196792631
iteration: 8900 average cost: 19.783778789243136
iteration: 9000 average cost: 19.783218346448937
iteration: 9100 average cost: 19.782670219725368
iteration: 9200 average cost: 19.78213400750509
iteration: 9300 average cost: 19.781609325490596
iteration: 9400 average cost: 19.78109580573575
iteration: 9500 average cost: 19.780593095785232
