# iteration,run time [seconds],cost
21700,5425.56,16.915920762
21800,5450.25,16.915815859
21900,5475.01,16.915711914
22000,5499.88,16.915608914
22100,5524.77,16.915506846
22200,5549.45,16.915405698
22300,5574.16,16.915305457
22400,5598.93,16.915206111
22500,5623.70,16.915107648
22600,5648.50,16.915010056
22700,5673.25,16.914913324
22800,5697.96,16.914817440
22900,5722.58,16.914722394
23000,5747.27,16.914628174
23100,5772.01,16.914534770
23200,5796.79,16.914442171
23300,5821.49,16.914350367
23400,5846.15,16.914259348
23500,5870.85,16.914169103
23600,5895.51,16.914079623
23700,5920.23,16.913990898
23800,5944.82,16.913902918
23900,5969.36,16.913815675
24000,5993.93,16.913729159
24100,6018.51,16.913643361
24200,6043.11,16.913558271
24300,6067.69,16.913473882
24400,6092.34,16.913390185
24500,6117.12,16.913307171
24600,6141.85,16.913224832
24700,6166.65,16.913143159
24800,6191.47,16.913062146
24900,6216.26,16.912981782
25000,6241.02,16.912902062
25100,6265.75,16.912822977
25200,6290.50,16.912744520
25300,6315.22,16.912666682
25400,6339.93,16.912589458
25500,6364.74,16.912512839
25600,6389.61,16.912436819
25700,6414.48,16.912361390
25800,6439.06,16.912286546
25900,6463.60,16.912212280
26000,6488.23,16.912138586
26100,6512.89,16.912065456
26200,6537.47,16.911992884
26300,6561.98,16.911920864
26400,6586.46,16.911849389
26500,6610.97,16.911778454
26600,6635.41,16.911708053
26700,6659.95,16.911638178
26800,6684.43,16.911568826
26900,6708.98,16.911499988
27000,6733.56,16.911431661
27100,6758.10,16.911363838
27200,6782.65,16.911296513
27300,6807.19,16.911229682
27400,6831.76,16.911163339
27500,6856.35,16.911097478
27600,6880.95,16.911032094
27700,6905.52,16.910967182
27800,6930.06,16.910902737
27900,6954.62,16.910838755
28000,6979.13,16.910775229
28100,7003.61,16.910712155
28200,7028.19,16.910649529
28300,7052.92,16.910587345
28400,7077.53,16.910525599
28500,7102.00,16.910464287
28600,7126.50,16.910403403
28700,7150.82,16.910342944
28800,7175.14,16.910282904
28900,7199.48,16.910223280
29000,7223.80,16.910164067
29100,7248.13,16.910105261
29200,7272.50,16.910046857
29300,7296.84,16.909988853
29400,7321.14,16.909931243
29500,7345.39,16.909874023
29600,7369.68,16.909817190
29700,7394.04,16.909760740
29800,7418.33,16.909704669
29900,7442.56,16.909648972
30000,7466.87,16.909593647
30100,7491.26,16.909538690
30200,7515.60,16.909484096
30300,7540.11,16.909429863
30400,7564.50,16.909375987
30500,7588.92,16.909322464
30600,7613.29,16.909269290
30700,7637.87,16.909216464
30800,7662.43,16.909163980
30900,7687.00,16.909111835
31000,7711.67,16.909060028
31100,7736.38,16.909008553
31200,7761.09,16.908957408
31300,7785.86,16.908906591
31400,7810.65,16.908856096
31500,7835.40,16.908805923
31600,7860.13,16.908756067
31700,7884.88,16.908706525
31800,7909.68,16.908657295
31900,7934.48,16.908608374
32000,7959.30,16.908559758
32100,7984.13,16.908511446
32200,8008.97,16.908463433
32300,8033.78,16.908415718
32400,8058.40,16.908368297
32500,8082.92,16.908321168
32600,8107.48,16.908274328
32700,8132.05,16.908227775
32800,8156.68,16.908181505
32900,8181.47,16.908135517
33000,8206.19,16.908089808
33100,8230.95,16.908044374
33200,8255.86,16.907999215
33300,8280.62,16.907954326
33400,8305.35,16.907909706
33500,8330.08,16.907865353
33600,8354.82,16.907821264
33700,8379.61,16.907777436
33800,8404.42,16.907733868
33900,8429.16,16.907690557
34000,8453.99,16.907647500
34100,8478.77,16.907604696
34200,8503.52,16.907562142
34300,8528.28,16.907519837
34400,8553.11,16.907477777
34500,8577.96,16.907435961
34600,8602.68,16.907394387
34700,8627.45,16.907353053
34800,8652.19,16.907311956
34900,8676.99,16.907271095
35000,8701.79,16.907230467
35100,8726.56,16.907190070
35200,8751.30,16.907149903
35300,8776.06,16.907109964
35400,8800.75,16.907070250
35500,8825.43,16.907030760
35600,8850.09,16.906991492
35700,8874.59,16.906952444
35800,8899.08,16.906913614
35900,8923.60,16.906875000
36000,8948.11,16.906836601
36100,8972.61,16.906798415
36200,8997.08,16.906760439
36300,9021.62,16.906722673
36400,9046.19,16.906685114
36500,9070.85,16.906647761
36600,9095.49,16.906610612
36700,9120.16,16.906573666
36800,9144.85,16.906536920
36900,9169.50,16.906500374
37000,9194.16,16.906464025
37100,9218.80,16.906427872
37200,9243.37,16.906391913
37300,9268.01,16.906356148
37400,9292.64,16.906320573
37500,9317.26,16.906285188
37600,9341.92,16.906249992
37700,9366.66,16.906214982
37800,9391.32,16.906180157
37900,9416.00,16.906145516
38000,9440.62,16.906111057
38100,9465.28,16.906076780
38200,9489.95,16.906042682
38300,9514.60,16.906008761
38400,9539.31,16.905975018
38500,9563.98,16.905941450
38600,9588.62,16.905908055
38700,9613.23,16.905874834
38800,9637.85,16.905841783
38900,9662.47,16.905808902
39000,9687.08,16.905776191
39100,9711.73,16.905743646
39200,9736.38,16.905711267
39300,9760.98,16.905679053
39400,9785.62,16.905647003
39500,9810.31,16.905615115
39600,9834.95,16.905583388
39700,9859.62,16.905551821
39800,9884.32,16.905520412
39900,9908.95,16.905489161
40000,9933.57,16.905458066
40100,9957.97,16.905427127
40200,9982.42,16.905396341
40300,10006.81,16.905365708
40400,10031.34,16.905335226
40500,10055.85,16.905304896
40600,10080.35,16.905274714
40700,10104.86,16.905244681
40800,10129.39,16.905214795
40900,10153.90,16.905185055
41000,10178.41,16.905155460
41100,10202.91,16.905126010
41200,10227.38,16.905096702
41300,10251.87,16.905067536
41400,10276.34,16.905038511
41500,10300.88,16.905009626
41600,10325.50,16.904980880
41700,10350.04,16.904952271
41800,10374.53,16.904923800
41900,10399.04,16.904895464
42000,10423.63,16.904867264
42100,10448.15,16.904839197
42200,10472.68,16.904811263
42300,10497.27,16.904783462
42400,10521.70,16.904755791
42500,10546.13,16.904728251
42600,10570.59,16.904700840
42700,10595.06,16.904673557
42800,10619.54,16.904646402
42900,10644.05,16.904619374
43000,10668.54,16.904592471
43100,10692.95,16.904565693
43200,10717.40,16.904539039
43300,10741.79,16.904512508
43400,10766.21,16.904486100
43500,10790.63,16.904459813
43600,10815.05,16.904433646
43700,10839.51,16.904407599
43800,10863.93,16.904381671
43900,10888.33,16.904355861
44000,10912.73,16.904330169
44100,10937.16,16.904304593
44200,10961.58,16.904279133
44300,10986.07,16.904253787
44400,11010.51,16.904228556
44500,11034.81,16.904203439
44600,11059.11,16.904178433
44700,11083.47,16.904153540
44800,11107.89,16.904128758
44900,11132.31,16.904104086
45000,11156.71,16.904079524
45100,11181.10,16.904055071
45200,11205.51,16.904030726
45300,11229.94,16.904006489
45400,11254.35,16.903982358
45500,11278.47,16.903958333
45600,11302.83,16.903934414
45700,11327.26,16.903910600
45800,11351.69,16.903886889
45900,11376.11,16.903863282
46000,11400.53,16.903839777
46100,11424.95,16.903816374
46200,11449.38,16.903793073
46300,11473.81,16.903769872
46400,11498.26,16.903746772
46500,11522.69,16.903723770
46600,11547.16,16.903700868
46700,11571.62,16.903678063
46800,11596.06,16.903655356
46900,11620.50,16.903632746
47000,11644.93,16.903610232
47100,11669.38,16.903587813
47200,11693.98,16.903565490
47300,11718.52,16.903543261
47400,11743.09,16.903521125
47500,11767.73,16.903499083
47600,11792.29,16.903477134
47700,11816.84,16.903455276
47800,11841.32,16.903433510
47900,11865.82,16.903411835
48000,11890.30,16.903390250
48100,11914.79,16.903368755
48200,11939.23,16.903347349
48300,11963.68,16.903326032
48400,11988.11,16.903304803
48500,12012.59,16.903283661
48600,12037.01,16.903262607
48700,12061.45,16.903241639
48800,12085.89,16.903220756
48900,12110.29,16.903199960
49000,12134.75,16.903179248
49100,12159.17,16.903158620
49200,12183.58,16.903138076
49300,12207.99,16.903117616
49400,12232.41,16.903097239
49500,12256.80,16.903076943
49600,12281.25,16.903056730
49700,12305.69,16.903036598
49800,12330.11,16.903016547
49900,12354.51,16.902996576
50000,12378.92,16.902976685
50100,12403.34,16.902956873
50200,12427.76,16.902937141
50300,12452.17,16.902917487
50400,12476.57,16.902897911
50500,12500.97,16.902878412
50600,12525.40,16.902858990
50700,12549.83,16.902839645
50800,12574.25,16.902820377
50900,12598.69,16.902801184
51000,12623.08,16.902782066
51100,12647.56,16.902763023
51200,12672.01,16.902744054
51300,12696.43,16.902725160
51400,12721.01,16.902706338
51500,12745.56,16.902687590
51600,12770.10,16.902668915
51700,12794.53,16.902650312
51800,12819.00,16.902631781
51900,12843.39,16.902613321
52000,12867.77,16.902594932
52100,12892.27,16.902576614
52200,12916.80,16.902558365
52300,12941.42,16.902540187
52400,12965.83,16.902522078
52500,12990.34,16.902504038
52600,13014.90,16.902486067
52700,13039.49,16.902468164
52800,13064.01,16.902450328
52900,13088.55,16.902432560
53000,13113.00,16.902414859
53100,13137.54,16.902397225
53200,13162.09,16.902379657
53300,13186.63,16.902362155
53400,13211.22,16.902344719
53500,13235.82,16.902327347
53600,13260.29,16.902310041
53700,13284.83,16.902292799
53800,13309.35,16.902275621
53900,13333.86,16.902258507
54000,13358.39,16.902241456
54100,13382.90,16.902224468
54200,13407.43,16.902207543
54300,13431.97,16.902190681
54400,13456.47,16.902173880
54500,13480.97,16.902157141
54600,13505.60,16.902140463
54700,13530.21,16.902123846
54800,13554.85,16.902107290
54900,13579.37,16.902090794
55000,13603.86,16.902074358
55100,13628.37,16.902057982
55200,13652.79,16.902041665
55300,13677.28,16.902025407
55400,13701.81,16.902009208
55500,13726.41,16.901993067
55600,13750.93,16.901976985
55700,13775.52,16.901960960
55800,13800.11,16.901944992
55900,13824.73,16.901929082
56000,13849.34,16.901913228
56100,13873.92,16.901897431
56200,13898.39,16.901881690
56300,13922.84,16.901866005
56400,13947.35,16.901850376
56500,13971.89,16.901834802
56600,13996.57,16.901819283
56700,14021.12,16.901803819
56800,14045.60,16.901788409
56900,14070.07,16.901773053
57000,14094.61,16.901757752
57100,14119.12,16.901742504
57200,14143.66,16.901727309
57300,14168.19,16.901712167
57400,14192.67,16.901697078
57500,14217.22,16.901682041
57600,14241.66,16.901667057
57700,14266.09,16.901652125
57800,14290.59,16.901637244
57900,14315.24,16.901622415
58000,14339.73,16.901607636
58100,14364.27,16.901592909
58200,14388.70,16.901578232
58300,14413.13,16.901563606
58400,14437.70,16.901549030
58500,14462.10,16.901534503
58600,14486.45,16.901520026
58700,14510.80,16.901505599
58800,14535.12,16.901491220
58900,14559.47,16.901476891
59000,14583.83,16.901462610
59100,14608.21,16.901448377
59200,14632.51,16.901434192
59300,14656.90,16.901420055
59400,14681.16,16.901405966
59500,14705.42,16.901391924
59600,14729.72,16.901377929
59700,14754.01,16.901363982
59800,14778.22,16.901350080
59900,14802.42,16.901336226
60000,14826.59,16.901322417
60100,14850.81,16.901308654
60200,14875.12,16.901294937
60300,14899.54,16.901281266
60400,14923.92,16.901267640
60500,14948.25,16.901254059
60600,14972.59,16.901240522
60700,14996.92,16.901227030
60800,15021.24,16.901213583
60900,15045.62,16.901200180
61000,15070.02,16.901186821
61100,15094.41,16.901173505
61200,15118.86,16.901160233
61300,15143.33,16.901147004
61400,15167.83,16.901133819
61500,15192.38,16.901120676
61600,15216.85,16.901107576
61700,15241.38,16.901094519
61800,15265.94,16.901081503
61900,15290.48,16.901068530
62000,15315.05,16.901055598
62100,15339.54,16.901042709
62200,15363.89,16.901029860
62300,15388.33,16.901017053
62400,15412.75,16.901004287
62500,15437.19,16.900991562
62600,15461.70,16.900978877
62700,15486.16,16.900966233
62800,15510.63,16.900953630
62900,15535.00,16.900941066
63000,15559.42,16.900928542
63100,15583.88,16.900916058
63200,15608.32,16.900903613
63300,15632.77,16.900891208
63400,15657.22,16.900878842
63500,15681.68,16.900866514
63600,15706.06,16.900854226
63700,15730.50,16.900841976
63800,15754.93,16.900829764
63900,15779.35,16.900817591
64000,15803.84,16.900805456
64100,15828.23,16.900793358
64200,15852.64,16.900781299
64300,15877.10,16.900769277
64400,15901.60,16.900757292
64500,15926.12,16.900745344
64600,15950.67,16.900733433
64700,15975.22,16.900721559
64800,15999.73,16.900709722
64900,16024.37,16.900697921
65000,16049.00,16.900686157
65100,16073.53,16.900674429
65200,16097.96,16.900662736
65300,16122.46,16.900651080
65400,16147.17,16.900639459
65500,16171.68,16.900627874
65600,16196.20,16.900616324
65700,16220.79,16.900604809
65800,16245.35,16.900593329
65900,16269.76,16.900581884
66000,16294.19,16.900570473
66100,16318.65,16.900559097
66200,16343.04,16.900547756
66300,16367.48,16.900536449
66400,16391.93,16.900525175
66500,16416.35,16.900513936
66600,16440.81,16.900502730
66700,16465.24,16.900491558
66800,16489.60,16.900480420
66900,16514.01,16.900469315
67000,16538.46,16.900458243
67100,16562.85,16.900447204
67200,16587.26,16.900436197
67300,16611.70,16.900425224
67400,16636.10,16.900414283
67500,16660.50,16.900403374
67600,16684.96,16.900392498
67700,16709.48,16.900381654
67800,16734.07,16.900370842
67900,16758.58,16.900360061
68000,16783.07,16.900349313
68100,16807.53,16.900338596
68200,16832.39,16.900327910
68300,16857.11,16.900317256
68400,16881.65,16.900306633
68500,16906.15,16.900296041
68600,16930.67,16.900285479
68700,16955.18,16.900274949
68800,16979.66,16.900264449
68900,17004.02,16.900253980
69000,17028.39,16.900243540
69100,17052.75,16.900233132
69200,17077.19,16.900222753
69300,17101.63,16.900212404
69400,17126.08,16.900202085
69500,17150.57,16.900191796
69600,17175.05,16.900181536
69700,17199.41,16.900171306
69800,17223.82,16.900161105
69900,17248.27,16.900150933
70000,17272.74,16.900140790
70100,17297.22,16.900130676
70200,17321.71,16.900120591
70300,17346.15,16.900110535
70400,17370.62,16.900100507
70500,17395.15,16.900090508
70600,17419.64,16.900080537
70700,17444.06,16.900070594
70800,17468.48,16.900060680
70900,17492.90,16.900050793
71000,17517.34,16.900040934
71100,17541.86,16.900031103
71200,17566.36,16.900021299
71300,17590.94,16.900011523
71400,17615.55,16.900001775
71500,17640.16,16.899992053
71600,17664.70,16.899982359
71700,17689.18,16.899972692
71800,17713.68,16.899963052
71900,17738.20,16.899953438
72000,17762.74,16.899943852
72100,17787.28,16.899934292
72200,17811.78,16.899924758
72300,17836.24,16.899915251
72400,17860.73,16.899905770
72500,17885.27,16.899896315
72600,17909.75,16.899886886
72700,17934.23,16.899877483
72800,17958.66,16.899868106
72900,17983.23,16.899858755
73000,18007.79,16.899849429
73100,18032.41,16.899840129
73200,18056.95,16.899830854
73300,18081.56,16.899821605
73400,18106.11,16.899812381
73500,18130.59,16.899803181
73600,18155.00,16.899794007
73700,18179.45,16.899784858
73800,18203.86,16.899775734
73900,18228.31,16.899766634
74000,18252.73,16.899757559
74100,18277.18,16.899748508
74200,18301.60,16.899739482
74300,18326.09,16.899730480
74400,18350.56,16.899721502
74500,18374.96,16.899712548
74600,18399.36,16.899703618
74700,18423.77,16.899694713
74800,18448.14,16.899685831
74900,18472.58,16.899676972
75000,18497.02,16.899668138
75100,18521.53,16.899659327
75200,18546.09,16.899650539
75300,18570.65,16.899641775
75400,18595.17,16.899633034
75500,18619.63,16.899624316
75600,18644.05,16.899615621
75700,18668.44,16.899606949
75800,18692.87,16.899598300
75900,18717.23,16.899589674
76000,18741.64,16.899581070
76100,18766.06,16.899572489
76200,18790.54,16.899563931
76300,18814.99,16.899555395
76400,18839.49,16.899546881
76500,18863.91,16.899538390
76600,18888.31,16.899529921
76700,18912.81,16.899521474
76800,18937.35,16.899513049
76900,18961.78,16.899504645
77000,18986.18,16.899496264
77100,19010.64,16.899487904
77200,19035.13,16.899479566
77300,19059.58,16.899471250
77400,19083.95,16.899462955
77500,19108.32,16.899454682
77600,19132.72,16.899446429
77700,19157.09,16.899438198
77800,19181.59,16.899429989
77900,19205.97,16.899421800
78000,19230.47,16.899413632
78100,19254.98,16.899405486
78200,19279.56,16.899397360
78300,19304.11,16.899389254
78400,19328.56,16.899381170
78500,19352.90,16.899373106
78600,19377.12,16.899365063
78700,19401.38,16.899357040
78800,19425.59,16.899349037
78900,19449.76,16.899341055
79000,19474.01,16.899333093
79100,19498.21,16.899325151
79200,19522.36,16.899317229
79300,19546.54,16.899309327
79400,19570.72,16.899301445
79500,19594.94,16.899293582
79600,19619.16,16.899285740
79700,19643.40,16.899277917
79800,19667.77,16.899270114
79900,19692.13,16.899262330
80000,19716.44,16.899254566
80100,19740.74,16.899246821
80200,19764.93,16.899239096
80300,19789.11,16.899231390
80400,19813.31,16.899223703
80500,19837.52,16.899216035
80600,19861.72,16.899208386
80700,19885.91,16.899200756
80800,19910.09,16.899193145
80900,19934.31,16.899185552
81000,19958.48,16.899177979
81100,19982.70,16.899170424
81200,20006.87,16.899162888
81300,20031.04,16.899155370
81400,20055.21,16.899147871
81500,20079.40,16.899140390
81600,20103.59,16.899132927
81700,20127.78,16.899125483
81800,20151.97,16.899118057
81900,20176.18,16.899110649
82000,20200.44,16.899103259
82100,20224.71,16.899095888
82200,20248.98,16.899088534
82300,20273.27,16.899081198
82400,20297.54,16.899073879
82500,20321.81,16.899066579
82600,20346.08,16.899059296
82700,20370.33,16.899052031
82800,20394.62,16.899044783
82900,20418.90,16.899037553
83000,20443.31,16.899030340
83100,20467.46,16.899023145
83200,20491.68,16.899015967
83300,20515.87,16.899008806
83400,20539.98,16.899001662
83500,20564.10,16.898994536
83600,20588.22,16.898987426
83700,20612.33,16.898980334
83800,20636.45,16.898973258
83900,20660.63,16.898966200
84000,20684.82,16.898959158
84100,20709.03,16.898952132
84200,20733.17,16.898945124
84300,20757.27,16.898938132
84400,20781.37,16.898931157
84500,20805.46,16.898924198
84600,20829.57,16.898917256
84700,20853.69,16.898910330
84800,20877.93,16.898903420
84900,20902.33,16.898896527
85000,20926.69,16.898889650
85100,20951.03,16.898882789
85200,20975.37,16.898875944
85300,20999.74,16.898869115
85400,21024.11,16.898862302
85500,21048.47,16.898855505
85600,21072.83,16.898848724
85700,21097.12,16.898841959
85800,21121.44,16.898835210
85900,21145.80,16.898828476
86000,21170.13,16.898821758
86100,21194.50,16.898815056
86200,21218.71,16.898808369
86300,21243.03,16.898801697
86400,21267.42,16.898795042
86500,21291.67,16.898788401
86600,21315.96,16.898781776
86700,21340.30,16.898775166
86800,21364.65,16.898768571
86900,21389.04,16.898761992
87000,21413.43,16.898755427
87100,21437.71,16.898748878
87200,21462.03,16.898742344
87300,21486.32,16.898735824
87400,21510.54,16.898729320
87500,21534.74,16.898722830
87600,21559.20,16.898716356
87700,21583.80,16.898709896
87800,21608.30,16.898703451
87900,21632.70,16.898697020
88000,21656.89,16.898690604
88100,21681.09,16.898684203
88200,21705.43,16.898677816
88300,21729.84,16.898671443
88400,21754.14,16.898665085
88500,21778.47,16.898658742
88600,21802.82,16.898652412
88700,21827.04,16.898646097
88800,21851.31,16.898639797
88900,21875.66,16.898633510
89000,21900.00,16.898627237
89100,21924.25,16.898620979
89200,21948.42,16.898614735
89300,21972.68,16.898608504
89400,21996.87,16.898602288
89500,22021.05,16.898596085
89600,22045.25,16.898589896
89700,22069.31,16.898583721
89800,22093.51,16.898577560
89900,22117.70,16.898571413
90000,22142.05,16.898565279
90100,22166.37,16.898559159
90200,22190.72,16.898553052
90300,22215.06,16.898546959
90400,22239.32,16.898540879
90500,22263.75,16.898534813
90600,22288.19,16.898528760
90700,22312.55,16.898522721
90800,22336.90,16.898516695
90900,22361.47,16.898510682
91000,22385.69,16.898504682
91100,22409.94,16.898498696
91200,22434.20,16.898492722
91300,22458.42,16.898486762
91400,22482.62,16.898480815
91500,22506.92,16.898474880
91600,22531.24,16.898468959
91700,22555.45,16.898463051
91800,22579.83,16.898457155
91900,22603.98,16.898451273
92000,22628.31,16.898445403
92100,22652.62,16.898439545
92200,22676.93,16.898433701
92300,22701.31,16.898427869
92400,22725.66,16.898422050
92500,22749.84,16.898416244
92600,22774.09,16.898410449
92700,22798.50,16.898404668
92800,22822.87,16.898398899
92900,22847.39,16.898393142
93000,22871.81,16.898387398
93100,22896.18,16.898381666
93200,22920.56,16.898375946
93300,22944.97,16.898370239
93400,22969.43,16.898364544
93500,22993.98,16.898358861
93600,23018.62,16.898353190
93700,23043.22,16.898347531
93800,23067.65,16.898341885
93900,23092.20,16.898336250
94000,23116.73,16.898330627
94100,23141.28,16.898325017
94200,23165.77,16.898319418
94300,23190.29,16.898313831
94400,23214.90,16.898308256
94500,23239.21,16.898302693
94600,23263.49,16.898297141
94700,23287.78,16.898291601
94800,23312.16,16.898286073
94900,23336.56,16.898280557
95000,23360.93,16.898275052
95100,23385.39,16.898269559
95200,23409.74,16.898264077
95300,23434.07,16.898258607
95400,23458.48,16.898253148
95500,23482.81,16.898247701
95600,23507.33,16.898242265
95700,23531.86,16.898236840
95800,23556.39,16.898231427
95900,23580.95,16.898226025
96000,23605.42,16.898220634
96100,23629.90,16.898215255
96200,23654.35,16.898209887
96300,23678.81,16.898204530
96400,23703.25,16.898199184
96500,23727.72,16.898193849
96600,23752.07,16.898188525
96700,23776.33,16.898183212
96800,23800.58,16.898177910
96900,23824.82,16.898172619
97000,23849.11,16.898167339
97100,23873.44,16.898162070
97200,23897.92,16.898156811
97300,23922.24,16.898151564
97400,23946.51,16.898146327
97500,23970.81,16.898141101
97600,23995.05,16.898135886
97700,24019.31,16.898130681
97800,24043.58,16.898125487
97900,24067.85,16.898120304
98000,24092.11,16.898115131
98100,24116.37,16.898109969
98200,24140.75,16.898104817
98300,24165.03,16.898099676
98400,24189.29,16.898094545
98500,24213.55,16.898089425
98600,24237.84,16.898084315
98700,24262.20,16.898079215
98800,24286.59,16.898074126
98900,24310.93,16.898069047
99000,24335.33,16.898063978
99100,24359.76,16.898058919
99200,24384.25,16.898053871
99300,24408.68,16.898048833
99400,24433.27,16.898043805
99500,24457.69,16.898038787
99600,24482.06,16.898033779
99700,24506.41,16.898028781
99800,24530.67,16.898023793
99900,24554.95,16.898018815
100000,24579.24,16.898013848
100100,24603.53,16.898008890
