# iteration,run time [seconds],cost
7600,1835.96,17.145077803
7700,1860.69,17.141805151
7800,1885.67,17.138616403
7900,1910.80,17.135508372
8000,1935.39,17.132478033
8100,1960.15,17.129522507
8200,1984.20,17.126639059
8300,2007.96,17.123825083
8400,2031.61,17.121078099
8500,2055.17,17.118395741
8600,2078.91,17.115775757
8700,2102.81,17.113215996
8800,2126.97,17.110714404
8900,2152.10,17.108269022
9000,2177.44,17.105877975
9100,2202.24,17.103539473
9200,2226.67,17.101251803
9300,2251.13,17.099013324
9400,2275.89,17.096822468
9500,2300.25,17.094677730
9600,2325.83,17.092577669
9700,2350.52,17.090520904
9800,2375.17,17.088506110
9900,2400.71,17.086532014
10000,2426.27,17.084597397
10100,2451.11,17.082701085
10200,2475.24,17.080841951
10300,2499.34,17.079018914
10400,2523.85,17.077230932
10500,2549.44,17.075477004
10600,2574.21,17.073756165
10700,2598.56,17.072067489
10800,2623.21,17.070410082
10900,2647.97,17.068783083
11000,2673.07,17.067185663
11100,2697.26,17.065617022
11200,2721.80,17.064076391
11300,2746.99,17.062563025
11400,2772.12,17.061076207
11500,2797.77,17.059615245
11600,2823.11,17.058179469
11700,2848.11,17.056768235
11800,2872.58,17.055380917
11900,2896.55,17.054016914
12000,2920.50,17.052675642
12100,2944.42,17.051356539
12200,2968.41,17.050059058
12300,2992.36,17.048782673
12400,3017.28,17.047526873
12500,3042.69,17.046291164
12600,3067.84,17.045075068
12700,3092.18,17.043878122
12800,3116.34,17.042699876
12900,3140.41,17.041539897
13000,3164.96,17.040397761
13100,3190.07,17.039273062
13200,3215.29,17.038165403
13300,3239.43,17.037074398
13400,3263.79,17.035999676
13500,3288.68,17.034940875
13600,3313.08,17.033897643
13700,3336.71,17.032869640
13800,3361.29,17.031856534
13900,3386.58,17.030858004
14000,3411.78,17.029873738
14100,3436.39,17.028903432
14200,3461.62,17.027946792
14300,3485.97,17.027003530
14400,3511.67,17.026073368
14500,3537.03,17.025156035
14600,3561.46,17.024251267
14700,3586.12,17.023358809
14800,3611.60,17.022478409
14900,3636.59,17.021609827
15000,3661.44,17.020752824
15100,3686.50,17.019907172
15200,3711.45,17.019072647
15300,3737.59,17.018249029
15400,3763.16,17.017436107
15500,3787.64,17.016633674
15600,3811.32,17.015841527
15700,3835.19,17.015059471
15800,3859.00,17.014287314
15900,3883.14,17.013524869
16000,3907.43,17.012771954
16100,3931.54,17.012028391
16200,3955.49,17.011294007
16300,3979.43,17.010568634
16400,4003.27,17.009852106
16500,4027.16,17.009144263
16600,4050.98,17.008444948
16700,4074.67,17.007754007
16800,4098.42,17.007071291
16900,4122.35,17.006396654
17000,4146.38,17.005729954
17100,4171.06,17.005071050
17200,4195.85,17.004419808
17300,4220.44,17.003776095
17400,4244.64,17.003139780
17500,4268.86,17.002510736
17600,4293.35,17.001888841
17700,4318.16,17.001273972
17800,4342.43,17.000666011
17900,4367.34,17.000064843
18000,4392.17,16.999470354
18100,4416.45,16.998882434
18200,4440.90,16.998300974
18300,4465.33,16.997725869
18400,4491.02,16.997157014
18500,4515.98,16.996594309
18600,4540.55,16.996037654
18700,4564.85,16.995486952
18800,4588.79,16.994942108
18900,4613.06,16.994403030
19000,4637.99,16.993869626
19100,4662.64,16.993341807
19200,4687.79,16.992819486
19300,4712.36,16.992302577
19400,4736.66,16.991790997
19500,4761.41,16.991284663
19600,4785.77,16.990783496
19700,4810.21,16.990287417
19800,4834.96,16.989796348
19900,4861.04,16.989310215
20000,4885.78,16.988828942
20100,4911.30,16.988352458
20200,4936.01,16.987880692
20300,4961.24,16.987413573
20400,4986.66,16.986951034
20500,5011.47,16.986493007
20600,5036.37,16.986039426
20700,5061.27,16.985590228
20800,5086.46,16.985145349
20900,5111.59,16.984704727
21000,5137.09,16.984268301
21100,5163.13,16.983836011
21200,5187.87,16.983407800
21300,5212.21,16.982983609
21400,5236.52,16.982563382
21500,5261.81,16.982147065
21600,5287.44,16.981734602
21700,5312.69,16.981325940
21800,5337.12,16.980921027
21900,5361.61,16.980519812
22000,5386.97,16.980122244
22100,5411.30,16.979728274
22200,5435.55,16.979337853
22300,5459.72,16.978950933
22400,5483.91,16.978567468
22500,5508.32,16.978187412
22600,5532.54,16.977810718
22700,5556.45,16.977437343
22800,5580.40,16.977067244
22900,5604.56,16.976700376
23000,5629.03,16.976336699
23100,5653.49,16.975976170
23200,5677.92,16.975618749
23300,5702.67,16.975264395
23400,5728.29,16.974913071
23500,5753.09,16.974564736
23600,5777.66,16.974219353
23700,5801.97,16.973876885
23800,5826.10,16.973537294
23900,5851.24,16.973200545
24000,5875.52,16.972866602
24100,5899.87,16.972535430
24200,5923.96,16.972206996
24300,5947.85,16.971881264
24400,5972.16,16.971558202
24500,5996.35,16.971237777
24600,6020.37,16.970919957
24700,6044.29,16.970604710
24800,6068.39,16.970292006
24900,6092.93,16.969981813
25000,6117.13,16.969674102
25100,6141.49,16.969368843
25200,6166.02,16.969066006
25300,6190.28,16.968765563
25400,6214.58,16.968467485
25500,6239.11,16.968171746
25600,6263.84,16.967878316
25700,6288.24,16.967587170
25800,6312.87,16.967298281
25900,6337.55,16.967011623
26000,6363.02,16.966727170
26100,6388.21,16.966444896
26200,6413.14,16.966164777
26300,6439.53,16.965886788
26400,6465.81,16.965610905
26500,6490.38,16.965337104
26600,6515.29,16.965065362
26700,6539.79,16.964795655
26800,6564.45,16.964527960
26900,6588.68,16.964262256
27000,6612.78,16.963998520
27100,6637.03,16.963736731
27200,6661.22,16.963476866
27300,6685.31,16.963218905
27400,6710.04,16.962962827
27500,6734.82,16.962708611
27600,6760.69,16.962456237
27700,6786.00,16.962205685
27800,6810.32,16.961956936
27900,6834.41,16.961709970
28000,6858.37,16.961464768
28100,6882.50,16.961221311
28200,6907.39,16.960979580
28300,6931.64,16.960739558
28400,6955.88,16.960501226
28500,6980.31,16.960264567
28600,7005.43,16.960029562
28700,7030.79,16.959796195
28800,7055.73,16.959564449
28900,7081.07,16.959334306
29000,7106.45,16.959105751
29100,7130.84,16.958878766
29200,7155.01,16.958653336
29300,7179.20,16.958429444
29400,7203.36,16.958207076
29500,7228.91,16.957986215
29600,7254.02,16.957766846
29700,7280.03,16.957548955
29800,7305.21,16.957332526
29900,7330.39,16.957117544
30000,7355.49,16.956903996
30100,7380.28,16.956691866
30200,7405.08,16.956481142
30300,7430.08,16.956271808
30400,7454.95,16.956063851
30500,7479.42,16.955857258
30600,7503.78,16.955652016
30700,7527.99,16.955448110
30800,7552.10,16.955245528
30900,7576.31,16.955044258
31000,7600.77,16.954844285
31100,7625.24,16.954645599
31200,7650.94,16.954448187
31300,7675.26,16.954252036
31400,7699.55,16.954057134
31500,7723.92,16.953863469
31600,7750.06,16.953671031
31700,7775.46,16.953479806
31800,7800.09,16.953289784
31900,7824.32,16.953100953
32000,7848.78,16.952913303
32100,7873.93,16.952726821
32200,7899.07,16.952541498
32300,7923.13,16.952357323
32400,7947.67,16.952174284
32500,7972.12,16.951992371
32600,7996.92,16.951811575
32700,8021.98,16.951631884
32800,8046.25,16.951453289
32900,8070.74,16.951275780
33000,8095.07,16.951099346
33100,8119.30,16.950923978
33200,8143.51,16.950749667
33300,8167.77,16.950576403
33400,8191.86,16.950404176
33500,8216.04,16.950232977
33600,8240.34,16.950062798
33700,8265.10,16.949893628
33800,8290.02,16.949725459
33900,8314.99,16.949558282
34000,8339.98,16.949392089
34100,8365.08,16.949226871
34200,8390.01,16.949062618
34300,8414.01,16.948899324
34400,8437.92,16.948736978
34500,8462.17,16.948575574
34600,8486.50,16.948415103
34700,8511.66,16.948255556
34800,8536.68,16.948096927
34900,8560.66,16.947939206
35000,8585.43,16.947782387
35100,8611.06,16.947626462
35200,8635.60,16.947471422
35300,8659.86,16.947317260
35400,8685.15,16.947163970
35500,8710.33,16.947011543
35600,8735.85,16.946859973
35700,8761.36,16.946709251
35800,8785.60,16.946559372
35900,8811.19,16.946410327
36000,8836.13,16.946262111
36100,8861.20,16.946114715
36200,8885.67,16.945968134
36300,8909.92,16.945822361
36400,8934.09,16.945677388
36500,8958.21,16.945533210
36600,8982.48,16.945389820
36700,9006.75,16.945247211
36800,9030.96,16.945105377
36900,9055.27,16.944964312
37000,9079.60,16.944824009
37100,9104.46,16.944684463
37200,9128.85,16.944545667
37300,9152.98,16.944407615
37400,9177.13,16.944270301
37500,9201.41,16.944133719
37600,9227.03,16.943997865
37700,9252.05,16.943862730
37800,9277.41,16.943728311
37900,9301.89,16.943594601
38000,9326.95,16.943461595
38100,9350.89,16.943329287
38200,9374.77,16.943197672
38300,9398.86,16.943066743
38400,9423.02,16.942936497
38500,9448.10,16.942806928
38600,9472.36,16.942678029
38700,9496.55,16.942549797
38800,9520.67,16.942422226
38900,9544.95,16.942295311
39000,9569.76,16.942169046
39100,9595.21,16.942043428
39200,9620.36,16.941918450
39300,9645.05,16.941794108
39400,9669.13,16.941670398
39500,9693.25,16.941547314
39600,9717.35,16.941424851
39700,9741.53,16.941303005
39800,9766.26,16.941181772
39900,9790.38,16.941061146
40000,9814.59,16.940941124
40100,9838.83,16.940821700
40200,9863.20,16.940702870
40300,9887.40,16.940584630
40400,9911.69,16.940466975
40500,9936.06,16.940349901
40600,9960.53,16.940233404
40700,9984.78,16.940117479
40800,10009.14,16.940002123
40900,10033.34,16.939887331
41000,10057.46,16.939773098
41100,10081.44,16.939659422
41200,10105.54,16.939546297
41300,10129.58,16.939433720
41400,10153.49,16.939321687
41500,10177.43,16.939210194
41600,10202.19,16.939099237
41700,10227.16,16.938988812
41800,10251.96,16.938878915
41900,10276.01,16.938769543
42000,10299.97,16.938660692
42100,10323.91,16.938552358
42200,10347.83,16.938444537
42300,10371.84,16.938337226
42400,10395.93,16.938230421
42500,10420.03,16.938124119
42600,10444.44,16.938018316
42700,10468.57,16.937913008
42800,10493.22,16.937808192
42900,10517.43,16.937703865
43000,10541.59,16.937600024
43100,10565.73,16.937496664
43200,10589.93,16.937393783
43300,10614.04,16.937291377
43400,10639.39,16.937189442
43500,10664.20,16.937087977
43600,10688.33,16.936986977
43700,10712.56,16.936886439
43800,10736.62,16.936786360
43900,10760.68,16.936686737
44000,10784.74,16.936587567
44100,10808.85,16.936488847
44200,10832.93,16.936390573
44300,10858.00,16.936292743
44400,10883.69,16.936195354
44500,10908.25,16.936098402
44600,10932.42,16.936001885
44700,10956.28,16.935905800
44800,10980.14,16.935810144
44900,11003.82,16.935714914
45000,11027.33,16.935620107
45100,11051.06,16.935525721
45200,11074.69,16.935431752
45300,11098.40,16.935338198
45400,11122.11,16.935245057
45500,11145.79,16.935152324
45600,11169.60,16.935059999
45700,11193.33,16.934968077
45800,11216.99,16.934876557
45900,11240.70,16.934785435
46000,11264.38,16.934694710
46100,11287.95,16.934604378
46200,11311.60,16.934514438
46300,11335.37,16.934424886
46400,11359.10,16.934335720
46500,11382.84,16.934246937
46600,11406.56,16.934158535
46700,11430.25,16.934070512
46800,11453.90,16.933982865
46900,11477.51,16.933895592
47000,11501.26,16.933808691
47100,11524.81,16.933722158
47200,11548.55,16.933635992
47300,11572.35,16.933550190
47400,11596.04,16.933464750
47500,11619.78,16.933379670
47600,11643.51,16.933294948
47700,11667.38,16.933210581
47800,11691.12,16.933126566
47900,11714.92,16.933042903
48000,11738.63,16.932959588
48100,11762.46,16.932876619
48200,11786.22,16.932793995
48300,11810.07,16.932711713
48400,11833.83,16.932629771
48500,11857.62,16.932548167
48600,11881.40,16.932466898
48700,11905.08,16.932385964
48800,11929.00,16.932305361
48900,11952.68,16.932225087
49000,11976.48,16.932145142
49100,12000.31,16.932065522
49200,12024.01,16.931986225
49300,12047.75,16.931907251
49400,12071.42,16.931828596
49500,12095.10,16.931750258
49600,12118.78,16.931672237
49700,12142.38,16.931594530
49800,12166.01,16.931517135
49900,12189.62,16.931440049
50000,12213.22,16.931363273
50100,12236.90,16.931286803
50200,12260.52,16.931210637
50300,12284.20,16.931134774
50400,12307.97,16.931059212
50500,12331.70,16.930983950
50600,12355.36,16.930908985
50700,12379.05,16.930834316
50800,12402.74,16.930759940
50900,12426.36,16.930685857
51000,12450.05,16.930612065
51100,12473.86,16.930538561
51200,12497.61,16.930465344
51300,12521.26,16.930392413
51400,12544.88,16.930319766
51500,12568.58,16.930247400
51600,12592.18,16.930175316
51700,12615.83,16.930103510
51800,12639.62,16.930031981
51900,12663.48,16.929960728
52000,12687.25,16.929889749
52100,12710.99,16.929819042
52200,12734.64,16.929748606
52300,12758.28,16.929678440
52400,12781.90,16.929608542
52500,12805.60,16.929538909
52600,12829.36,16.929469542
52700,12853.15,16.929400438
52800,12876.81,16.929331595
52900,12900.60,16.929263013
53000,12924.35,16.929194689
53100,12948.06,16.929126623
53200,12971.70,16.929058813
53300,12995.29,16.928991257
53400,13018.95,16.928923955
53500,13042.59,16.928856903
53600,13066.23,16.928790102
53700,13089.88,16.928723550
53800,13113.42,16.928657245
53900,13137.19,16.928591187
54000,13160.87,16.928525373
54100,13184.55,16.928459802
54200,13208.19,16.928394473
54300,13231.79,16.928329385
54400,13255.40,16.928264536
54500,13279.01,16.928199925
54600,13302.72,16.928135550
54700,13326.47,16.928071412
54800,13350.21,16.928007507
54900,13373.94,16.927943835
55000,13397.72,16.927880394
55100,13421.60,16.927817184
55200,13445.38,16.927754203
55300,13469.14,16.927691449
55400,13492.92,16.927628922
55500,13516.67,16.927566621
55600,13540.42,16.927504543
55700,13564.27,16.927442689
55800,13588.04,16.927381056
55900,13611.45,16.927319643
56000,13634.62,16.927258450
56100,13658.10,16.927197475
56200,13681.66,16.927136717
56300,13705.21,16.927076175
56400,13728.85,16.927015848
56500,13752.50,16.926955734
56600,13776.21,16.926895832
56700,13799.83,16.926836142
56800,13823.45,16.926776662
56900,13847.17,16.926717391
57000,13870.94,16.926658328
57100,13894.62,16.926599472
57200,13918.28,16.926540822
57300,13941.97,16.926482376
57400,13965.86,16.926424134
57500,13989.56,16.926366095
57600,14013.23,16.926308257
57700,14036.89,16.926250620
57800,14060.56,16.926193182
57900,14084.41,16.926135942
58000,14108.23,16.926078900
58100,14131.77,16.926022054
58200,14155.33,16.925965404
58300,14178.88,16.925908948
58400,14202.48,16.925852685
58500,14226.13,16.925796614
58600,14249.78,16.925740735
58700,14273.43,16.925685047
58800,14297.14,16.925629547
58900,14320.79,16.925574237
59000,14344.31,16.925519113
59100,14367.85,16.925464176
59200,14391.46,16.925409425
59300,14415.15,16.925354859
59400,14438.79,16.925300476
59500,14462.46,16.925246276
59600,14486.07,16.925192258
59700,14509.79,16.925138420
59800,14533.43,16.925084763
59900,14557.19,16.925031285
60000,14580.94,16.924977986
60100,14604.77,16.924924863
60200,14628.56,16.924871917
60300,14652.46,16.924819147
60400,14676.28,16.924766551
60500,14699.93,16.924714130
60600,14723.78,16.924661881
60700,14747.47,16.924609805
60800,14771.11,16.924557899
60900,14794.72,16.924506165
61000,14818.36,16.924454599
61100,14842.06,16.924403203
61200,14865.77,16.924351975
61300,14889.48,16.924300913
61400,14913.11,16.924250019
61500,14936.93,16.924199289
61600,14960.59,16.924148724
61700,14984.17,16.924098324
61800,15007.63,16.924048086
61900,15031.28,16.923998010
62000,15055.02,16.923948097
62100,15078.82,16.923898343
62200,15102.59,16.923848750
62300,15126.39,16.923799316
62400,15150.13,16.923750041
62500,15174.04,16.923700923
62600,15197.87,16.923651962
62700,15221.72,16.923603157
62800,15245.71,16.923554508
62900,15269.57,16.923506013
63000,15293.53,16.923457673
63100,15317.46,16.923409485
63200,15341.35,16.923361450
63300,15365.29,16.923313567
63400,15389.27,16.923265835
63500,15413.17,16.923218253
63600,15437.01,16.923170821
63700,15460.76,16.923123538
63800,15484.75,16.923076403
63900,15508.63,16.923029415
64000,15532.36,16.922982575
64100,15555.98,16.922935880
64200,15579.55,16.922889331
64300,15603.28,16.922842927
64400,15626.76,16.922796667
64500,15650.20,16.922750550
64600,15673.72,16.922704576
64700,15697.05,16.922658744
64800,15720.54,16.922613054
64900,15744.05,16.922567504
65000,15767.67,16.922522095
65100,15791.16,16.922476825
65200,15814.70,16.922431694
65300,15838.16,16.922386701
65400,15861.64,16.922341845
65500,15884.83,16.922297127
65600,15908.04,16.922252545
65700,15931.44,16.922208099
65800,15955.03,16.922163788
65900,15978.39,16.922119611
66000,16001.89,16.922075568
66100,16025.55,16.922031659
66200,16049.10,16.921987882
66300,16072.63,16.921944237
66400,16096.19,16.921900724
66500,16119.91,16.921857341
66600,16143.66,16.921814089
66700,16167.52,16.921770966
66800,16191.32,16.921727973
66900,16214.98,16.921685108
67000,16238.65,16.921642371
67100,16262.12,16.921599761
67200,16285.64,16.921557278
67300,16309.09,16.921514922
67400,16332.49,16.921472691
67500,16355.96,16.921430585
67600,16379.55,16.921388604
67700,16403.15,16.921346747
67800,16426.74,16.921305013
67900,16450.38,16.921263403
68000,16473.94,16.921221914
68100,16497.47,16.921180548
68200,16520.97,16.921139303
68300,16544.52,16.921098178
68400,16568.17,16.921057174
68500,16591.87,16.921016290
68600,16615.34,16.920975524
68700,16638.79,16.920934878
68800,16662.46,16.920894349
68900,16686.21,16.920853939
69000,16709.72,16.920813645
69100,16733.33,16.920773468
69200,16756.85,16.920733407
69300,16780.37,16.920693462
69400,16804.02,16.920653631
69500,16827.77,16.920613916
69600,16851.56,16.920574314
69700,16875.28,16.920534827
69800,16898.94,16.920495452
69900,16922.39,16.920456190
70000,16945.76,16.920417040
70100,16969.12,16.920378002
70200,16992.48,16.920339075
70300,17015.82,16.920300259
70400,17039.13,16.920261553
70500,17062.45,16.920222957
70600,17086.01,16.920184470
70700,17109.60,16.920146092
70800,17133.20,16.920107823
70900,17156.77,16.920069661
71000,17180.30,16.920031607
71100,17203.69,16.919993660
71200,17227.25,16.919955820
71300,17250.82,16.919918085
71400,17274.43,16.919880457
71500,17298.22,16.919842933
71600,17321.87,16.919805515
71700,17345.45,16.919768201
71800,17369.13,16.919730991
71900,17392.87,16.919693884
72000,17416.59,16.919656880
72100,17440.36,16.919619979
72200,17463.83,16.919583181
72300,17487.45,16.919546484
72400,17511.17,16.919509888
72500,17534.91,16.919473393
72600,17558.75,16.919436999
72700,17582.57,16.919400705
72800,17606.34,16.919364511
72900,17629.99,16.919328416
73000,17653.45,16.919292420
73100,17676.96,16.919256522
73200,17700.39,16.919220723
73300,17724.08,16.919185021
73400,17747.72,16.919149416
73500,17771.41,16.919113909
73600,17795.05,16.919078498
73700,17818.80,16.919043182
73800,17842.38,16.919007963
73900,17866.10,16.918972839
74000,17889.74,16.918937810
74100,17913.42,16.918902875
74200,17936.99,16.918868035
74300,17960.70,16.918833288
74400,17984.43,16.918798635
74500,18008.21,16.918764075
74600,18032.10,16.918729607
74700,18055.88,16.918695232
74800,18079.59,16.918660948
74900,18103.32,16.918626756
75000,18127.04,16.918592656
75100,18150.69,16.918558646
75200,18174.47,16.918524726
75300,18198.27,16.918490897
75400,18221.83,16.918457158
75500,18245.52,16.918423507
75600,18269.18,16.918389946
75700,18292.77,16.918356474
75800,18316.17,16.918323089
75900,18339.53,16.918289793
76000,18362.97,16.918256585
76100,18386.40,16.918223463
76200,18409.85,16.918190429
76300,18433.25,16.918157481
76400,18456.68,16.918124619
76500,18480.04,16.918091844
76600,18503.21,16.918059154
76700,18526.44,16.918026549
76800,18549.74,16.917994029
76900,18573.05,16.917961594
77000,18596.28,16.917929242
77100,18619.60,16.917896975
77200,18642.81,16.917864792
77300,18666.21,16.917832691
77400,18689.49,16.917800674
77500,18712.73,16.917768739
77600,18736.07,16.917736887
77700,18759.30,16.917705116
77800,18782.56,16.917673427
77900,18805.83,16.917641820
78000,18829.17,16.917610294
78100,18852.50,16.917578848
78200,18875.69,16.917547483
78300,18899.00,16.917516198
78400,18922.30,16.917484992
78500,18945.59,16.917453866
78600,18968.89,16.917422820
78700,18992.26,16.917391852
78800,19015.53,16.917360963
78900,19038.87,16.917330152
79000,19062.20,16.917299419
79100,19085.47,16.917268764
79200,19108.81,16.917238186
79300,19132.17,16.917207686
79400,19155.67,16.917177262
79500,19179.15,16.917146915
79600,19202.59,16.917116644
79700,19226.27,16.917086449
79800,19249.91,16.917056329
79900,19273.34,16.917026286
80000,19296.73,16.916996317
80100,19320.12,16.916966423
80200,19343.57,16.916936603
80300,19367.01,16.916906858
80400,19390.47,16.916877187
80500,19413.86,16.916847589
80600,19437.24,16.916818065
80700,19460.70,16.916788614
80800,19484.06,16.916759236
80900,19507.52,16.916729931
81000,19531.25,16.916700698
81100,19554.91,16.916671537
81200,19578.58,16.916642448
81300,19602.12,16.916613431
81400,19625.53,16.916584484
81500,19648.90,16.916555609
81600,19672.28,16.916526805
81700,19695.57,16.916498071
81800,19718.92,16.916469407
81900,19742.47,16.916440813
82000,19766.04,16.916412290
82100,19789.79,16.916383835
82200,19813.57,16.916355450
82300,19837.29,16.916327134
82400,19860.81,16.916298886
82500,19884.40,16.916270707
82600,19907.83,16.916242596
82700,19931.18,16.916214554
82800,19954.72,16.916186578
82900,19978.20,16.916158671
83000,20001.74,16.916130831
83100,20025.36,16.916103057
83200,20049.09,16.916075351
83300,20072.63,16.916047711
83400,20096.06,16.916020137
83500,20119.72,16.915992629
83600,20143.19,16.915965187
83700,20166.57,16.915937811
83800,20190.02,16.915910500
83900,20213.43,16.915883254
84000,20237.02,16.915856073
84100,20260.71,16.915828956
84200,20284.19,16.915801904
84300,20307.74,16.915774917
84400,20331.20,16.915747993
84500,20354.52,16.915721133
84600,20377.86,16.915694336
84700,20401.28,16.915667603
84800,20424.85,16.915640932
84900,20448.38,16.915614325
85000,20471.82,16.915587780
85100,20495.10,16.915561297
85200,20518.39,16.915534877
85300,20541.65,16.915508519
85400,20564.96,16.915482222
85500,20588.21,16.915455987
85600,20611.47,16.915429813
85700,20634.87,16.915403700
85800,20658.28,16.915377648
85900,20681.63,16.915351657
86000,20705.06,16.915325726
86100,20728.69,16.915299856
86200,20752.25,16.915274045
86300,20775.82,16.915248295
86400,20799.34,16.915222603
86500,20822.91,16.915196972
86600,20846.44,16.915171399
86700,20869.86,16.915145886
86800,20893.27,16.915120431
86900,20916.71,16.915095035
87000,20940.07,16.915069697
87100,20963.51,16.915044417
87200,20987.05,16.915019196
87300,21010.53,16.914994032
87400,21034.37,16.914968926
87500,21058.12,16.914943877
87600,21081.94,16.914918885
87700,21105.59,16.914893950
87800,21129.12,16.914869073
87900,21152.47,16.914844251
88000,21175.98,16.914819486
88100,21199.43,16.914794778
88200,21222.85,16.914770125
88300,21246.61,16.914745528
88400,21270.45,16.914720987
88500,21294.22,16.914696501
88600,21318.06,16.914672071
88700,21342.00,16.914647696
88800,21365.78,16.914623375
88900,21389.58,16.914599110
89000,21413.30,16.914574898
89100,21437.09,16.914550742
89200,21460.80,16.914526639
89300,21484.49,16.914502590
89400,21508.36,16.914478595
89500,21532.09,16.914454654
89600,21555.95,16.914430766
89700,21579.74,16.914406932
89800,21603.52,16.914383150
89900,21627.27,16.914359421
90000,21651.11,16.914335746
90100,21674.76,16.914312122
90200,21698.37,16.914288551
90300,21722.09,16.914265033
90400,21745.82,16.914241566
90500,21769.52,16.914218151
90600,21792.99,16.914194788
90700,21816.51,16.914171476
90800,21839.80,16.914148216
90900,21863.06,16.914125007
91000,21886.32,16.914101849
91100,21909.52,16.914078742
91200,21932.68,16.914055685
91300,21955.94,16.914032679
91400,21979.20,16.914009723
91500,22002.43,16.913986818
91600,22025.71,16.913963962
91700,22049.12,16.913941156
91800,22072.34,16.913918400
91900,22095.61,16.913895694
92000,22118.83,16.913873037
92100,22142.02,16.913850429
92200,22165.33,16.913827870
92300,22188.60,16.913805360
92400,22211.82,16.913782899
92500,22235.18,16.913760486
92600,22258.64,16.913738122
92700,22282.19,16.913715806
92800,22305.62,16.913693538
92900,22329.09,16.913671318
93000,22352.49,16.913649145
93100,22375.77,16.913627021
93200,22399.11,16.913604944
93300,22422.45,16.913582914
93400,22445.87,16.913560931
93500,22469.23,16.913538996
93600,22492.52,16.913517107
93700,22515.96,16.913495265
93800,22539.38,16.913473469
93900,22562.65,16.913451720
94000,22586.03,16.913430018
94100,22609.38,16.913408361
94200,22632.87,16.913386750
94300,22656.60,16.913365185
94400,22680.32,16.913343666
94500,22703.50,16.913322193
94600,22726.49,16.913300765
94700,22749.51,16.913279382
94800,22772.54,16.913258044
94900,22795.57,16.913236751
95000,22818.77,16.913215503
95100,22842.15,16.913194300
95200,22865.56,16.913173141
95300,22888.96,16.913152026
95400,22912.24,16.913130956
95500,22935.52,16.913109930
95600,22958.82,16.913088948
95700,22982.10,16.913068010
95800,23005.45,16.913047116
95900,23028.77,16.913026265
96000,23052.01,16.913005457
96100,23075.41,16.912984693
96200,23098.85,16.912963972
96300,23122.42,16.912943294
96400,23146.04,16.912922659
96500,23169.60,16.912902067
96600,23193.14,16.912881517
96700,23216.53,16.912861010
96800,23239.82,16.912840545
96900,23263.22,16.912820123
97000,23286.53,16.912799742
97100,23309.84,16.912779404
97200,23333.15,16.912759107
97300,23356.39,16.912738853
97400,23379.72,16.912718639
97500,23403.04,16.912698467
97600,23426.48,16.912678337
97700,23449.80,16.912658248
97800,23473.00,16.912638199
97900,23496.26,16.912618192
98000,23519.10,16.912598226
98100,23541.85,16.912578300
98200,23564.57,16.912558415
98300,23587.31,16.912538570
98400,23610.07,16.912518766
98500,23632.53,16.912499002
98600,23655.03,16.912479278
98700,23677.59,16.912459594
98800,23700.71,16.912439950
98900,23724.28,16.912420345
99000,23747.72,16.912400780
99100,23771.07,16.912381255
99200,23794.51,16.912361769
99300,23817.92,16.912342322
99400,23841.30,16.912322914
99500,23864.74,16.912303546
99600,23888.14,16.912284216
99700,23911.61,16.912264925
99800,23934.89,16.912245673
99900,23958.37,16.912226459
100000,23981.80,16.912207283
100100,24005.10,16.912188146
