# iteration,run time [seconds],cost
99300,2903.98,16.886915275
99400,2906.86,16.886905018
99500,2909.73,16.886894782
99600,2912.61,16.886884566
99700,2915.49,16.886874371
99800,2918.37,16.886864196
99900,2921.23,16.886854042
100000,2924.10,16.886843908
100100,2926.98,16.886833794
100200,2929.86,16.886823700
100300,2932.74,16.886813627
100400,2935.62,16.886803573
100500,2938.48,16.886793540
100600,2941.36,16.886783526
100700,2944.23,16.886773533
100800,2947.10,16.886763559
100900,2949.96,16.886753605
101000,2952.83,16.886743671
101100,2955.70,16.886733756
101200,2958.56,16.886723861
101300,2961.43,16.886713985
101400,2964.31,16.886704129
101500,2967.17,16.886694293
101600,2970.03,16.886684476
101700,2972.93,16.886674678
101800,2975.81,16.886664899
101900,2978.67,16.886655139
102000,2981.55,16.886645399
102100,2984.44,16.886635678
102200,2987.32,16.886625975
102300,2990.19,16.886616292
