# iteration,run time [seconds],cost
100,1.49,59.592575672
200,2.51,48.878636861
300,3.52,45.283594270
400,4.54,43.481590378
500,5.56,42.398949317
600,6.59,41.676588143
700,7.61,41.160321456
800,8.62,40.772960308
900,9.63,40.471583877
1000,10.64,40.230422517
1100,11.65,40.033068851
1200,12.66,39.868580076
1300,13.67,39.729377815
1400,14.67,39.610047398
1500,15.67,39.506617102
1600,16.68,39.416107518
1700,17.68,39.336239861
1800,18.69,39.265241460
1900,19.70,39.201712643
2000,20.70,39.144533534
2100,21.71,39.092797462
2200,22.72,39.045762532
2300,23.73,39.002815819
2400,24.74,38.963446508
2500,25.76,38.927225483
2600,26.77,38.893789619
2700,27.79,38.862829569
2800,28.80,38.834080161
2900,29.81,38.807312788
3000,30.82,38.782329312
3100,31.83,38.758957153
3200,32.84,38.737045297
3300,33.86,38.716461031
3400,34.87,38.697087248
3500,35.89,38.678820221
3600,36.90,38.661567748
3700,37.92,38.645247589
3800,38.93,38.629786160
3900,39.95,38.615117421
4000,40.96,38.601181936
4100,41.99,38.587926065
4200,43.00,38.575301276
4300,44.02,38.563263549
4400,45.03,38.551772868
4500,46.05,38.540792770
4600,47.07,38.530289964
4700,48.08,38.520233991
4800,49.10,38.510596929
4900,50.11,38.501353137
5000,51.13,38.492479022
5100,52.15,38.483952844
5200,53.20,38.475754532
5300,54.21,38.467865532
5400,55.22,38.460268664
5500,56.24,38.452947995
5600,57.27,38.445888732
5700,58.30,38.439077118
5800,59.32,38.432500348
5900,60.34,38.426146481
6000,61.36,38.420004374
6100,62.37,38.414063615
6200,63.39,38.408314463
6300,64.41,38.402747794
6400,65.45,38.397355056
6500,66.48,38.392128224
6600,67.52,38.387059756
6700,68.54,38.382142563
6800,69.58,38.377369972
6900,70.60,38.372735697
7000,71.64,38.368233811
7100,72.71,38.363858721
7200,73.72,38.359605145
7300,74.74,38.355468088
7400,75.76,38.351442829
7500,76.78,38.347524896
7600,77.85,38.343710053
7700,78.88,38.339994283
7800,79.94,38.336373778
7900,81.00,38.332844920
8000,82.03,38.329404271
8100,83.07,38.326048567
8200,84.09,38.322774699
8300,85.11,38.319579710
8400,86.14,38.316460783
8500,87.18,38.313415234
8600,88.20,38.310440504
8700,89.22,38.307534150
8800,90.24,38.304693842
8900,91.26,38.301917354
9000,92.30,38.299202560
9100,93.32,38.296547424
9200,94.34,38.293950002
9300,95.37,38.291408433
9400,96.46,38.288920934
9500,97.48,38.286485798
9600,98.51,38.284101389
9700,99.57,38.281766138
9800,100.59,38.279478540
9900,101.62,38.277237151
10000,102.65,38.275040586
10100,103.68,38.272887513
10200,104.70,38.270776653
10300,105.73,38.268706776
10400,106.75,38.266676701
10500,107.77,38.264685290
10600,108.80,38.262731450
10700,109.82,38.260814126
10800,110.84,38.258932305
10900,111.87,38.257085010
11000,112.89,38.255271299
11100,113.91,38.253490265
11200,114.94,38.251741032
11300,115.96,38.250022756
11400,116.98,38.248334622
11500,118.01,38.246675845
11600,119.03,38.245045665
11700,120.05,38.243443349
11800,121.09,38.241868189
11900,122.12,38.240319499
12000,123.17,38.238796619
12100,124.23,38.237298908
12200,125.26,38.235825749
12300,126.31,38.234376540
12400,127.33,38.232950705
12500,128.36,38.231547681
12600,129.39,38.230166925
12700,130.42,38.228807912
12800,131.44,38.227470132
12900,132.46,38.226153091
13000,133.48,38.224856310
13100,134.50,38.223579326
13200,135.52,38.222321689
13300,136.54,38.221082963
13400,137.57,38.219862723
13500,138.59,38.218660560
13600,139.65,38.217476074
13700,140.69,38.216308879
13800,141.73,38.215158598
13900,142.78,38.214024868
14000,143.82,38.212907332
14100,144.88,38.211805646
14200,145.91,38.210719476
14300,146.95,38.209648497
14400,147.98,38.208592390
14500,149.01,38.207550850
14600,150.05,38.206523577
14700,151.08,38.205510279
14800,152.12,38.204510674
14900,153.15,38.203524485
15000,154.19,38.202551444
15100,155.22,38.201591291
15200,156.25,38.200643770
15300,157.29,38.199708634
15400,158.31,38.198785642
15500,159.34,38.197874559
15600,160.38,38.196975156
15700,161.41,38.196087209
15800,162.44,38.195210502
15900,163.48,38.194344822
16000,164.52,38.193489962
16100,165.56,38.192645720
16200,166.59,38.191811901
16300,167.63,38.190988312
16400,168.66,38.190174766
16500,169.70,38.189371081
16600,170.74,38.188577078
16700,171.77,38.187792584
16800,172.80,38.187017428
16900,173.84,38.186251445
17000,174.87,38.185494473
17100,175.90,38.184746354
17200,176.94,38.184006934
17300,177.97,38.183276061
17400,179.00,38.182553589
17500,180.03,38.181839373
17600,181.06,38.181133273
17700,182.10,38.180435151
17800,183.14,38.179744872
17900,184.18,38.179062306
18000,185.21,38.178387323
18100,186.26,38.177719798
18200,187.34,38.177059608
18300,188.39,38.176406633
18400,189.44,38.175760756
18500,190.47,38.175121860
18600,191.52,38.174489834
18700,192.56,38.173864567
18800,193.61,38.173245951
18900,194.65,38.172633882
19000,195.69,38.172028254
19100,196.75,38.171428969
19200,197.79,38.170835925
19300,198.84,38.170249027
19400,199.88,38.169668178
19500,200.92,38.169093287
19600,201.96,38.168524262
19700,202.99,38.167961013
19800,204.03,38.167403454
19900,205.07,38.166851498
20000,206.11,38.166305061
