,train_cost,val_cost
74,1837136.0,1836550.375
75,1827445.125,1818005.875
76,1815381.375,1828434.25
77,1808618.75,1804358.125
78,1796794.75,1800581.75
79,1782578.0,1769834.25
80,1772470.75,1778132.5
81,1755867.875,1766619.75
82,1748020.5,1750475.625
83,1736857.25,1736345.25
84,1723130.375,1729002.125
85,1712562.0,1718672.0
86,1705242.0,1710428.0
87,1689743.125,1698218.75
88,1680022.875,1678737.0
89,1665949.375,1665155.25
90,1655922.625,1661653.125
91,1644815.625,1657818.5
92,1632231.0,1622673.125
93,1618538.25,1618947.0
94,1611250.875,1630578.25
95,1599706.25,1600775.875
96,1583477.5,1587520.5
97,1574634.0,1581772.125
98,1563875.5,1567445.25
99,1557045.625,1557769.125
100,1546306.375,1541441.375
101,1532277.375,1546215.5
102,1521456.125,1533550.0
103,1510797.0,1528394.75
104,1502145.375,1518180.5
105,1492407.625,1505512.875
106,1483422.25,1503348.75
107,1473591.25,1461584.375
108,1462163.5,1470909.875
109,1451278.625,1446079.625
110,1441321.0,1453305.0
111,1436446.25,1438066.0
112,1423592.875,1431227.25
113,1416675.125,1426104.0
114,1414703.625,1423921.5
115,1400987.25,1420599.0
116,1397946.125,1401675.625
117,1387919.375,1400570.875
118,1381848.75,1390805.625
119,1374346.875,1366630.375
120,1365939.375,1364254.0
121,1360490.375,1359375.0
122,1350694.625,1355201.0
123,1346915.0,1359419.125
124,1338854.875,1345963.125
125,1332169.125,1325190.0
126,1324015.25,1332575.375
127,1322858.25,1336592.625
128,1314383.25,1303433.875
129,1312476.125,1307663.0
130,1304034.5,1321999.75
131,1311336.75,1318257.5
132,1304556.5,1339559.5
133,1311672.0,1309161.375
134,1289332.375,1297982.0
135,1289628.375,1295866.5
136,1280192.875,1296903.625
137,1278519.0,1279763.375
138,1271391.625,1287914.5
139,1272261.0,1288478.5
140,1266868.75,1304631.875
141,1282053.5,1272616.0
142,1263824.375,1274210.75
143,1260726.375,1262581.625
144,1253784.375,1269778.25
145,1256226.625,1278865.25
146,1256197.75,1286086.75
147,1267846.875,1257966.375
148,1248762.875,1259841.625
149,1244541.875,1253091.875
150,1238768.625,1253205.125
151,1236886.5,1245091.25
152,1232883.125,1246781.75
153,1230059.625,1231019.875
154,1228295.125,1235237.25
155,1224669.75,1246553.875
156,1229128.25,1245125.75
157,1230366.5,1276653.0
158,1251337.375,1251577.875
159,1230005.125,1242717.75
160,1223048.25,1226437.5
161,1216726.25,1225162.25
162,1213079.875,1205074.875
163,1210531.5,1231209.625
164,1217335.625,1224430.375
165,1218885.25,1250136.125
166,1232578.5,1217647.0
167,1217728.5,1225218.875
168,1210986.25,1212491.125
169,1204582.875,1211898.5
170,1201056.5,1203686.125
171,1200920.625,1229356.125
172,1222580.625,1226742.75
173,1214028.625,1220480.25
174,1208291.875,1200763.5
175,1200523.625,1210049.5
176,1196257.875,1204626.0
177,1193841.0,1205249.0
178,1194507.375,1214301.75
179,1210992.125,1262669.625
180,1250856.625,1249513.0
181,1245781.875,1202735.5
182,1197101.625,1200859.75
183,1193764.875,1189931.75
184,1191509.25,1195658.0
185,1188971.125,1183547.25
186,1187095.875,1195167.625
187,1184640.75,1186730.875
188,1181872.375,1184342.5
189,1179892.0,1181883.25
190,1178723.75,1192446.875
191,1184068.375,1205664.5
192,1197981.125,1254448.875
193,1249347.5,1269710.375
194,1260656.375,1202171.625
195,1187703.75,1193369.5
196,1184934.875,1195430.625
197,1183451.125,1184501.875
198,1182256.375,1196496.875
199,1181951.125,1188287.75
200,1180200.375,1192414.25
201,1179136.875,1193336.125
202,1178713.25,1191851.875
203,1182071.625,1183161.875
204,1179769.875,1198564.5
205,1182383.75,1181023.625
206,1179295.625,1179647.375
207,1181511.5,1180963.625
208,1178311.125,1185868.75
209,1178421.375,1181397.625
210,1175485.875,1185070.75
211,1176888.75,1182698.5
212,1178417.375,1189759.125
213,1184788.0,1192484.125
214,1183269.625,1187733.625
215,1178230.375,1177804.875
216,1176702.0,1170287.0
217,1173436.25,1174298.125
218,1172834.125,1180265.875
219,1174965.5,1184265.125
220,1175679.5,1196984.375
221,1180767.25,1182029.875
222,1185925.25,1183156.5
223,1182695.375,1196225.75
224,1190929.625,1201983.375
225,1179388.0,1179723.875
226,1183678.25,1174396.5
227,1174751.25,1185411.25
228,1175890.625,1175051.125
229,1171465.5,1185114.25
230,1172073.125,1173838.0
231,1172180.25,1184909.875
232,1181413.0,1198851.625
233,1192437.0,1216722.875
234,1214449.75,1187955.375
235,1181578.5,1193624.375
236,1189490.25,1180720.0
237,1172984.125,1179799.625
238,1175864.0,1163656.375
239,1167181.875,1171240.25
240,1166444.375,1169307.75
241,1164490.125,1171728.125
242,1166647.0,1189728.0
243,1172442.25,1197638.875
244,1188901.5,1193891.875
245,1197086.25,1240669.75
246,1230086.5,1180429.75
247,1174919.875,1184321.0
248,1182828.5,1171522.5
249,1170512.375,1174293.625
250,1175948.5,1164242.25
251,1166627.625,1169822.25
252,1168469.25,1172560.125
253,1165666.5,1165115.25
254,1169189.25,1181755.25
255,1167704.375,1181051.625
256,1180873.625,1190335.625
257,1179909.125,1213972.625
258,1207933.625,1179275.125
259,1184314.375,1212102.875
260,1210711.0,1186148.125
261,1174227.25,1188540.875
262,1185251.875,1175702.5
263,1166965.5,1181250.75
264,1172330.5,1167710.5
265,1164299.125,1166767.625
266,1167950.75,1175073.875
267,1164443.125,1182302.0
268,1175833.125,1189318.875
269,1178472.625,1217049.5
270,1208057.25,1177332.375
271,1182310.625,1217722.625
272,1211855.25,1182276.625
273,1174093.625,1194970.375
274,1192028.875,1170922.25
275,1172487.75,1193779.25
276,1189834.0,1180504.75
277,1169508.625,1188547.875
278,1181038.25,1168263.75
279,1169491.875,1184840.875
280,1185454.75,1179034.625
281,1174664.0,1199134.5
282,1197456.75,1170650.125
283,1170953.875,1188348.875
284,1186484.375,1163502.0
285,1168925.75,1191068.25
286,1184788.5,1166278.375
287,1172968.25,1201963.75
288,1195987.25,1171559.125
289,1170655.25,1192677.5
290,1185872.25,50904608.0
291,50559052.0,4241414.5
292,4244960.5,2685577.0
293,2689817.0,2445386.75
294,2446856.25,2221736.5
295,2214347.75,1992571.0
296,1988900.375,1772745.375
297,1772705.875,1564413.75
298,1569679.5,1390701.0
299,1383625.0,1241055.125
300,1239499.875,1175068.625
301,1172504.375,1164689.875
302,1165931.25,1174760.0
303,1165525.5,1169251.625
304,1165348.625,1163367.0
305,1165207.125,1159004.375
306,1165126.25,1168651.375
307,1164843.125,1163332.75
308,1164643.625,1163440.75
309,1164420.0,1161926.25
310,1164190.25,1167949.875
311,1163980.0,1172441.5
312,1163790.0,1163814.375
313,1163428.625,1164919.875
314,1163233.5,1170837.875
315,1163065.875,1170816.375
316,1162835.125,1164896.5
317,1162712.5,1167173.625
318,1162344.75,1165492.375
319,1162220.875,1164375.0
320,1161972.875,1163167.125
321,1161765.625,1155375.625
322,1161522.25,1160587.0
323,1161277.0,1159180.875
324,1161036.125,1171194.375
325,1160774.5,1157373.875
326,1160545.0,1162026.5
327,1160290.0,1163924.625
328,1159881.75,1170052.375
329,1159642.875,1170139.125
330,1159275.0,1153880.625
331,1159135.0,1159206.375
332,1158746.25,1168642.25
333,1158441.375,1167186.125
334,1158293.0,1160805.375
335,1158015.875,1156223.125
336,1157809.25,1154721.75
337,1157605.375,1164059.375
338,1157340.75,1160770.0
339,1157503.375,1159996.0
340,1157594.5,1171540.5
341,1161306.875,1165757.75
342,1160282.875,1167881.5
343,1166956.25,1171416.625
344,1162293.0,1159663.625
345,1158946.25,1167273.25
346,1157367.5,1160027.0
347,1156683.375,1163717.125
348,1155967.0,1147922.75
349,1155554.25,1154221.0
350,1155386.125,1161068.375
351,1155261.875,1163695.5
352,1157810.5,1158785.5
353,1160794.5,1181218.75
354,1185208.375,1189386.25
355,1179714.625,1161295.375
356,1159815.625,1160736.625
357,1157914.5,1157715.375
358,1157370.5,1152533.625
359,1156835.625,1157220.25
360,1156283.125,1151200.125
361,1155760.0,1151881.25
362,1155134.5,1146604.375
363,1154542.875,1154703.375
364,1154082.75,1157309.625
365,1153669.0,1160413.75
366,1154531.5,1163170.5
367,1157374.375,1178210.0
368,1180726.75,1190166.75
369,1183280.125,1168738.0
370,1162999.5,1163937.625
371,1159776.25,1168536.75
372,1156870.25,1156488.875
373,1154912.25,1157894.875
374,1154228.125,1156267.625
375,1153504.125,1149794.5
376,1152719.75,1155154.75
377,1152153.25,1150973.75
378,1151648.875,1157376.25
379,1152066.75,1161383.375
380,1161562.25,1189608.625
381,1188325.0,1254452.5
382,1250678.25,1274852.125
383,1271877.0,1168308.625
384,1159153.625,1163831.875
385,1158024.0,1159473.25
386,1157272.125,1169984.375
387,1157175.125,1157795.25
388,1156899.125,1164942.875
389,1156731.0,1163987.625
390,1156515.25,1155682.25
391,1156342.875,1156509.75
392,1156179.0,1160503.625
393,1155878.125,1155692.5
394,1155670.75,1148489.375
395,1155416.5,1160693.625
396,1155146.75,1156975.125
397,1154818.125,1149349.75
398,1154492.375,1152042.375
399,1154152.0,1154306.75
400,1153832.75,1156311.5
401,1153503.75,1155966.75
402,1153334.375,1147114.25
403,1153023.625,1160971.125
404,1153152.0,1155838.75
405,1153058.125,1164759.875
406,1154119.125,1158078.125
407,1152819.5,1151698.625
408,1152855.25,1146523.875
409,1152785.0,1160539.875
410,1155365.25,1152326.5
411,1155893.625,1169154.5
412,1158839.625,1155107.375
413,1159990.875,1177081.375
414,1157101.375,1154995.25
415,1158014.875,1157403.125
416,1155070.125,1159797.5
417,1155499.375,1157633.75
418,1156000.875,1154325.125
419,1158217.375,1154923.375
420,1157423.0,1159736.75
421,1160658.5,1148423.625
422,1159482.125,1173888.75
423,1166299.625,1169804.5
424,1161570.25,1176015.5
425,1168332.75,1181734.375
426,1162219.125,1177873.75
427,1172322.5,1168217.625
428,1162700.5,1179989.875
429,1171703.5,1165533.0
430,1162163.625,1172338.875
431,1172932.25,1165631.375
432,1162961.875,1172872.625
433,1171975.5,1601597.75
434,1722051.875,2048605.625
435,2053264.0,1579891.375
436,1579260.625,1311497.375
437,1307751.125,1155207.625
438,1158909.25,1153660.75
439,1155774.375,1153931.125
440,1154234.25,1158511.0
441,1153948.125,1166934.75
442,1153253.375,1149620.375
443,1153115.25,1154814.375
444,1152914.125,1159428.625
445,1152914.75,1150112.875
446,1152556.875,1164944.625
447,1152378.75,1147623.75
448,1152165.875,1162952.875
449,1152094.25,1168346.625
450,1151958.375,1150899.875
451,1152009.5,1159778.125
452,1151404.625,1150288.5
453,1151181.875,1958651.0
454,2205650.5,2292825.25
455,2285758.25,1956886.125
456,1952917.75,1661341.75
457,1660054.125,1400350.375
458,1400444.625,1205401.5
459,1203664.875,1162773.25
460,1152599.125,1150476.5
461,1152399.25,1143244.5
462,1152253.5,1160716.875
463,1151822.375,1155321.875
464,1151632.0,1145226.5
465,1151374.25,1154166.25
466,1151297.0,1154572.5
467,1150882.375,1148632.375
468,1150694.875,1160011.875
469,1150377.375,1154364.375
470,1150295.0,1151168.875
471,1149753.25,1155186.125
472,1149471.375,1156352.0
473,1148980.625,35448280.0
474,34983548.0,3289956.75
475,3289378.25,2894539.5
476,2891761.0,2645197.25
477,2639628.0,2421253.0
478,2418735.75,2214108.5
479,2213654.25,2003491.25
480,2009561.625,1823092.0
481,1823521.25,1636662.125
482,1639837.125,1474669.0
483,1472527.0,1322525.375
484,1318212.0,1212261.75
485,1208594.25,1154455.375
486,1161950.375,1154201.25
487,1155648.25,1150217.375
488,1155475.25,1164903.25
489,1155304.125,1158351.0
490,1155137.875,1163081.125
491,1154929.375,1161382.625
492,1154744.125,1152425.375
493,1154558.75,1156430.125
494,1154412.75,1158994.625
495,1154118.0,1157536.25
496,1153885.75,1155396.0
497,1153687.5,1153311.0
498,1153532.0,1166711.125
499,1153290.375,1151030.625
500,1153053.125,1156392.625
501,1152889.0,1150566.375
502,1152643.0,1161646.0
503,1152624.75,1148871.875
504,1152374.25,1157478.5
505,1152365.625,1157902.25
506,1152105.25,1153462.125
507,1152174.75,1144057.625
508,1151835.625,1155341.875
509,1151931.0,1157548.0
510,1151580.0,1154595.25
511,1151654.375,1146294.5
512,1151313.5,1161697.5
513,1151391.125,1157979.75
514,1151436.875,1160286.25
515,1152008.0,1147352.0
516,1150826.0,1147310.625
517,1150733.25,1156737.25
518,1150535.875,1149446.5
519,1151055.75,1148725.625
520,1150742.75,1158251.75
521,1151551.125,1152232.75
522,1150196.375,1150673.625
523,1150116.625,1161849.625
524,1149899.375,1150473.25
525,1149858.625,1147775.5
526,1149588.0,1139955.125
527,1149819.5,1160224.375
528,1149396.875,1148438.125
529,1149794.75,1154153.0
530,1149097.25,1153775.5
531,1149832.875,1146687.0
532,1149478.25,1146112.125
533,1150567.125,1151399.0
534,1149279.25,1155205.75
535,1149728.875,1153856.625
536,1148480.25,1152621.0
537,1148280.25,1160964.25
538,1147944.625,1153179.125
539,1148172.375,1148783.5
540,1148601.0,1158925.0
541,1152366.125,1151660.25
542,1149813.125,1154029.875
543,1150706.375,1154916.0
544,1148353.75,1145605.75
545,1147682.375,1153628.0
546,1147494.375,1147975.0
547,1148109.25,1153978.5
548,1147069.875,1141904.375
549,1147694.5,1152140.125
550,1149061.625,1162563.125
551,1154124.5,1158197.0
552,1155902.5,1156200.25
553,1153898.375,1154379.5
554,1152246.625,1153276.625
555,1148251.875,1152765.75
556,1146654.125,1156585.375
557,1145747.0,1153148.0
558,1146021.125,1142443.25
559,1150152.25,1157115.875
560,1152792.75,1168401.375
561,1162458.0,1160503.625
562,1158600.0,1147118.875
563,1147619.0,1142325.5
564,1146612.25,1152522.0
565,1145885.0,1144263.75
566,1145260.5,1149141.375
567,1144668.75,1152889.875
568,1144189.25,1136991.625
569,1143639.625,1142529.375
570,1143347.25,1149058.75
571,1143512.125,1147540.25
572,1147898.25,1159616.5
573,1157485.5,1189309.5
574,1188146.125,1187650.75
575,1184835.75,1151016.875
576,1148219.875,1143527.0
577,1146946.125,1149327.375
578,1146605.125,1148881.75
579,1146261.75,1145788.375
580,1145823.5,1145795.25
581,1145418.375,1140183.75
582,1144912.125,1150234.25
583,1144480.625,1151287.875
584,1143913.875,1147873.5
585,1143555.625,1137621.125
586,1143222.5,1147458.625
587,1142819.5,1138608.875
588,1142597.25,1140865.625
589,1142255.625,1137564.375
590,1142683.25,1135172.875
591,1142475.125,1143849.0
592,1144632.25,1149143.875
593,1147853.625,1152038.25
594,1159057.875,1153962.25
595,1160508.375,1155984.25
596,1147032.375,1149441.25
597,1146298.75,1147481.5
598,1144103.125,1146326.75
599,1143406.125,1148364.375
600,1142599.5,1141268.25
601,1142316.75,29171900.0
602,29175718.0,4012713.75
603,4016367.75,3105408.25
604,3099793.75,2679018.25
605,2671055.75,2397176.5
606,2401276.75,2190931.5
607,2190580.0,2002213.625
608,1995484.0,1803796.25
609,1803275.875,1624986.5
610,1625251.625,1459466.0
611,1458365.625,1312697.5
612,1309091.0,1207109.25
613,1200289.875,1159881.625
614,1154658.625,1145677.625
615,1149257.875,1153650.625
616,1148860.375,1146067.125
617,1148592.0,1155808.125
618,1148304.0,1142914.5
619,1148016.125,1144055.0
620,1147727.5,1149336.25
621,1147439.125,1153581.5
622,1147228.75,1145291.0
623,1146931.5,1145280.375
624,1146740.5,1147824.0
625,1146453.375,1142833.0
626,1146260.5,1142440.0
627,1146088.625,1145445.5
628,1145920.875,1149678.875
629,1145815.5,1153843.625
630,1145666.875,1150917.25
631,1145722.25,1132491.375
632,1145707.5,1159666.0
633,1145792.375,1140106.125
634,1145181.625,1155338.25
635,1145094.25,1145883.625
636,1144838.25,1144506.125
637,1144729.5,1142954.875
638,1144554.25,1139914.375
639,1144777.375,1142357.75
640,1144788.625,1153520.25
641,1145356.125,1149039.125
642,1144340.5,1145022.125
643,1144352.375,1145290.625
644,1143931.0,1138952.875
645,1143885.875,1145074.75
646,1143651.0,1147360.625
647,1144283.5,1146914.125
648,1144353.5,1163268.625
649,1145958.875,1148733.75
650,1145371.0,1151857.875
651,1148454.125,1149809.75
652,1146192.75,1146708.625
653,1145073.875,1141975.125
654,1143320.375,1134769.25
655,1142853.0,1144846.0
656,1142580.5,1143054.5
657,1142399.0,1136238.875
658,1142302.5,1135077.125
659,1142726.5,1145574.25
660,1142761.0,1152442.75
661,1145685.125,1150785.75
662,1149453.25,1163683.375
663,1161369.5,1144068.25
664,1149834.125,1148011.375
665,1144050.125,1148723.0
666,1143523.875,1137944.375
667,1143029.75,1142033.125
668,1142423.75,1136277.125
669,1142064.875,1150558.875
670,1141762.0,1139194.5
671,1141500.75,1146337.25
672,1141243.0,1143444.25
673,1141077.25,1139940.0
674,1141344.125,1150864.5
675,1142808.625,1143082.5
676,1143550.125,1159717.75
677,1150639.375,1144408.625
678,1147487.625,1152079.5
679,1146325.375,1143858.0
680,1144186.75,1149348.25
681,1142400.375,1139522.375
682,1141374.0,1137841.25
683,1140646.125,1141508.125
684,1140803.0,1138357.625
685,1141275.5,1141210.125
686,1140621.75,1147823.375
687,1144180.625,1154706.875
688,1148962.75,1170905.375
689,1162280.375,1149084.625
690,1151817.0,1157241.25
691,1142549.25,1146572.25
692,1141831.75,1145973.125
693,1141106.75,1134234.375
694,1140411.625,1138013.375
695,1139769.375,1140671.375
696,1139215.25,1137304.375
697,1138787.125,1143491.0
698,1138575.25,1143082.625
699,1138388.875,1129139.0
700,1138893.75,1142590.5
701,1139435.25,1145996.75
702,1147190.625,1154030.125
703,1155839.375,1183523.25
704,1177296.375,1168177.75
705,1169113.0,1139075.0
706,1143040.0,1140162.125
707,1142093.0,1138022.75
708,1141676.375,1142993.5
709,1141303.375,1146861.0
710,1140870.25,1136968.25
711,1140376.875,1143442.625
712,1139877.625,1139717.875
713,1139260.375,1140778.125
714,1138588.125,1138193.5
715,1137920.5,1138236.0
716,1137338.5,1137438.75
717,1136871.625,1141210.125
718,1136485.125,1140867.625
719,1136952.875,1149386.625
720,1141178.5,1158846.5
721,1156687.375,1200345.25
722,1207090.875,1224134.375
723,1222368.25,1151844.5
724,1141277.5,1142934.0
725,1140743.875,1134123.25
726,1140395.25,1133567.5
727,1140065.75,1152996.25
728,1139733.5,1144720.75
729,1139284.375,1143481.375
730,1138784.0,1140758.625
731,1138250.75,1134626.625
732,1137584.75,1135269.0
733,1136924.125,1140948.5
734,1136649.0,1134320.25
735,1136296.25,1137008.875
736,1135792.125,1131296.125
737,1136468.125,1145668.625
738,1137963.0,27297948.0
739,27588422.0,4088025.5
740,4071850.0,3186093.0
741,3182689.75,2717918.0
742,2716118.75,2375733.75
743,2377256.25,2126749.75
744,2132123.25,1931280.875
745,1925518.375,1726360.125
746,1728954.5,1549633.875
747,1551186.0,1397026.125
748,1394984.25,1259949.25
749,1255711.5,1176438.625
750,1170947.875,1142289.375
751,1146078.75,1140706.25
752,1144603.75,1137207.0
753,1144313.625,1150117.75
754,1144024.125,1146660.875
755,1143681.375,1143772.0
756,1143426.375,1139336.125
757,1143275.5,1146806.875
758,1143075.25,1141648.875
759,1142718.125,1137347.375
760,1142515.875,1150820.625
761,1142299.625,1138846.875
762,1142134.125,1146202.5
763,1141945.625,1147186.75
764,1141775.5,1131685.125
765,1141605.125,1137618.0
766,1141446.625,1144836.625
767,1141309.875,1142462.875
768,1141206.375,1141573.25
769,1141041.5,1142071.875
770,1140742.25,1129749.125
771,1140594.25,1141910.375
772,1140427.25,1138069.125
773,1140306.5,1145128.875
774,1140144.125,1140043.375
775,1140043.5,1139433.625
776,1139902.5,1145336.0
777,1139921.625,1134545.75
778,1139621.5,1138830.125
779,1139506.5,1133489.5
780,1139376.25,1138378.25
781,1139273.5,1149748.125
782,1139151.0,1146608.875
783,1139049.0,1136416.375
784,1138976.875,1142792.875
785,1138842.5,1142222.25
786,1138902.625,1144405.5
787,1138804.5,1137425.375
788,1138937.125,1134977.25
789,1138403.625,1139780.625
790,1138344.25,1139030.5
791,1138206.75,1135679.25
792,1138115.875,1134237.25
793,1138026.75,1138403.0
794,1137901.625,1139859.125
795,1137828.125,1147972.625
796,1137731.375,1138149.375
797,1137745.5,1138862.875
798,1137798.75,1142362.375
799,1138251.125,1137990.25
800,1137666.875,1145673.625
801,1137655.5,1145404.75
802,1137277.0,1133835.875
803,1137344.375,1141181.625
804,1137055.375,1134861.625
805,1137028.375,1142739.75
806,1136851.25,1142438.0
807,1137012.25,1137819.25
808,1137125.75,1131322.375
809,1137637.625,1141915.75
810,1137791.375,1129953.875
811,1138919.75,1148386.875
812,1139965.125,1138286.875
813,1144384.875,1144067.5
814,1143256.25,1135742.75
815,1143036.625,1137409.25
816,1140983.375,1125661.25
817,1138674.0,1146656.75
818,1137417.125,1134735.125
819,1136808.375,1132877.375
820,1136481.625,1143008.125
821,1136576.25,1134663.625
822,1136632.25,1140139.625
823,1138720.25,1140739.625
824,1141121.625,1147769.625
825,1145490.125,1148101.75
826,1142600.0,1129943.625
827,1139419.625,1140991.125
828,1137945.875,1140453.75
829,1136098.5,1131002.375
830,1135730.5,1140101.75
831,1135809.25,1129873.875
832,1136074.25,1152009.625
833,1138678.875,1146130.875
834,1144968.75,1138565.25
835,1157841.375,1153660.75
836,1153828.625,1134811.75
837,1138810.25,1141157.5
838,1136953.875,1128894.25
839,1135365.5,1147530.75
840,1134881.5,1141240.375
841,1134278.625,1123110.875
842,1133795.75,1132446.375
843,1133405.625,1136559.125
844,1133171.125,1131401.5
845,1132979.75,1134393.0
846,1132778.625,1127456.75
847,1132804.375,1136454.25
848,1133915.625,1141680.125
849,1141941.5,1159290.625
850,1155707.125,1188292.625
851,1182934.75,1201265.25
852,1196356.625,1142761.0
853,1138146.25,1132193.25
854,1136626.125,1135522.75
855,1135848.25,1130945.375
856,1135161.125,1142332.25
857,1134560.875,1139398.75
858,1134038.625,1125638.625
859,1133425.375,1134210.125
860,1132889.5,1134020.375
861,1132339.125,1137673.375
862,1131901.875,5369722.5
863,5449692.0,3831497.25
864,3826291.5,3148400.0
865,3154038.0,2692650.25
866,2692354.0,2368614.25
867,2358944.0,2048441.375
868,2055085.25,1778959.625
869,1775681.875,1514530.125
870,1512066.625,1313918.25
871,1310722.5,1183327.5
872,1180236.75,1135283.875
873,1139410.375,1132579.0
874,1137169.375,1139033.875
875,1136835.125,1134690.625
876,1136574.0,1137766.875
877,1136338.5,1143357.625
878,1136115.25,1135277.5
879,1135842.5,1132101.625
880,1135616.125,1140799.5
881,1135350.625,1139856.5
882,1135144.375,1132700.5
883,1134944.0,1143111.375
884,1134689.875,1137676.875
885,1134501.75,1140651.75
886,1134289.375,1140469.875
887,1134087.125,1131557.0
888,1133903.625,1140518.875
889,1133693.625,1134851.125
890,1133532.625,1129322.625
891,1133295.375,1132645.5
892,1133186.5,1130423.625
893,1133028.375,1132931.125
894,1132910.25,1131013.125
895,1132724.0,1131070.5
896,1132579.125,1137217.5
897,1132453.75,1133047.125
898,1132330.375,1135255.75
899,1132204.75,1137819.5
900,1132111.0,1132399.0
901,1132027.0,1135762.625
902,1131770.25,1141497.25
903,1131702.125,1136565.125
904,1131495.375,1131202.625
905,1131358.25,1141733.75
906,1131184.375,1121324.125
907,1131073.0,1131623.875
908,1130930.5,1136097.875
909,1130820.25,1129681.875
910,1130677.25,1137873.125
911,1130468.125,1127947.375
912,1130322.25,1133405.125
913,1130102.125,1129815.125
914,1129956.25,1138677.125
915,1129821.25,1138785.5
916,1129668.125,1130065.875
917,1129472.375,1126942.75
918,1130296.875,1135426.625
919,1132855.0,1131285.25
920,1131821.625,1137447.375
921,1131512.625,1139322.125
922,1130156.875,1134280.375
923,1129628.25,1131600.25
924,1128820.25,1127367.5
925,1128726.875,1127017.0
926,1128513.875,1131036.375
927,1128629.75,1128645.75
928,1128306.75,1129153.5
929,1128264.875,1120150.0
930,1129583.625,12424730.0
931,12481608.0,3565708.0
932,3562835.25,3163000.0
933,3157703.0,2893008.5
934,2889286.5,2631273.0
935,2636800.75,2396920.5
936,2405267.25,2174477.75
937,2176166.75,1954467.375
938,1958199.0,1749530.625
939,1748079.625,1545975.875
940,1546172.625,1365511.0
941,1366363.5,1225490.625
942,1222817.0,1161159.375
943,1152260.5,1132106.375
944,1134142.375,1127424.625
945,1132446.5,1127173.875
946,1132239.125,1136102.875
947,1132061.25,1134513.375
948,1131839.75,1135261.5
949,1131660.875,1136470.375
950,1131464.25,1131147.875
951,1131270.375,1130994.5
952,1131093.875,1136747.125
953,1130934.875,1134509.5
954,1130790.25,1131608.375
955,1130662.375,1123601.0
956,1130521.75,1132447.625
957,1130402.25,1144113.0
958,1130232.625,1140441.375
959,1130120.0,1130805.5
960,1129973.875,1126790.375
961,1129880.125,1124246.25
962,1129794.75,1129940.0
963,1129707.75,1124861.25
964,1129613.5,1131535.625
965,1129531.25,1133867.125
966,1129355.0,1119278.5
967,1129164.125,1132944.75
968,1129086.5,1135016.0
969,1129044.375,1133406.125
970,1128966.125,1122790.875
971,1128827.625,1138239.25
972,1128653.25,1129810.375
973,1128570.0,1124030.75
974,1128467.125,1131982.375
975,1128363.875,1133030.75
976,1128259.625,1128992.125
977,1128138.375,1124908.875
978,1128008.375,1133461.375
979,1127923.75,1130468.25
980,1127826.5,1128258.5
981,1127758.125,1125698.625
982,1127629.875,1133174.125
983,1127420.5,1127600.875
984,1127291.875,1142285.0
985,1127159.875,1130034.125
986,1127008.375,1122420.5
987,1126845.0,1129014.875
988,1126638.125,1118423.375
989,1126425.75,1119792.625
990,1126267.625,1132871.75
991,1126018.5,1123487.625
992,1125816.25,1136821.0
993,1125621.25,1121540.125
994,1125808.75,1126918.125
995,1125464.875,1130805.25
996,1126133.125,1119969.375
997,1125984.5,1136681.375
