,fine_tune_train_cost,fine_tune_val_cost
79,1518001.375,1531241.375
80,8135969.0,1531241.375
81,5168499.0,1531241.375
82,4657448.0,1531241.375
83,4254279.5,1531241.375
84,3945012.25,1531241.375
85,3692730.75,1531241.375
86,3474105.25,1531241.375
87,3279173.5,1531241.375
88,3110173.25,1531241.375
89,2953072.0,1531241.375
90,2810961.0,1531241.375
91,2675855.5,1531241.375
92,2560103.5,1531241.375
93,2450189.25,1531241.375
94,2353772.25,1531241.375
95,2265311.25,1531241.375
96,2188005.75,1531241.375
97,2119239.0,1531241.375
98,2062259.125,1531241.375
99,2007849.625,1531241.375
100,1961360.375,1874066.375
101,1921174.875,178201328.0
102,181187120.0,178201328.0
103,3156603.75,178201328.0
104,2667281.75,178201328.0
105,2337189.75,178201328.0
106,2033078.75,178201328.0
107,1764268.875,1523223.125
108,1574445.0,1519291.125
109,1583655.75,1519291.125
110,2136209.75,1519291.125
111,1975318.5,1519291.125
112,1836137.375,1519291.125
113,1712707.0,1519291.125
114,1632613.875,1519291.125
115,5647850.5,1519291.125
116,3743663.5,1519291.125
117,3575996.0,1519291.125
118,3422511.25,1519291.125
119,3088464.0,1519291.125
120,2955683.25,1519291.125
121,2838958.25,1519291.125
122,2727160.0,1519291.125
123,2619016.75,1519291.125
124,2394863.5,1519291.125
125,2421118.25,1519291.125
126,2114901.5,1519291.125
127,2242376.75,1519291.125
128,1885382.875,1519291.125
129,1761239.0,1519291.125
130,1668951.375,1519291.125
131,1626835.625,1519291.125
132,1612321.125,1519291.125
133,1605690.375,1519291.125
134,1599939.375,1519291.125
135,1594711.5,1519291.125
136,1590788.375,1519291.125
137,1587506.0,1519291.125
138,1584708.125,1519291.125
139,1581968.375,1519291.125
140,1579265.375,1519291.125
141,1576950.5,1519291.125
142,1574629.75,1519291.125
143,1573591.875,1531693.5
144,1590524.625,1531693.5
145,1573339.75,1513605.0
146,1571166.375,1509464.25
147,1571666.875,1509464.25
148,1569805.125,1512668.25
149,1568316.625,1505657.125
150,1566324.0,1512879.25
151,1564878.125,3576500.5
152,3677597.25,3576500.5
153,296003680.0,3576500.5
154,1735167.25,3576500.5
155,3113442.25,3576500.5
156,4707084.0,3576500.5
157,3839948.5,3576500.5
158,3456821.5,3576500.5
159,3133927.0,3576500.5
160,2846343.0,3576500.5
161,2591830.75,3576500.5
162,2354201.25,3576500.5
163,2055044.25,3576500.5
164,1863913.75,3576500.5
165,1707417.75,3576500.5
166,1615518.0,3576500.5
167,1606865.125,3576500.5
168,10937292.0,3576500.5
169,3863571.25,3576500.5
170,3628994.0,3576500.5
171,3413993.0,3576500.5
172,3208690.25,3576500.5
173,3024907.25,3576500.5
174,2851067.5,3576500.5
175,2696085.5,3576500.5
176,2553536.75,3576500.5
177,2418278.0,3576500.5
178,2300925.75,3576500.5
179,2192982.0,3576500.5
180,2100675.75,3576500.5
181,2023961.5,3576500.5
182,1952825.375,3576500.5
183,1893762.375,3576500.5
184,1843081.75,3576500.5
185,1798794.875,3576500.5
186,1767825.5,3576500.5
187,1743178.125,3576500.5
188,1719467.875,3576500.5
189,1699810.0,3576500.5
190,1681722.75,3576500.5
191,1664533.375,3576500.5
192,1646267.875,3576500.5
193,1629548.0,3576500.5
194,4194162.0,3576500.5
195,1638598.875,3576500.5
196,1611317.625,3576500.5
197,1597783.0,3576500.5
198,1586467.5,3576500.5
199,1576851.875,3576500.5
200,1568430.375,1527502.875
201,1561226.5,5314405.5
202,4507796.5,5314405.5
203,12370037.0,5314405.5
204,11230242.0,5314405.5
205,11658741.0,5314405.5
206,8504666.0,5314405.5
207,6726713.5,5314405.5
208,5230048.5,5314405.5
209,4040956.5,5314405.5
210,3088190.25,5314405.5
211,2308458.75,5314405.5
212,1690505.375,5314405.5
213,2634391.75,5314405.5
214,1738856.25,5314405.5
215,2536759.25,5314405.5
216,1706983.625,5314405.5
217,9456290.0,5314405.5
218,11399056.0,5314405.5
219,11035031.0,5314405.5
220,10652177.0,5314405.5
221,10215575.0,5314405.5
222,9739832.0,5314405.5
223,9191504.0,5314405.5
224,8608042.0,5314405.5
225,7989850.0,5314405.5
226,7394323.5,5314405.5
227,6825450.5,5314405.5
228,6308454.0,5314405.5
229,5833707.5,5314405.5
230,5389935.5,5314405.5
231,4993025.0,5314405.5
232,4579609.5,5314405.5
233,4261058.5,5314405.5
234,3970493.5,5314405.5
235,3091541.75,5314405.5
236,2890758.5,5314405.5
237,2716354.0,5314405.5
238,2545361.25,5314405.5
239,2388870.5,5314405.5
240,2242614.0,5314405.5
241,2102477.75,5314405.5
242,1976437.625,5314405.5
243,1862578.375,5314405.5
244,1762595.25,5314405.5
245,1677485.875,5314405.5
246,1620081.375,5314405.5
247,1592741.5,5314405.5
248,1571805.375,5314405.5
249,1611799.25,5314405.5
250,1578610.25,1520575.5
251,1571982.125,227144320.0
252,232847968.0,227144320.0
253,2634769.25,227144320.0
254,1953325.875,227144320.0
255,2031962.125,227144320.0
256,2790604.0,227144320.0
257,2354058.25,227144320.0
258,2005982.75,227144320.0
259,1785279.375,227144320.0
260,1843556.125,227144320.0
261,2015561.625,227144320.0
262,1792783.5,227144320.0
263,1802083.25,227144320.0
264,1910777.75,227144320.0
265,1736195.375,227144320.0
266,1748156.25,227144320.0
267,1803754.625,227144320.0
268,1726599.0,227144320.0
269,1762115.5,227144320.0
270,1752617.375,227144320.0
271,1801067.375,227144320.0
272,1703638.5,227144320.0
273,1715591.25,227144320.0
274,1714983.375,227144320.0
275,1774497.25,227144320.0
276,1693387.375,227144320.0
277,1707487.25,227144320.0
278,1699854.25,227144320.0
279,1738106.75,227144320.0
280,1685948.5,227144320.0
281,1728431.25,227144320.0
282,1684152.75,227144320.0
283,1728281.25,227144320.0
284,1660705.875,227144320.0
285,1685405.0,227144320.0
286,1665837.75,227144320.0
287,1700309.75,227144320.0
288,1657930.75,227144320.0
289,1691299.0,227144320.0
290,1653685.625,227144320.0
291,1691366.875,227144320.0
292,1641906.0,227144320.0
293,1662223.5,227144320.0
294,1634852.625,227144320.0
295,1651514.375,227144320.0
296,1628276.0,227144320.0
297,1653339.75,227144320.0
298,1630599.125,227144320.0
299,1670583.0,227144320.0
300,1618875.0,1584314.0
301,1640763.0,1584314.0
302,255523424.0,1584314.0
303,1821881.0,1584314.0
304,1634845.75,1584314.0
305,1588896.5,1547167.125
306,1594794.25,1547167.125
307,1578454.625,1535586.125
308,1571457.875,1515318.625
309,1572443.875,1515318.625
310,1564267.625,1531175.0
311,1560768.75,1513089.375
312,1558386.625,1502968.5
313,1556124.5,1507846.625
314,1554237.875,1508818.875
315,1552296.875,1499140.375
316,1549456.625,1484083.25
317,1547052.125,1502921.5
318,1545005.25,1489775.5
319,1542834.75,1495820.375
320,1540649.75,1505370.5
321,1538748.625,1505057.125
322,1537393.75,1496803.25
323,1534636.75,1481750.875
324,1532512.875,1488768.25
325,1530684.375,1482180.5
326,1528855.625,1474693.125
327,1526992.625,1477647.625
328,1525210.375,1495443.5
329,1523459.25,1472956.375
330,1521821.125,1462506.0
331,1520203.375,1469807.125
332,1518418.25,1471793.125
333,1516293.25,1492027.125
334,1514351.5,1466458.125
335,1512692.625,1478165.5
336,1511107.875,1470730.75
337,1509467.25,1463913.75
338,1507979.0,1461391.5
339,1506508.625,1449518.75
340,1505186.75,1458007.125
341,1503564.625,1459170.5
342,1502212.375,1453077.625
343,1502147.875,1453620.5
344,1499380.25,1457571.75
345,1498030.125,1455601.25
346,1496660.75,1445209.625
347,1495194.375,1451830.125
348,1493830.0,1451333.5
349,1492438.5,1452718.0
350,1491117.375,1452645.25
351,1489792.75,11321248.0
352,11550393.0,11321248.0
353,13283642.0,11321248.0
354,12180945.0,11321248.0
355,7191530.5,11321248.0
356,4756166.0,11321248.0
357,4116561.0,11321248.0
358,2754119.5,11321248.0
359,2212458.0,11321248.0
360,1797362.25,11321248.0
361,1461399.625,1791443.25
362,1835522.125,1791443.25
363,1854728.625,1791443.25
364,2449930.0,1791443.25
365,2145376.75,1791443.25
366,1889911.75,1791443.25
367,1636777.125,1791443.25
368,1439819.5,1369539.125
369,1403531.375,1373151.625
370,1415414.75,1373151.625
371,1406941.125,1373151.625
372,1424882.125,1373151.625
373,1414992.375,1373151.625
374,1426645.875,1373151.625
375,1435437.625,1373151.625
376,2206375.75,1373151.625
377,1533289.625,1373151.625
378,1716143.25,1373151.625
379,2346743.5,1373151.625
380,1892450.75,1373151.625
381,1557311.625,1373151.625
382,1424464.375,1373151.625
383,1421767.5,1373151.625
384,1420761.5,1373151.625
385,1428804.25,1373151.625
386,1463854.125,1373151.625
387,1543569.375,1373151.625
388,1410827.625,1373151.625
389,1435878.0,1373151.625
390,1505249.75,1373151.625
391,1406907.125,1373151.625
392,1415535.0,1373151.625
393,1422996.375,1373151.625
394,1493101.625,1373151.625
395,1401093.75,1386112.625
396,1412677.375,1386112.625
397,1422140.625,1386112.625
398,1506488.875,1386112.625
399,1396062.25,1383679.625
400,1403571.375,1408971.5
401,1430059.625,1408971.5
402,296013024.0,1408971.5
403,4142144.25,1408971.5
404,3107849.25,1408971.5
405,2461877.75,1408971.5
406,1973830.625,1408971.5
407,1608639.125,1408971.5
408,1439771.75,1408971.5
409,1441963.625,1408971.5
410,1461113.0,1408971.5
411,1491346.75,1408971.5
412,1547804.25,1408971.5
413,1431740.875,1408971.5
414,1435867.375,1408971.5
415,1448793.75,1408971.5
416,1461830.25,1408971.5
417,1530206.625,1408971.5
418,1425155.125,1408971.5
419,1428567.875,1408971.5
420,1439248.625,1408971.5
421,1456703.0,1408971.5
422,1499713.0,1408971.5
423,1418645.0,1408971.5
424,1423754.25,1408971.5
425,1430502.625,1408971.5
426,1464793.5,1408971.5
427,1419922.0,1408971.5
428,1441539.0,1408971.5
429,1427806.875,1408971.5
430,1451820.125,1408971.5
431,1417899.625,1408971.5
432,1435058.75,1408971.5
433,1412269.75,1408971.5
434,1536791.25,1408971.5
435,1498958.125,1408971.5
436,1706745.75,1408971.5
437,1531839.875,1408971.5
438,1399356.5,1380300.375
439,1398684.375,1356561.625
440,1398887.875,1356561.625
441,1398764.625,1356561.625
442,1416471.0,1356561.625
443,1412687.5,1356561.625
444,1462693.375,1356561.625
445,1403766.25,1356561.625
446,1423228.0,1356561.625
447,1404846.125,1356561.625
448,1431559.5,1356561.625
449,1405418.0,1356561.625
450,1427551.625,1405766.0
451,1406380.75,6918434.0
452,7016630.0,6918434.0
453,1549418.125,6918434.0
454,82760624.0,6918434.0
455,4772051.5,6918434.0
456,5668613.5,6918434.0
457,5333609.5,6918434.0
458,5035035.5,6918434.0
459,4752654.5,6918434.0
460,4503628.5,6918434.0
461,4270355.5,6918434.0
462,4049918.25,6918434.0
463,3834775.75,6918434.0
464,3632657.75,6918434.0
465,3448459.0,6918434.0
466,3267841.25,6918434.0
467,3095765.75,6918434.0
468,2924723.0,6918434.0
469,2761986.5,6918434.0
470,2617714.0,6918434.0
471,2483368.0,6918434.0
472,2355058.0,6918434.0
473,2230989.75,6918434.0
474,2113575.5,6918434.0
475,2008922.875,6918434.0
476,1910736.875,6918434.0
477,1813009.875,6918434.0
478,1726910.375,6918434.0
479,1645020.875,6918434.0
480,1584890.125,6918434.0
481,1545651.0,6918434.0
482,1519495.875,6918434.0
483,1499228.375,6918434.0
484,1483793.75,6918434.0
485,1468887.625,6918434.0
486,1456336.125,6918434.0
487,1448023.0,6918434.0
488,1439991.875,6918434.0
489,1433346.75,6918434.0
490,1427917.0,6918434.0
491,1422973.125,6918434.0
492,1418539.375,6918434.0
493,1414674.875,6918434.0
494,1411566.25,6918434.0
495,1408581.0,6918434.0
496,1405778.5,1386316.625
497,1402990.125,1378026.75
498,1400589.25,1387628.875
499,1398267.75,1386976.25
500,1396290.125,1367242.0
501,1394367.375,40556180.0
502,40700976.0,40556180.0
503,8754504.0,40556180.0
504,7175549.0,40556180.0
505,6471608.5,40556180.0
506,5937866.5,40556180.0
507,5510998.5,40556180.0
508,5131339.5,40556180.0
509,4782756.5,40556180.0
510,4459557.0,40556180.0
511,4168004.0,40556180.0
512,3892046.25,40556180.0
513,3626209.0,40556180.0
514,3378293.75,40556180.0
515,3139814.75,40556180.0
516,2899799.75,40556180.0
517,2677510.75,40556180.0
518,2463226.25,40556180.0
519,2249276.0,40556180.0
520,2051383.125,40556180.0
521,1863702.125,40556180.0
522,1681717.5,40556180.0
523,1510514.625,40556180.0
524,1414771.25,40556180.0
525,1363355.5,1370036.375
526,1410478.125,1370036.375
527,1447018.5,1370036.375
528,1559240.875,1370036.375
529,1739818.25,1370036.375
530,1565585.125,1370036.375
531,1432542.875,1370036.375
532,1362037.875,1339297.125
533,1360216.125,1335154.75
534,1362573.875,1335154.75
535,1356309.0,1342859.0
536,1356894.875,1342859.0
537,1353871.75,1338004.625
538,1356779.375,1338004.625
539,1351120.625,1333455.875
540,1357144.375,1333455.875
541,1353002.875,1333455.875
542,1356964.375,1333455.875
543,1350591.625,1333725.125
544,1354130.75,1333725.125
545,1347267.25,1331470.5
546,1351337.125,1331470.5
547,1350169.0,1331470.5
548,1363907.875,1331470.5
549,1342250.25,1317236.375
550,1346174.375,1324952.5
551,1346101.875,7755882.5
552,7925073.0,7755882.5
553,1584612.875,7755882.5
554,94694568.0,7755882.5
555,4319352.5,7755882.5
556,4079780.5,7755882.5
557,3872251.25,7755882.5
558,3694096.0,7755882.5
559,3524479.0,7755882.5
560,3370418.25,7755882.5
561,3232421.5,7755882.5
562,3102063.25,7755882.5
563,2973884.0,7755882.5
564,2856911.0,7755882.5
565,2748275.0,7755882.5
566,2640168.5,7755882.5
567,2537980.0,7755882.5
568,2441410.5,7755882.5
569,2345527.5,7755882.5
570,2257852.25,7755882.5
571,2166574.0,7755882.5
572,2086081.625,7755882.5
573,2004881.5,7755882.5
574,1929517.5,7755882.5
575,1853126.875,7755882.5
576,1788926.5,7755882.5
577,1729064.375,7755882.5
578,1667291.75,7755882.5
579,1606398.5,7755882.5
580,1554418.875,7755882.5
581,1508265.125,7755882.5
582,1475518.0,7755882.5
583,1453419.25,7755882.5
584,1439623.25,7755882.5
585,1429525.25,7755882.5
586,1417765.5,7755882.5
587,1408532.75,7755882.5
588,1401458.0,7755882.5
589,1395455.625,7755882.5
590,1390974.0,7755882.5
591,1387517.75,7755882.5
592,1384454.875,7755882.5
593,1381545.375,7755882.5
594,1379003.375,7755882.5
595,1376513.0,7755882.5
596,1374438.25,7755882.5
597,1372380.875,7755882.5
598,1370536.875,7755882.5
599,1368941.625,7755882.5
600,1367328.875,1344653.5
601,1366486.375,241662304.0
602,246775840.0,241662304.0
603,1374129.25,241662304.0
604,1348302.0,1327074.375
605,1342843.5,1305027.125
606,1341667.875,1335874.5
607,1341306.25,1314420.75
608,1340286.25,1313650.625
609,1339698.875,1321044.875
610,1339102.875,1304786.0
611,1338552.0,1329517.375
612,1337966.125,1327137.625
613,1337900.875,1304751.625
614,1337725.125,1315204.75
615,1336757.625,1304983.875
616,1336634.75,1333737.125
617,1335587.25,1312480.625
618,1335671.625,1312480.625
619,1335001.5,1311665.75
620,1334120.25,1292701.875
621,1333785.5,1338118.125
622,1379870.625,1338118.125
623,1340193.375,1338118.125
624,1331791.375,1314691.25
625,1330961.5,1323764.0
626,1330562.625,1314130.25
627,1331593.125,1314130.25
628,1330387.375,1319143.5
629,1330403.875,1319143.5
630,1331178.5,1319143.5
631,1330283.625,1302287.75
632,1329293.25,1299718.875
633,1329042.875,1310664.5
634,1328738.75,1320900.75
635,1327823.75,1322134.375
636,1328239.25,1322134.375
637,1327148.75,1308768.375
638,1327205.875,1308768.375
639,1326513.5,1318151.25
640,1326315.75,1309052.75
641,1326290.125,1310514.0
642,1325918.625,1304683.5
643,1325417.125,1292482.0
644,1325069.625,1298920.125
645,1324833.5,1318647.0
646,1324444.125,1312732.0
647,1324216.375,1300982.875
648,1323800.75,1301801.625
649,1323597.75,1291697.25
650,1323232.625,1300301.125
651,1322939.75,4555924.5
652,4691803.0,4555924.5
653,104326768.0,4555924.5
654,4047091.0,4555924.5
655,3828398.0,4555924.5
656,3662200.5,4555924.5
657,3533871.25,4555924.5
658,3391477.75,4555924.5
659,3241001.25,4555924.5
660,3100149.25,4555924.5
661,2987389.0,4555924.5
662,2817630.5,4555924.5
663,2708291.75,4555924.5
664,2603420.75,4555924.5
665,2514893.0,4555924.5
666,2428174.0,4555924.5
667,2344125.0,4555924.5
668,2274020.0,4555924.5
669,2159933.75,4555924.5
670,2094586.875,4555924.5
671,2033833.875,4555924.5
672,1974741.0,4555924.5
673,1921775.5,4555924.5
674,1873592.625,4555924.5
675,1828172.25,4555924.5
676,1784228.125,4555924.5
677,1738547.125,4555924.5
678,1691941.625,4555924.5
679,1649390.625,4555924.5
680,1610057.625,4555924.5
681,1574594.25,4555924.5
682,1543701.125,4555924.5
683,1510233.0,4555924.5
684,1483778.375,4555924.5
685,1458694.625,4555924.5
686,1436463.5,4555924.5
687,1415874.125,4555924.5
688,1400453.0,4555924.5
689,1387696.875,4555924.5
690,1685707.375,4555924.5
691,1389155.125,4555924.5
692,1357159.5,4555924.5
693,1347821.0,4555924.5
694,1340975.0,4555924.5
695,1334592.125,4555924.5
696,1328744.875,4555924.5
697,1323999.375,4555924.5
698,1319487.625,1308568.0
699,1315298.75,1298475.125
700,1310698.75,1289234.125
701,1306839.125,30772022.0
702,30822172.0,30772022.0
703,10007242.0,30772022.0
704,8267075.0,30772022.0
705,7386303.0,30772022.0
706,6745897.0,30772022.0
707,6222384.5,30772022.0
708,5750295.0,30772022.0
709,5329490.0,30772022.0
710,4935980.5,30772022.0
711,4556585.5,30772022.0
712,4187854.75,30772022.0
713,3821838.5,30772022.0
714,3459532.75,30772022.0
715,3110763.5,30772022.0
716,2767475.0,30772022.0
717,2441582.0,30772022.0
718,2135575.0,30772022.0
719,1847605.125,30772022.0
720,1577273.25,30772022.0
721,1656484.625,30772022.0
722,1846954.625,30772022.0
723,1500966.375,30772022.0
724,1372758.75,30772022.0
725,1339136.25,30772022.0
726,1335685.125,30772022.0
727,1338634.25,30772022.0
728,1348081.75,30772022.0
729,1330857.5,30772022.0
730,1336895.625,30772022.0
731,1325927.5,30772022.0
732,1341984.25,30772022.0
733,2007733.625,30772022.0
734,1751460.875,30772022.0
735,1505032.5,30772022.0
736,1343977.25,30772022.0
737,1305787.5,1266533.5
738,1313056.0,1266533.5
739,1305955.75,1266533.5
740,1312928.0,1266533.5
741,1301070.875,1259274.0
742,1301908.5,1259274.0
743,1300371.75,1270329.625
744,1303446.0,1270329.625
745,1298285.25,1273907.0
746,1305625.875,1273907.0
747,1296894.25,1273408.125
748,1301803.125,1273408.125
749,1296196.125,1266898.375
750,1300840.0,1285777.0
751,1294608.125,8831203.0
752,8988334.0,8831203.0
753,1487142.5,8831203.0
754,101465360.0,8831203.0
755,5296119.0,8831203.0
756,4843241.5,8831203.0
757,4187831.25,8831203.0
758,4018802.5,8831203.0
759,3851493.75,8831203.0
760,3694869.5,8831203.0
761,3549350.0,8831203.0
762,3412762.5,8831203.0
763,2675286.25,8831203.0
764,3673554.75,8831203.0
765,3507738.5,8831203.0
766,3356927.75,8831203.0
767,3215177.75,8831203.0
768,3074765.25,8831203.0
769,2947080.0,8831203.0
770,2823614.25,8831203.0
771,2709688.0,8831203.0
772,2596932.5,8831203.0
773,2499276.5,8831203.0
774,2404744.75,8831203.0
775,2319802.25,8831203.0
776,2233554.25,8831203.0
777,2157999.0,8831203.0
778,2087845.5,8831203.0
779,2019438.875,8831203.0
780,1953661.625,8831203.0
781,1898048.875,8831203.0
782,1845353.375,8831203.0
783,1793382.625,8831203.0
784,1739855.125,8831203.0
785,1692005.625,8831203.0
786,1640744.125,8831203.0
787,1596633.0,8831203.0
788,1552140.125,8831203.0
789,1538207.0,8831203.0
790,1492943.5,8831203.0
791,1458059.625,8831203.0
792,1429682.125,8831203.0
793,1412933.375,8831203.0
794,1396625.75,8831203.0
795,1383153.875,8831203.0
796,1372721.75,8831203.0
797,1363421.375,8831203.0
798,1354958.875,8831203.0
799,1346488.0,8831203.0
800,1340070.0,1325053.375
801,1334375.5,25168166.0
802,26252172.0,25168166.0
803,7883942.5,25168166.0
804,6787206.5,25168166.0
805,5881305.5,25168166.0
806,5262542.0,25168166.0
807,4738497.5,25168166.0
808,4276061.0,25168166.0
809,3861985.75,25168166.0
810,3293050.75,25168166.0
811,2889801.25,25168166.0
812,2500892.75,25168166.0
813,2127285.75,25168166.0
814,2044580.625,25168166.0
815,2300083.75,25168166.0
816,26519052.0,25168166.0
817,6843079.5,25168166.0
818,6585957.0,25168166.0
819,6356108.5,25168166.0
820,6133432.5,25168166.0
821,5925962.5,25168166.0
822,5733534.5,25168166.0
823,5544026.0,25168166.0
824,5363130.5,25168166.0
825,5185599.0,25168166.0
826,5017535.0,25168166.0
827,4852651.5,25168166.0
828,4688179.0,25168166.0
829,4530441.5,25168166.0
830,4376990.0,25168166.0
831,4219699.0,25168166.0
832,4066581.75,25168166.0
833,3919467.25,25168166.0
834,3772282.25,25168166.0
835,3620929.5,25168166.0
836,3484058.5,25168166.0
837,3342726.0,25168166.0
838,3202278.75,25168166.0
839,3067434.25,25168166.0
840,2934098.5,25168166.0
841,2804013.5,25168166.0
842,2671717.5,25168166.0
843,2546716.5,25168166.0
844,2423762.75,25168166.0
845,2304087.0,25168166.0
846,2180853.0,25168166.0
847,2067238.875,25168166.0
848,1953099.375,25168166.0
849,1847855.5,25168166.0
850,1737213.125,1610575.125
851,1639388.625,112851184.0
852,113810576.0,112851184.0
853,3265858.0,112851184.0
854,2268353.5,112851184.0
855,1952832.875,112851184.0
856,1876402.875,112851184.0
857,1828989.5,112851184.0
858,1772785.125,112851184.0
859,1788374.5,112851184.0
860,1834592.5,112851184.0
861,2067358.0,112851184.0
862,1635483.25,1577192.875
863,1571872.75,1611210.875
864,1651643.5,1611210.875
865,1520565.375,1538693.0
866,1576615.75,1538693.0
867,1489162.75,1575676.125
868,1624991.375,1575676.125
869,1386624.375,1393459.625
870,1395630.625,1393459.625
871,1382406.875,1384937.0
872,1386893.25,1384937.0
873,1421449.25,1384937.0
874,1600442.25,1384937.0
875,1350733.25,1350628.875
876,1368252.875,1350628.875
877,1399580.625,1350628.875
878,1594246.625,1350628.875
879,1328111.25,1315874.25
880,1325307.125,1311361.0
881,1322278.0,1303410.5
882,1323608.875,1303410.5
883,1324561.5,1303410.5
884,1360145.5,1303410.5
885,1357768.625,1303410.5
886,1500689.875,1303410.5
887,1332147.5,1303410.5
888,1394194.0,1303410.5
889,1358513.75,1303410.5
890,1505936.125,1303410.5
891,1318452.75,1296236.25
892,1343404.5,1296236.25
893,1354652.875,1296236.25
894,1501044.5,1296236.25
895,1313928.0,1296739.875
896,1333121.0,1296739.875
897,1330300.625,1296739.875
898,1416816.125,1296739.875
899,1322255.25,1296739.875
900,1370617.25,1327889.375
901,1331029.375,8826866.0
902,8981742.0,8826866.0
903,2179663.75,8826866.0
904,93784040.0,8826866.0
905,4977804.0,8826866.0
906,4624247.0,8826866.0
907,4384376.5,8826866.0
908,4184295.0,8826866.0
909,3994621.0,8826866.0
910,3796035.5,8826866.0
911,3642144.0,8826866.0
912,3481371.0,8826866.0
913,3327559.0,8826866.0
914,3191737.25,8826866.0
915,3063286.5,8826866.0
916,2939886.5,8826866.0
917,2816478.0,8826866.0
918,2700811.0,8826866.0
919,2597274.75,8826866.0
920,2493590.25,8826866.0
921,2395912.25,8826866.0
922,2300552.75,8826866.0
923,2336909.5,8826866.0
924,2186651.25,8826866.0
925,2114821.5,8826866.0
926,2010885.625,8826866.0
927,1910265.25,8826866.0
928,1798686.0,8826866.0
929,1732740.375,8826866.0
930,1709375.625,8826866.0
931,1657980.125,8826866.0
932,1604472.0,8826866.0
933,1562595.625,8826866.0
934,1528482.125,8826866.0
935,1502748.625,8826866.0
936,1479416.125,8826866.0
937,1458112.5,8826866.0
938,1441893.25,8826866.0
939,1424228.375,8826866.0
940,1410945.625,8826866.0
941,1398197.125,8826866.0
942,1385580.375,8826866.0
943,1374295.5,8826866.0
944,1365909.375,8826866.0
945,1358225.75,8826866.0
946,1351886.125,8826866.0
947,1346787.25,8826866.0
948,1342133.125,8826866.0
949,1337766.625,8826866.0
950,1333843.125,1325692.5
951,1329907.5,3708752.5
952,3171160.25,3708752.5
953,17298870.0,3708752.5
954,5881464.0,3708752.5
955,4075511.5,3708752.5
956,2900245.75,3708752.5
957,1947423.75,3708752.5
958,5891411.0,3708752.5
959,5449094.5,3708752.5
960,4675451.5,3708752.5
961,3925282.25,3708752.5
962,3198032.0,3708752.5
963,2220027.25,3708752.5
964,1405653.875,3708752.5
965,1383971.75,3708752.5
966,2024577.0,3708752.5
967,1520901.0,3708752.5
968,1308085.75,1296585.375
969,1338681.25,1296585.375
970,1379616.5,1296585.375
971,1695405.375,1296585.375
972,1330416.5,1296585.375
973,1351395.375,1296585.375
974,1595429.125,1296585.375
975,1300967.625,1301693.125
976,1313422.5,1301693.125
977,1355062.875,1301693.125
978,1330389.125,1301693.125
979,1468622.125,1301693.125
980,1304607.375,1301693.125
981,1322118.75,1301693.125
982,1322194.125,1301693.125
983,1417562.125,1301693.125
984,1311106.125,1301693.125
985,1338837.625,1301693.125
986,1327518.25,1301693.125
987,1468571.25,1301693.125
988,1302915.125,1301693.125
989,1320531.125,1301693.125
990,1309740.125,1301693.125
991,1316760.0,1301693.125
992,1325784.25,1301693.125
993,1386945.375,1301693.125
994,1721166.625,1301693.125
995,1342497.875,1301693.125
