5.593013750000000000e+05 7.287204375000000000e+05
5.952291250000000000e+05 7.581895625000000000e+05
5.943796875000000000e+05 7.147309375000000000e+05
5.496011875000000000e+05 7.397798125000000000e+05
5.353385625000000000e+05 7.039300000000000000e+05
5.832088750000000000e+05 7.450958125000000000e+05
6.277415625000000000e+05 7.837538125000000000e+05
7.738925625000000000e+05 6.911675000000000000e+05
1.053844625000000000e+06 8.169705625000000000e+05
7.893601250000000000e+05 7.183599375000000000e+05
5.466105625000000000e+05 6.956031875000000000e+05
6.672610625000000000e+05 7.887463125000000000e+05
5.746339375000000000e+05 7.170118125000000000e+05
5.247808125000000000e+05 6.935770000000000000e+05
8.140469375000000000e+05 7.274663125000000000e+05
5.805930000000000000e+05 6.873198125000000000e+05
5.836708125000000000e+05 7.075076250000000000e+05
9.257648125000000000e+05 9.696035625000000000e+05
5.485990000000000000e+05 6.831660000000000000e+05
6.742893125000000000e+05 7.236065625000000000e+05
8.253767500000000000e+05 7.590811875000000000e+05
6.595260000000000000e+05 7.036419375000000000e+05
7.804517500000000000e+05 7.301536250000000000e+05
1.033899687500000000e+06 9.786308125000000000e+05
7.577205000000000000e+05 7.662010625000000000e+05
5.685891875000000000e+05 6.910158750000000000e+05
5.644875000000000000e+05 7.275916250000000000e+05
5.608188750000000000e+05 7.579970625000000000e+05
6.469395000000000000e+05 7.521942500000000000e+05
6.045888125000000000e+05 7.411706250000000000e+05
9.191456250000000000e+05 7.145925000000000000e+05
5.894377500000000000e+05 7.193031250000000000e+05
5.614105000000000000e+05 6.847700625000000000e+05
9.458373125000000000e+05 7.614514375000000000e+05
6.438841250000000000e+05 6.955840000000000000e+05
6.468645000000000000e+05 6.325823750000000000e+05
6.097079375000000000e+05 7.131822500000000000e+05
5.235887500000000000e+05 6.905356250000000000e+05
9.672985625000000000e+05 8.890697500000000000e+05
5.168066875000000000e+05 6.841355000000000000e+05
5.518848750000000000e+05 6.661483750000000000e+05
6.749625000000000000e+05 7.512219375000000000e+05
7.846102500000000000e+05 7.320225000000000000e+05
5.546740625000000000e+05 6.843851875000000000e+05
6.438243750000000000e+05 6.903185000000000000e+05
5.507712500000000000e+05 7.320788125000000000e+05
4.941597500000000000e+05 6.782497500000000000e+05
1.031647312500000000e+06 8.511168750000000000e+05
6.206258125000000000e+05 7.477279375000000000e+05
5.857604375000000000e+05 7.118886250000000000e+05
5.182086875000000000e+05 6.818159375000000000e+05
5.937426250000000000e+05 7.031068125000000000e+05
5.852315000000000000e+05 7.167028750000000000e+05
6.734060000000000000e+05 7.419426875000000000e+05
5.934291250000000000e+05 7.662880625000000000e+05
6.964968125000000000e+05 6.926156250000000000e+05
6.369008750000000000e+05 6.786824375000000000e+05
5.836221875000000000e+05 6.835080625000000000e+05
5.690210625000000000e+05 7.440746875000000000e+05
8.192960000000000000e+05 7.806756875000000000e+05
1.231223750000000000e+06 1.048148375000000000e+06
8.835866875000000000e+05 8.332140000000000000e+05
6.203842500000000000e+05 7.177176875000000000e+05
5.614757500000000000e+05 7.131468750000000000e+05
5.958707500000000000e+05 7.704245625000000000e+05
7.012377500000000000e+05 7.431916250000000000e+05
6.907171875000000000e+05 7.783971250000000000e+05
5.239362187500000000e+05 6.732245625000000000e+05
6.238933125000000000e+05 7.375673125000000000e+05
5.641229375000000000e+05 7.101579375000000000e+05
5.815651875000000000e+05 7.439928125000000000e+05
8.303870625000000000e+05 7.381056875000000000e+05
5.741319375000000000e+05 7.585968750000000000e+05
6.767016875000000000e+05 7.557493750000000000e+05
6.651337500000000000e+05 6.637065000000000000e+05
5.502500625000000000e+05 7.364391875000000000e+05
5.924990000000000000e+05 7.957335000000000000e+05
5.573371250000000000e+05 7.540240000000000000e+05
6.859761875000000000e+05 7.340797500000000000e+05
5.200653125000000000e+05 6.837576875000000000e+05
5.583118125000000000e+05 6.599851875000000000e+05
6.596405000000000000e+05 7.600015000000000000e+05
6.468290625000000000e+05 6.724259375000000000e+05
5.615321875000000000e+05 6.606561250000000000e+05
5.430381875000000000e+05 7.160722500000000000e+05
5.184758125000000000e+05 6.554413125000000000e+05
1.009486625000000000e+06 8.203171250000000000e+05
4.982369375000000000e+05 6.582096250000000000e+05
6.999113750000000000e+05 6.986700625000000000e+05
7.616549375000000000e+05 6.978740000000000000e+05
5.802354375000000000e+05 7.466847500000000000e+05
5.756842500000000000e+05 7.432460625000000000e+05
6.440918125000000000e+05 7.224088125000000000e+05
5.788218750000000000e+05 7.393508125000000000e+05
5.372418125000000000e+05 7.197901875000000000e+05
7.183537500000000000e+05 7.858121250000000000e+05
1.153033375000000000e+06 7.994376250000000000e+05
8.571654375000000000e+05 6.977306250000000000e+05
5.822466875000000000e+05 7.242669375000000000e+05
5.499181875000000000e+05 7.077177500000000000e+05
5.550510000000000000e+05 7.117350000000000000e+05
5.511141250000000000e+05 7.182100625000000000e+05
5.468722500000000000e+05 7.210260000000000000e+05
5.281220000000000000e+05 6.635840000000000000e+05
5.898517500000000000e+05 7.339736875000000000e+05
7.210545625000000000e+05 7.666238750000000000e+05
4.948425625000000000e+05 6.365470625000000000e+05
5.802208750000000000e+05 6.613494375000000000e+05
5.805510000000000000e+05 7.012039375000000000e+05
6.408390000000000000e+05 6.847536250000000000e+05
7.210231250000000000e+05 7.233050625000000000e+05
6.340213750000000000e+05 7.253870000000000000e+05
9.245100000000000000e+05 7.338369375000000000e+05
6.209813750000000000e+05 7.403886875000000000e+05
5.261977500000000000e+05 6.089330625000000000e+05
7.155711250000000000e+05 7.053360625000000000e+05
5.441861250000000000e+05 7.103992500000000000e+05
6.177325625000000000e+05 7.039988750000000000e+05
5.035443125000000000e+05 6.854617500000000000e+05
7.882125625000000000e+05 7.529448125000000000e+05
6.686374375000000000e+05 7.156290000000000000e+05
5.794227500000000000e+05 7.066935000000000000e+05
5.906666875000000000e+05 6.545095625000000000e+05
5.333825625000000000e+05 7.302962500000000000e+05
5.202482500000000000e+05 6.647408125000000000e+05
1.117304250000000000e+06 8.302147500000000000e+05
5.672241875000000000e+05 7.400342500000000000e+05
6.162832500000000000e+05 7.014615000000000000e+05
5.374959375000000000e+05 7.354846875000000000e+05
6.726209375000000000e+05 7.556804375000000000e+05
5.165135312500000000e+05 6.483014375000000000e+05
9.345668750000000000e+05 7.766502500000000000e+05
9.906125625000000000e+05 7.289672500000000000e+05
9.010081250000000000e+05 7.379791875000000000e+05
5.393921875000000000e+05 7.064869375000000000e+05
5.633965000000000000e+05 7.326773750000000000e+05
1.005217687500000000e+06 8.437331250000000000e+05
6.475912500000000000e+05 7.589484375000000000e+05
6.240028750000000000e+05 7.060633750000000000e+05
5.784718125000000000e+05 7.137858125000000000e+05
5.877014375000000000e+05 7.145026875000000000e+05
5.306786875000000000e+05 7.308846875000000000e+05
5.764116875000000000e+05 6.819131250000000000e+05
6.903032500000000000e+05 7.310836875000000000e+05
5.750223750000000000e+05 6.825471250000000000e+05
5.727768750000000000e+05 7.635068125000000000e+05
5.551250000000000000e+05 7.173400625000000000e+05
5.266036875000000000e+05 6.688951875000000000e+05
7.588794375000000000e+05 7.105705000000000000e+05
5.156091250000000000e+05 6.731035000000000000e+05
6.461945000000000000e+05 7.452733750000000000e+05
5.919095000000000000e+05 7.107657500000000000e+05
6.512975000000000000e+05 7.081353750000000000e+05
5.794491250000000000e+05 6.786610000000000000e+05
6.154693125000000000e+05 7.149879375000000000e+05
8.111881875000000000e+05 7.522004375000000000e+05
5.174448750000000000e+05 7.153304375000000000e+05
8.499771875000000000e+05 6.906122500000000000e+05
5.604171250000000000e+05 7.053401875000000000e+05
5.531416875000000000e+05 7.019231875000000000e+05
6.231448125000000000e+05 6.417773750000000000e+05
6.508560625000000000e+05 7.806841250000000000e+05
7.285003750000000000e+05 7.921530625000000000e+05
9.736656875000000000e+05 6.710411875000000000e+05
6.426884375000000000e+05 6.924623750000000000e+05
5.980545625000000000e+05 7.594601875000000000e+05
6.881789375000000000e+05 7.668146250000000000e+05
6.362928750000000000e+05 7.407201875000000000e+05
6.067250625000000000e+05 8.050622500000000000e+05
6.534330000000000000e+05 7.646355625000000000e+05
8.540962500000000000e+05 7.897590000000000000e+05
6.158549375000000000e+05 6.819976875000000000e+05
5.249200000000000000e+05 7.316659375000000000e+05
6.709823750000000000e+05 6.708787500000000000e+05
5.539174375000000000e+05 7.256993125000000000e+05
5.769558750000000000e+05 7.641831875000000000e+05
