4.261995625000000000e+05 7.007686875000000000e+05
6.189405000000000000e+05 7.195330625000000000e+05
4.007131250000000000e+05 6.207565000000000000e+05
6.029083125000000000e+05 7.365417500000000000e+05
4.595570000000000000e+05 7.009216250000000000e+05
6.746060000000000000e+05 7.130098750000000000e+05
5.497527500000000000e+05 6.767624375000000000e+05
4.701905937500000000e+05 7.029885000000000000e+05
5.575093750000000000e+05 7.181648125000000000e+05
4.738950625000000000e+05 7.343852500000000000e+05
5.439318750000000000e+05 6.824056250000000000e+05
5.073974062500000000e+05 6.848574375000000000e+05
6.314039375000000000e+05 6.822338750000000000e+05
4.783103437500000000e+05 6.987516250000000000e+05
6.192135000000000000e+05 6.524526875000000000e+05
5.937025625000000000e+05 6.996613750000000000e+05
5.708545625000000000e+05 6.535421250000000000e+05
5.784082500000000000e+05 7.328611875000000000e+05
4.836374375000000000e+05 6.848425625000000000e+05
5.359913125000000000e+05 6.449763750000000000e+05
6.593871875000000000e+05 6.794540625000000000e+05
5.286362500000000000e+05 6.396336875000000000e+05
6.663372500000000000e+05 7.185198750000000000e+05
4.906510937500000000e+05 6.796757500000000000e+05
5.527349375000000000e+05 6.779377500000000000e+05
4.409452812500000000e+05 6.468168125000000000e+05
5.593051875000000000e+05 6.883557500000000000e+05
6.412450625000000000e+05 7.150579375000000000e+05
4.595888125000000000e+05 6.880097500000000000e+05
5.582849375000000000e+05 6.599825625000000000e+05
4.995244375000000000e+05 6.755485625000000000e+05
5.544749375000000000e+05 6.665208750000000000e+05
4.723101875000000000e+05 6.141425625000000000e+05
4.552381562500000000e+05 7.521801875000000000e+05
5.886387500000000000e+05 7.589623125000000000e+05
7.297455000000000000e+05 6.404425000000000000e+05
5.690885625000000000e+05 6.589017500000000000e+05
5.665430000000000000e+05 7.235524375000000000e+05
6.287069375000000000e+05 7.347922500000000000e+05
7.031511250000000000e+05 7.110514375000000000e+05
5.587748125000000000e+05 7.709558750000000000e+05
6.077555000000000000e+05 7.312588125000000000e+05
6.900576875000000000e+05 7.565171250000000000e+05
5.118986562500000000e+05 6.502390000000000000e+05
4.374061250000000000e+05 7.034403750000000000e+05
5.440494375000000000e+05 6.450755625000000000e+05
4.703471250000000000e+05 6.961341250000000000e+05
4.936204375000000000e+05 7.349771250000000000e+05
5.282357500000000000e+05 6.860322500000000000e+05
6.206686875000000000e+05 6.599716875000000000e+05
4.998886875000000000e+05 7.483634375000000000e+05
5.504703125000000000e+05 6.891478750000000000e+05
7.645882500000000000e+05 7.764915625000000000e+05
4.132077812500000000e+05 7.100990000000000000e+05
6.870178125000000000e+05 7.292321875000000000e+05
6.715084375000000000e+05 7.043842500000000000e+05
5.259563125000000000e+05 6.666392500000000000e+05
5.379705000000000000e+05 7.387185000000000000e+05
4.851954687500000000e+05 7.136412500000000000e+05
5.427585625000000000e+05 7.137337500000000000e+05
5.595054375000000000e+05 6.591802500000000000e+05
5.039437812500000000e+05 6.831208125000000000e+05
4.899839375000000000e+05 6.604943125000000000e+05
4.382711875000000000e+05 6.386341875000000000e+05
4.955609062500000000e+05 6.144822500000000000e+05
5.148651250000000000e+05 7.392912500000000000e+05
5.225089687500000000e+05 6.959740000000000000e+05
7.332583750000000000e+05 7.608960625000000000e+05
