,fine_tune_train_cost,fine_tune_val_cost
509,2611126.5,159815808.0
510,2459395.0,159815808.0
511,2319128.5,159815808.0
512,2183382.0,159815808.0
513,2034227.375,159815808.0
514,1901679.625,159815808.0
515,1828352.25,159815808.0
516,1714564.125,159815808.0
517,1637955.875,159815808.0
518,1573679.5,159815808.0
519,1595076.5,159815808.0
520,1529610.125,159815808.0
521,1485656.75,159815808.0
522,1468799.75,159815808.0
523,1453242.375,159815808.0
524,1438719.125,159815808.0
525,1424831.125,159815808.0
526,1412825.0,159815808.0
527,1401389.25,159815808.0
528,1392321.75,159815808.0
529,1383789.25,159815808.0
530,1376736.25,159815808.0
531,1370334.25,159815808.0
532,1363708.625,159815808.0
533,1356871.5,159815808.0
534,1353258.5,159815808.0
535,1346926.375,159815808.0
536,1341304.125,159815808.0
537,1336090.125,159815808.0
538,1331075.0,1325656.875
539,1326697.125,1332362.0
540,1324254.0,1320454.125
541,1319027.5,1311109.0
542,1316001.25,1305297.25
543,1312908.0,1316034.0
544,1310320.375,1304122.0
545,1307716.5,1318398.25
546,1305581.375,1313390.25
547,1303702.25,1307676.75
548,1301616.75,1296105.75
549,1300281.625,1304578.0
550,1298209.875,1303257.5
551,1296816.75,183661200.0
552,186254160.0,183661200.0
553,4982464.5,183661200.0
554,4776587.0,183661200.0
555,4588242.5,183661200.0
556,4449567.0,183661200.0
557,4248643.5,183661200.0
558,4089809.0,183661200.0
559,3704717.5,183661200.0
560,3556671.75,183661200.0
561,3412922.75,183661200.0
562,2650504.25,183661200.0
563,2454215.75,183661200.0
564,2289123.25,183661200.0
565,2197530.25,183661200.0
566,2116547.25,183661200.0
567,2820166.75,183661200.0
568,2692690.75,183661200.0
569,2568375.75,183661200.0
570,2449215.0,183661200.0
571,2335598.75,183661200.0
572,2223253.5,183661200.0
573,2113682.0,183661200.0
574,2008296.5,183661200.0
575,1902270.25,183661200.0
576,1799628.875,183661200.0
577,1706660.875,183661200.0
578,1630809.25,183661200.0
579,1564249.75,183661200.0
580,1509962.0,183661200.0
581,1474910.375,183661200.0
582,1455844.75,183661200.0
583,1436302.625,183661200.0
584,1419636.5,183661200.0
585,1403235.0,183661200.0
586,1393125.875,183661200.0
587,1383758.625,183661200.0
588,1375788.125,183661200.0
589,1368479.125,183661200.0
590,1360903.5,183661200.0
591,1353823.375,183661200.0
592,1346857.625,183661200.0
593,1339881.375,183661200.0
594,1334664.375,183661200.0
595,1329931.125,183661200.0
596,1325871.625,183661200.0
597,1322065.75,183661200.0
598,1318102.5,183661200.0
599,1315390.375,183661200.0
600,1312756.375,1316525.875
601,1310027.625,2303484.0
602,2214776.0,2303484.0
603,414936608.0,2303484.0
604,59317100.0,2303484.0
605,10959823.0,2303484.0
606,9512127.0,2303484.0
607,5924855.5,2303484.0
608,5686909.0,2303484.0
609,5458203.5,2303484.0
610,5242807.5,2303484.0
611,5039710.5,2303484.0
612,4841438.5,2303484.0
613,4648128.5,2303484.0
614,4463290.5,2303484.0
615,4287065.5,2303484.0
616,4115859.25,2303484.0
617,3947816.0,2303484.0
618,3786018.25,2303484.0
619,3633881.0,2303484.0
620,3476126.5,2303484.0
621,3328358.25,2303484.0
622,3186943.25,2303484.0
623,3044697.5,2303484.0
624,2913186.0,2303484.0
625,2783434.25,2303484.0
626,2656331.5,2303484.0
627,2529623.75,2303484.0
628,2410261.5,2303484.0
629,2291177.0,2303484.0
630,2173708.0,2303484.0
631,2063893.75,2303484.0
632,1949155.25,2303484.0
633,1834913.125,2303484.0
634,1732530.625,2303484.0
635,1632590.375,2303484.0
636,1555594.0,2303484.0
637,1503013.25,2303484.0
638,1479927.25,2303484.0
639,1475353.75,2303484.0
640,1472002.375,2303484.0
641,1465079.875,2303484.0
642,1460333.875,2303484.0
643,1456360.125,2303484.0
644,1450051.5,2303484.0
645,1445178.875,2303484.0
646,1440164.375,2303484.0
647,1435197.375,2303484.0
648,1430394.625,2303484.0
649,1425896.375,2303484.0
650,1420647.625,1505630.125
651,1415867.75,2378653.0
652,2323374.0,2378653.0
653,101990880.0,2378653.0
654,5163487.5,2378653.0
655,4785307.5,2378653.0
656,4483758.0,2378653.0
657,4225032.0,2378653.0
658,3989162.75,2378653.0
659,3772528.25,2378653.0
660,3557953.5,2378653.0
661,2642883.5,2378653.0
662,2477494.75,2378653.0
663,2343863.25,2378653.0
664,2217286.25,2378653.0
665,2096219.125,2378653.0
