# iteration,run time [seconds],cost
26000,88.50,19.749094908
26100,88.85,19.749034522
26200,89.19,19.748974596
26300,89.53,19.748915125
26400,89.87,19.748856106
26500,90.21,19.748797531
26600,90.55,19.748739398
26700,90.90,19.748681699
26800,91.24,19.748624431
26900,91.58,19.748567589
27000,91.92,19.748511168
27100,92.26,19.748455163
27200,92.61,19.748399570
27300,92.95,19.748344385
27400,93.29,19.748289602
27500,93.63,19.748235217
27600,93.97,19.748181227
27700,94.31,19.748127626
27800,94.65,19.748074412
27900,94.99,19.748021578
28000,95.33,19.747969122
28100,95.67,19.747917039
28200,96.02,19.747865326
28300,96.36,19.747813978
28400,96.70,19.747762991
28500,97.04,19.747712363
28600,97.39,19.747662088
28700,97.73,19.747612164
28800,98.07,19.747562586
28900,98.41,19.747513352
29000,98.75,19.747464457
29100,99.09,19.747415898
29200,99.43,19.747367672
29300,99.76,19.747319775
29400,100.10,19.747272203
29500,100.44,19.747224954
29600,100.78,19.747178025
29700,101.11,19.747131411
29800,101.45,19.747085111
29900,101.79,19.747039120
30000,102.12,19.746993435
30100,102.46,19.746948054
30200,102.80,19.746902974
30300,103.13,19.746858191
30400,103.47,19.746813703
30500,103.81,19.746769506
30600,104.14,19.746725599
30700,104.48,19.746681977
30800,104.82,19.746638639
30900,105.15,19.746595581
31000,105.49,19.746552801
31100,105.83,19.746510296
31200,106.16,19.746468063
31300,106.51,19.746426101
31400,106.85,19.746384405
31500,107.19,19.746342975
31600,107.53,19.746301806
31700,107.87,19.746260898
31800,108.21,19.746220246
31900,108.55,19.746179850
32000,108.89,19.746139705
32100,109.24,19.746099811
32200,109.58,19.746060165
32300,109.92,19.746020765
32400,110.26,19.745981607
32500,110.60,19.745942690
32600,110.94,19.745904013
32700,111.28,19.745865571
32800,111.62,19.745827364
32900,111.96,19.745789390
33000,112.30,19.745751645
33100,112.64,19.745714129
33200,112.98,19.745676838
33300,113.31,19.745639772
33400,113.65,19.745602927
33500,113.99,19.745566303
33600,114.33,19.745529896
33700,114.67,19.745493706
33800,115.01,19.745457729
33900,115.35,19.745421965
34000,115.70,19.745386412
34100,116.04,19.745351066
34200,116.38,19.745315928
34300,116.71,19.745280994
34400,117.05,19.745246264
34500,117.39,19.745211734
34600,117.73,19.745177405
34700,118.07,19.745143273
34800,118.41,19.745109337
34900,118.75,19.745075596
35000,119.08,19.745042048
35100,119.42,19.745008691
35200,119.76,19.744975523
35300,120.10,19.744942543
35400,120.44,19.744909750
35500,120.78,19.744877141
35600,121.12,19.744844715
35700,121.46,19.744812472
35800,121.80,19.744780408
35900,122.13,19.744748523
36000,122.47,19.744716815
36100,122.81,19.744685282
36200,123.14,19.744653924
36300,123.48,19.744622739
36400,123.81,19.744591725
36500,124.15,19.744560881
36600,124.49,19.744530205
36700,124.82,19.744499697
36800,125.16,19.744469354
36900,125.50,19.744439176
37000,125.83,19.744409161
37100,126.17,19.744379308
37200,126.50,19.744349616
37300,126.84,19.744320082
37400,127.18,19.744290707
37500,127.51,19.744261488
37600,127.85,19.744232424
37700,128.19,19.744203515
37800,128.53,19.744174759
37900,128.86,19.744146154
38000,129.20,19.744117700
38100,129.54,19.744089395
38200,129.88,19.744061239
38300,130.21,19.744033229
38400,130.55,19.744005366
38500,130.89,19.743977647
38600,131.23,19.743950072
38700,131.56,19.743922639
38800,131.90,19.743895348
38900,132.24,19.743868197
39000,132.57,19.743841185
39100,132.91,19.743814311
39200,133.25,19.743787575
39300,133.58,19.743760974
39400,133.92,19.743734509
39500,134.26,19.743708177
39600,134.60,19.743681979
39700,134.93,19.743655912
39800,135.27,19.743629977
39900,135.61,19.743604172
40000,135.95,19.743578495
40100,136.28,19.743552947
40200,136.62,19.743527525
40300,136.95,19.743502230
40400,137.29,19.743477060
40500,137.63,19.743452015
40600,137.96,19.743427092
40700,138.30,19.743402293
40800,138.64,19.743377614
40900,138.97,19.743353057
41000,139.31,19.743328619
41100,139.65,19.743304300
41200,139.98,19.743280100
41300,140.32,19.743256016
41400,140.65,19.743232049
41500,140.99,19.743208197
41600,141.33,19.743184460
41700,141.66,19.743160837
41800,142.00,19.743137326
41900,142.34,19.743113928
42000,142.67,19.743090642
42100,143.01,19.743067466
42200,143.35,19.743044400
42300,143.68,19.743021443
42400,144.02,19.742998594
42500,144.36,19.742975853
42600,144.70,19.742953218
42700,145.03,19.742930690
42800,145.37,19.742908267
42900,145.71,19.742885948
43000,146.04,19.742863733
43100,146.38,19.742841621
43200,146.72,19.742819612
43300,147.05,19.742797704
43400,147.39,19.742775897
43500,147.73,19.742754191
43600,148.07,19.742732584
43700,148.41,19.742711076
43800,148.75,19.742689666
43900,149.09,19.742668353
44000,149.43,19.742647138
44100,149.77,19.742626019
44200,150.11,19.742604995
44300,150.45,19.742584066
44400,150.79,19.742563232
44500,151.12,19.742542491
44600,151.46,19.742521843
44700,151.81,19.742501287
44800,152.14,19.742480824
44900,152.48,19.742460451
45000,152.83,19.742440169
45100,153.17,19.742419977
45200,153.52,19.742399874
45300,153.86,19.742379860
45400,154.20,19.742359934
45500,154.55,19.742340096
45600,154.89,19.742320345
45700,155.23,19.742300680
45800,155.57,19.742281101
45900,155.91,19.742261608
46000,156.24,19.742242199
46100,156.58,19.742222874
46200,156.92,19.742203633
46300,157.26,19.742184475
46400,157.60,19.742165400
46500,157.94,19.742146406
46600,158.27,19.742127495
46700,158.61,19.742108664
46800,158.95,19.742089914
46900,159.28,19.742071243
47000,159.62,19.742052652
47100,159.96,19.742034140
47200,160.29,19.742015707
47300,160.63,19.741997351
47400,160.97,19.741979073
47500,161.30,19.741960872
47600,161.64,19.741942747
47700,161.98,19.741924699
47800,162.32,19.741906725
47900,162.65,19.741888827
48000,162.99,19.741871004
48100,163.33,19.741853254
48200,163.67,19.741835578
48300,164.00,19.741817976
48400,164.34,19.741800446
48500,164.68,19.741782988
48600,165.02,19.741765603
48700,165.36,19.741748288
48800,165.70,19.741731045
48900,166.03,19.741713872
49000,166.37,19.741696769
49100,166.71,19.741679736
49200,167.05,19.741662772
49300,167.39,19.741645877
49400,167.74,19.741629050
49500,168.08,19.741612292
49600,168.42,19.741595601
49700,168.76,19.741578977
49800,169.09,19.741562419
49900,169.43,19.741545929
50000,169.77,19.741529504
50100,170.11,19.741513144
50200,170.45,19.741496850
50300,170.78,19.741480621
50400,171.12,19.741464456
50500,171.46,19.741448355
50600,171.80,19.741432318
50700,172.14,19.741416344
50800,172.48,19.741400433
50900,172.82,19.741384584
51000,173.15,19.741368798
51100,173.49,19.741353073
51200,173.83,19.741337410
51300,174.17,19.741321808
51400,174.51,19.741306266
51500,174.85,19.741290785
51600,175.19,19.741275364
51700,175.53,19.741260002
51800,175.87,19.741244700
51900,176.21,19.741229457
52000,176.55,19.741214272
52100,176.89,19.741199146
52200,177.23,19.741184078
52300,177.57,19.741169067
52400,177.91,19.741154114
52500,178.25,19.741139217
52600,178.59,19.741124378
52700,178.93,19.741109594
52800,179.27,19.741094867
52900,179.62,19.741080195
53000,179.96,19.741065578
53100,180.31,19.741051017
53200,180.65,19.741036510
53300,180.99,19.741022058
53400,181.33,19.741007660
53500,181.68,19.740993316
53600,182.02,19.740979025
53700,182.36,19.740964787
53800,182.70,19.740950603
53900,183.05,19.740936471
54000,183.39,19.740922391
54100,183.73,19.740908364
54200,184.07,19.740894388
54300,184.42,19.740880464
54400,184.76,19.740866590
54500,185.10,19.740852768
54600,185.44,19.740838997
54700,185.78,19.740825275
54800,186.13,19.740811604
54900,186.47,19.740797983
55000,186.81,19.740784411
55100,187.15,19.740770888
55200,187.49,19.740757415
55300,187.83,19.740743990
55400,188.17,19.740730613
55500,188.51,19.740717285
55600,188.85,19.740704005
55700,189.19,19.740690772
55800,189.53,19.740677587
55900,189.87,19.740664449
56000,190.21,19.740651358
56100,190.55,19.740638314
56200,190.89,19.740625316
56300,191.23,19.740612364
56400,191.57,19.740599458
56500,191.91,19.740586598
56600,192.25,19.740573783
56700,192.59,19.740561014
56800,192.93,19.740548289
56900,193.27,19.740535609
57000,193.61,19.740522974
57100,193.95,19.740510383
57200,194.29,19.740497836
57300,194.64,19.740485333
57400,194.98,19.740472873
57500,195.33,19.740460457
57600,195.67,19.740448083
57700,196.01,19.740435753
57800,196.35,19.740423465
57900,196.70,19.740411220
58000,197.04,19.740399017
58100,197.38,19.740386856
58200,197.72,19.740374737
58300,198.06,19.740362659
58400,198.41,19.740350623
58500,198.75,19.740338628
58600,199.09,19.740326673
58700,199.44,19.740314760
58800,199.78,19.740302887
58900,200.12,19.740291054
59000,200.46,19.740279262
59100,200.80,19.740267509
59200,201.15,19.740255796
59300,201.50,19.740244123
59400,201.84,19.740232488
59500,202.19,19.740220893
59600,202.53,19.740209337
59700,202.87,19.740197820
59800,203.22,19.740186341
59900,203.56,19.740174901
60000,203.91,19.740163498
60100,204.25,19.740152134
60200,204.59,19.740140807
60300,204.93,19.740129518
60400,205.27,19.740118266
60500,205.61,19.740107051
60600,205.95,19.740095874
60700,206.30,19.740084733
60800,206.64,19.740073629
60900,206.98,19.740062561
61000,207.32,19.740051530
61100,207.66,19.740040535
61200,208.00,19.740029575
61300,208.34,19.740018652
61400,208.68,19.740007764
61500,209.02,19.739996911
61600,209.36,19.739986094
61700,209.70,19.739975312
61800,210.05,19.739964564
61900,210.39,19.739953852
62000,210.73,19.739943174
62100,211.07,19.739932530
62200,211.41,19.739921921
62300,211.75,19.739911345
62400,212.09,19.739900804
62500,212.43,19.739890296
62600,212.77,19.739879822
62700,213.11,19.739869381
62800,213.44,19.739858973
62900,213.78,19.739848599
63000,214.12,19.739838257
63100,214.47,19.739827949
63200,214.81,19.739817672
63300,215.15,19.739807429
63400,215.49,19.739797217
63500,215.83,19.739787038
63600,216.17,19.739776891
63700,216.51,19.739766776
63800,216.85,19.739756692
63900,217.19,19.739746640
64000,217.53,19.739736619
64100,217.87,19.739726630
64200,218.21,19.739716672
64300,218.55,19.739706745
64400,218.89,19.739696848
64500,219.23,19.739686982
64600,219.57,19.739677147
64700,219.92,19.739667342
64800,220.26,19.739657568
64900,220.60,19.739647823
65000,220.94,19.739638109
65100,221.29,19.739628424
65200,221.63,19.739618769
65300,221.97,19.739609144
65400,222.31,19.739599548
65500,222.66,19.739589982
65600,223.00,19.739580444
65700,223.35,19.739570936
65800,223.69,19.739561456
65900,224.03,19.739552006
66000,224.38,19.739542583
66100,224.73,19.739533190
66200,225.07,19.739523825
66300,225.41,19.739514488
66400,225.76,19.739505179
66500,226.10,19.739495898
66600,226.45,19.739486645
66700,226.79,19.739477420
66800,227.13,19.739468222
66900,227.48,19.739459052
67000,227.82,19.739449909
67100,228.17,19.739440794
67200,228.51,19.739431706
67300,228.86,19.739422644
67400,229.20,19.739413610
67500,229.55,19.739404602
67600,229.89,19.739395621
67700,230.24,19.739386667
67800,230.58,19.739377739
67900,230.92,19.739368837
68000,231.27,19.739359961
68100,231.61,19.739351112
68200,231.95,19.739342288
68300,232.30,19.739333490
68400,232.64,19.739324718
68500,232.98,19.739315972
68600,233.32,19.739307251
68700,233.66,19.739298555
68800,234.00,19.739289885
68900,234.34,19.739281240
69000,234.68,19.739272620
69100,235.02,19.739264025
69200,235.36,19.739255455
69300,235.70,19.739246909
69400,236.05,19.739238388
69500,236.39,19.739229892
69600,236.74,19.739221420
69700,237.08,19.739212972
69800,237.42,19.739204549
69900,237.77,19.739196150
70000,238.11,19.739187774
70100,238.45,19.739179423
70200,238.79,19.739171095
70300,239.13,19.739162791
70400,239.47,19.739154511
70500,239.81,19.739146254
70600,240.15,19.739138020
70700,240.49,19.739129810
70800,240.83,19.739121623
70900,241.17,19.739113459
71000,241.51,19.739105318
71100,241.85,19.739097200
71200,242.19,19.739089105
71300,242.53,19.739081033
71400,242.87,19.739072983
71500,243.21,19.739064956
71600,243.55,19.739056951
71700,243.88,19.739048968
71800,244.22,19.739041008
71900,244.56,19.739033069
72000,244.89,19.739025153
72100,245.23,19.739017259
72200,245.57,19.739009387
72300,245.92,19.739001536
72400,246.26,19.738993707
72500,246.60,19.738985900
72600,246.94,19.738978114
72700,247.27,19.738970350
72800,247.61,19.738962607
72900,247.95,19.738954885
73000,248.30,19.738947184
73100,248.64,19.738939504
73200,248.98,19.738931846
73300,249.32,19.738924208
73400,249.66,19.738916591
73500,250.00,19.738908995
73600,250.34,19.738901420
73700,250.68,19.738893865
73800,251.02,19.738886330
73900,251.36,19.738878816
74000,251.70,19.738871322
74100,252.04,19.738863849
74200,252.38,19.738856395
74300,252.72,19.738848962
74400,253.06,19.738841549
74500,253.40,19.738834155
74600,253.74,19.738826781
74700,254.09,19.738819427
74800,254.43,19.738812093
74900,254.77,19.738804779
75000,255.12,19.738797483
75100,255.46,19.738790208
75200,255.80,19.738782951
75300,256.15,19.738775714
75400,256.49,19.738768496
75500,256.83,19.738761297
75600,257.16,19.738754118
75700,257.50,19.738746957
75800,257.84,19.738739815
75900,258.18,19.738732692
76000,258.51,19.738725588
76100,258.85,19.738718502
76200,259.19,19.738711435
76300,259.53,19.738704386
76400,259.86,19.738697356
76500,260.20,19.738690345
76600,260.54,19.738683351
76700,260.88,19.738676376
76800,261.21,19.738669419
76900,261.55,19.738662480
77000,261.89,19.738655559
77100,262.23,19.738648656
77200,262.56,19.738641771
77300,262.90,19.738634904
77400,263.24,19.738628055
77500,263.58,19.738621223
77600,263.92,19.738614409
77700,264.26,19.738607612
77800,264.60,19.738600833
77900,264.94,19.738594071
78000,265.27,19.738587326
78100,265.61,19.738580599
78200,265.95,19.738573889
78300,266.29,19.738567196
78400,266.63,19.738560521
78500,266.97,19.738553862
78600,267.31,19.738547220
78700,267.66,19.738540595
78800,268.00,19.738533987
78900,268.34,19.738527396
79000,268.68,19.738520821
79100,269.02,19.738514263
79200,269.36,19.738507722
79300,269.71,19.738501197
79400,270.05,19.738494688
79500,270.39,19.738488196
79600,270.73,19.738481720
79700,271.07,19.738475260
79800,271.41,19.738468817
79900,271.75,19.738462390
80000,272.09,19.738455978
80100,272.43,19.738449583
80200,272.77,19.738443204
80300,273.12,19.738436840
80400,273.46,19.738430493
80500,273.80,19.738424161
80600,274.14,19.738417845
80700,274.48,19.738411544
80800,274.82,19.738405260
80900,275.16,19.738398990
81000,275.50,19.738392737
81100,275.85,19.738386498
81200,276.19,19.738380275
81300,276.53,19.738374067
81400,276.87,19.738367875
81500,277.22,19.738361698
81600,277.56,19.738355535
81700,277.90,19.738349388
81800,278.24,19.738343256
81900,278.58,19.738337139
82000,278.93,19.738331037
82100,279.27,19.738324950
82200,279.61,19.738318878
82300,279.96,19.738312820
82400,280.30,19.738306777
82500,280.64,19.738300748
82600,280.99,19.738294735
82700,281.33,19.738288736
82800,281.67,19.738282751
82900,282.02,19.738276781
83000,282.36,19.738270825
83100,282.70,19.738264883
83200,283.05,19.738258956
83300,283.39,19.738253043
83400,283.74,19.738247144
83500,284.08,19.738241259
83600,284.43,19.738235389
83700,284.77,19.738229532
83800,285.12,19.738223689
83900,285.46,19.738217861
84000,285.80,19.738212046
84100,286.14,19.738206245
84200,286.48,19.738200457
84300,286.82,19.738194684
84400,287.16,19.738188924
84500,287.50,19.738183178
84600,287.84,19.738177445
84700,288.18,19.738171726
84800,288.51,19.738166021
84900,288.85,19.738160329
85000,289.20,19.738154650
85100,289.54,19.738148984
85200,289.88,19.738143332
85300,290.22,19.738137693
85400,290.56,19.738132068
85500,290.90,19.738126455
85600,291.24,19.738120856
85700,291.58,19.738115270
85800,291.92,19.738109696
85900,292.26,19.738104136
86000,292.61,19.738098589
86100,292.95,19.738093054
86200,293.29,19.738087532
86300,293.64,19.738082024
86400,293.98,19.738076527
86500,294.32,19.738071044
86600,294.67,19.738065573
86700,295.01,19.738060115
86800,295.35,19.738054670
86900,295.70,19.738049237
87000,296.04,19.738043816
87100,296.38,19.738038408
87200,296.72,19.738033012
87300,297.06,19.738027629
87400,297.41,19.738022258
87500,297.75,19.738016899
87600,298.09,19.738011553
87700,298.44,19.738006219
87800,298.78,19.738000897
87900,299.12,19.737995587
88000,299.46,19.737990289
88100,299.81,19.737985003
88200,300.15,19.737979729
88300,300.50,19.737974467
88400,300.84,19.737969217
88500,301.18,19.737963978
88600,301.52,19.737958752
88700,301.86,19.737953537
88800,302.20,19.737948335
88900,302.54,19.737943143
89000,302.88,19.737937964
89100,303.22,19.737932796
89200,303.56,19.737927640
89300,303.90,19.737922495
89400,304.24,19.737917362
89500,304.58,19.737912240
89600,304.92,19.737907130
89700,305.26,19.737902031
89800,305.61,19.737896943
89900,305.95,19.737891867
90000,306.29,19.737886802
90100,306.63,19.737881748
90200,306.98,19.737876706
90300,307.32,19.737871674
90400,307.66,19.737866654
90500,308.00,19.737861645
90600,308.35,19.737856647
90700,308.69,19.737851660
90800,309.03,19.737846684
90900,309.38,19.737841718
91000,309.72,19.737836764
91100,310.06,19.737831821
91200,310.40,19.737826888
91300,310.74,19.737821967
91400,311.09,19.737817056
91500,311.43,19.737812156
91600,311.78,19.737807266
91700,312.12,19.737802387
91800,312.46,19.737797519
91900,312.81,19.737792662
92000,313.15,19.737787814
92100,313.50,19.737782978
92200,313.84,19.737778152
92300,314.19,19.737773336
92400,314.53,19.737768531
92500,314.87,19.737763736
92600,315.22,19.737758952
92700,315.56,19.737754178
92800,315.90,19.737749414
92900,316.25,19.737744661
93000,316.59,19.737739917
93100,316.93,19.737735184
93200,317.27,19.737730461
93300,317.61,19.737725748
93400,317.95,19.737721046
93500,318.29,19.737716353
93600,318.63,19.737711670
93700,318.97,19.737706998
93800,319.31,19.737702335
93900,319.65,19.737697682
94000,319.99,19.737693039
94100,320.33,19.737688406
94200,320.68,19.737683783
94300,321.02,19.737679170
94400,321.36,19.737674566
94500,321.70,19.737669972
94600,322.04,19.737665388
94700,322.38,19.737660814
94800,322.72,19.737656249
94900,323.06,19.737651694
95000,323.40,19.737647148
95100,323.74,19.737642612
95200,324.08,19.737638086
95300,324.42,19.737633569
95400,324.76,19.737629061
95500,325.10,19.737624563
95600,325.44,19.737620074
95700,325.78,19.737615595
95800,326.12,19.737611125
95900,326.46,19.737606664
96000,326.80,19.737602213
96100,327.13,19.737597771
96200,327.47,19.737593338
96300,327.81,19.737588914
96400,328.15,19.737584500
96500,328.49,19.737580095
96600,328.83,19.737575699
96700,329.16,19.737571311
96800,329.50,19.737566933
96900,329.84,19.737562564
97000,330.18,19.737558204
97100,330.52,19.737553853
97200,330.86,19.737549511
97300,331.19,19.737545178
97400,331.53,19.737540854
97500,331.87,19.737536539
97600,332.21,19.737532232
97700,332.55,19.737527934
97800,332.89,19.737523645
97900,333.23,19.737519365
98000,333.57,19.737515094
98100,333.91,19.737510831
98200,334.25,19.737506577
98300,334.59,19.737502332
98400,334.93,19.737498095
98500,335.27,19.737493867
98600,335.61,19.737489647
98700,335.95,19.737485436
98800,336.29,19.737481234
98900,336.63,19.737477040
99000,336.97,19.737472854
99100,337.30,19.737468677
99200,337.64,19.737464509
99300,337.98,19.737460348
99400,338.32,19.737456196
99500,338.66,19.737452053
99600,339.00,19.737447918
99700,339.34,19.737443791
99800,339.68,19.737439672
99900,340.02,19.737435562
100000,340.36,19.737431460
100100,340.70,19.737427366
100200,341.04,19.737423280
100300,341.38,19.737419202
100400,341.72,19.737415133
100500,342.07,19.737411071
100600,342.40,19.737407018
100700,342.74,19.737402972
100800,343.08,19.737398935
100900,343.42,19.737394906
101000,343.77,19.737390884
101100,344.11,19.737386871
101200,344.45,19.737382866
101300,344.79,19.737378868
101400,345.13,19.737374878
101500,345.47,19.737370897
101600,345.81,19.737366923
101700,346.15,19.737362957
101800,346.49,19.737358998
101900,346.83,19.737355048
102000,347.17,19.737351105
102100,347.51,19.737347170
102200,347.85,19.737343242
102300,348.19,19.737339323
102400,348.53,19.737335411
102500,348.87,19.737331506
102600,349.21,19.737327609
102700,349.55,19.737323720
102800,349.89,19.737319839
102900,350.23,19.737315964
103000,350.57,19.737312098
103100,350.91,19.737308239
103200,351.25,19.737304387
103300,351.59,19.737300543
103400,351.93,19.737296706
103500,352.27,19.737292877
103600,352.61,19.737289055
103700,352.95,19.737285240
103800,353.29,19.737281433
103900,353.63,19.737277633
104000,353.97,19.737273841
104100,354.31,19.737270056
104200,354.65,19.737266278
104300,354.99,19.737262507
104400,355.33,19.737258743
104500,355.66,19.737254987
104600,356.00,19.737251238
104700,356.34,19.737247496
104800,356.68,19.737243761
104900,357.02,19.737240033
105000,357.36,19.737236313
105100,357.70,19.737232599
105200,358.04,19.737228893
105300,358.38,19.737225193
105400,358.72,19.737221501
105500,359.06,19.737217815
105600,359.40,19.737214137
105700,359.74,19.737210465
105800,360.08,19.737206801
105900,360.41,19.737203143
106000,360.75,19.737199492
106100,361.10,19.737195848
106200,361.43,19.737192212
106300,361.77,19.737188581
106400,362.12,19.737184958
106500,362.45,19.737181342
106600,362.79,19.737177732
106700,363.13,19.737174129
106800,363.47,19.737170533
106900,363.81,19.737166943
107000,364.15,19.737163360
107100,364.49,19.737159784
107200,364.83,19.737156215
107300,365.18,19.737152652
107400,365.52,19.737149096
107500,365.86,19.737145546
